arm,status,FE,passive,observedCount,archiveSize,rows,nondominatedRows,bestCmax,bestTEC,bestTWC,bestTECGlobal,bestTWCGlobal,frontSize,minCmax
full-20k-with,COMPLETED,20000,true,20000,385,385,385,8994.850390,13335.855560,9030.005182,13492.397715,82,196.162206
full-20k-without,COMPLETED,20000,false,0,0,0,0,8994.850390,13335.855560,9030.005182,13492.397715,82,196.162206
full-5k-I1-with,COMPLETED,5000,true,5000,136,136,136,1961.682987,2662.941007,1961.682987,2662.941007,64,45.666708
