generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,510,0,0,G1_CMAX,0.7184985597009935,0.5110166781608894,0.6782565160845234,0.17923090646654827,0.2135585410779917,SEQ,WOR,0.7184985597009935,0.6782565160845234,0.0402420436164701,true,SEQ,HIGH_CONFIDENCE,6,N1|N3,TEST,N1|N3
1,512,1,0,G1_CMAX,0.5747970781025958,0.5430737903465277,0.4555059176252524,0.14609099282771373,0.16600559909705728,SEQ,MAC,0.5747970781025958,0.5430737903465277,0.03172328775606814,false,BAL,BELOW_ABSOLUTE_THRESHOLD,4,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,517,2,1,G4_BALANCED,0.5141570235231407,0.380981532097476,0.5223051117269825,0.1291465953412078,0.11245884349449478,WOR,SEQ,0.5223051117269825,0.5141570235231407,0.008148088203841719,false,BAL,BELOW_ABSOLUTE_THRESHOLD,6,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,521,3,1,G4_BALANCED,0.5291162772079447,0.39154379880424933,0.37457245071352335,0.136417049043971,0.12051900432170873,SEQ,MAC,0.5291162772079447,0.39154379880424933,0.1375724784036954,false,BAL,BELOW_ABSOLUTE_THRESHOLD,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,526,4,1,G4_BALANCED,0.5365516456533426,0.30809907889489796,0.4588735131366183,0.14579913010431533,0.10659851844818176,SEQ,WOR,0.5365516456533426,0.4588735131366183,0.07767813251672429,false,BAL,BELOW_ABSOLUTE_THRESHOLD,5,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,530,5,1,G4_BALANCED,0.4815037763056138,0.369451452404592,0.4961664292616904,0.131848051262901,0.12892903009316795,WOR,SEQ,0.4961664292616904,0.4815037763056138,0.014662652956076605,false,BAL,BELOW_ABSOLUTE_THRESHOLD,6,N1|N2|N4|N5,APPLY,N4
1,531,6,1,G2_TEC,0.6270793225068454,0.3374913453934686,0.5612331795611167,0.15116574038455932,0.14940647902295906,SEQ,WOR,0.6270793225068454,0.5612331795611167,0.06584614294572866,false,BAL,BELOW_ABSOLUTE_THRESHOLD,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,536,7,0,G2_TEC,0.6455348016822544,0.6332509538038286,0.5712094568540259,0.16143444126740947,0.14048227691083132,SEQ,MAC,0.6455348016822544,0.6332509538038286,0.012283847878425846,false,BAL,BELOW_ABSOLUTE_THRESHOLD,4,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,540,8,0,G3_TWC,0.46050037852549874,0.4318931335103095,0.46426941809042305,0.16484986345770763,0.14461032274121088,WOR,SEQ,0.46426941809042305,0.46050037852549874,0.0037690395649243036,false,BAL,BELOW_ABSOLUTE_THRESHOLD,5,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,544,9,0,G3_TWC,0.6805180294251159,0.7004279001416256,0.6419937072799204,0.14958028943314208,0.1489998657097324,MAC,SEQ,0.7004279001416256,0.6805180294251159,0.019909870716509737,false,BAL,BELOW_ABSOLUTE_THRESHOLD,5,N1|N2|N4|N5,APPLY,N2
