fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,385.495367836224,385.495367836224,420.968325019467,385.495367836224,385.495367836224,,385.495367836224,,22006.427022793116,38038.756947074435,22006.427022793116,38038.756947074435
2000,359.228035945353,359.228035945353,385.521411756454,359.228035945353,382.090610147378,,359.228035945353,,21635.979072985510,37643.182999499740,21602.585353512542,37643.182999499740
3000,359.228035945353,359.228035945353,400.389034836908,359.228035945353,382.090610147378,,366.420044019713,,21602.585353512542,37643.182999499740,21602.585353512542,37643.182999499740
4000,359.228035945353,359.228035945353,385.804721140415,359.228035945353,379.959543417875,,379.959543417875,,21602.585353512542,37643.182999499740,21602.585353512542,37643.182999499740
5000,357.868086546950,357.868086546950,409.464762251493,357.868086546950,357.868086546950,,357.868086546950,,21602.585353512542,37643.182999499740,21602.585353512542,37643.182999499740
6000,357.868086546950,357.868086546950,408.620151620662,357.868086546950,357.868086546950,,363.552636429672,,21511.696817673794,37643.182999499740,21469.653661113225,37643.182999499740
7000,357.868086546950,357.868086546950,408.620151620662,357.868086546950,357.868086546950,,367.957255127410,,21511.696817673794,37643.182999499740,21469.653661113225,37643.182999499740
8000,357.868086546950,357.868086546950,395.694844185198,357.868086546950,357.868086546950,,379.450075286261,,21334.145284816695,36891.407758494210,21334.145284816695,36797.948388986000
9000,357.868086546950,357.868086546950,376.930302313344,357.868086546950,357.868086546950,,374.833149568402,,21334.145284816695,36211.472313244645,21334.145284816695,36211.472313244645
10000,357.868086546950,357.868086546950,389.654023448950,357.868086546950,357.868086546950,,370.013007584602,,21224.470112413903,36211.472313244645,21224.470112413903,36211.472313244645
11000,357.868086546950,357.868086546950,416.316439846133,357.868086546950,357.868086546950,,359.789634590895,,21136.393038373644,36211.472313244645,21136.393038373644,36211.472313244645
12000,357.868086546950,357.868086546950,373.924290175936,357.868086546950,357.868086546950,,360.311360728878,,21096.526153888077,36211.472313244645,21096.526153888077,36211.472313244645
13000,357.868086546950,357.868086546950,396.324216309315,357.868086546950,357.868086546950,,361.923822092496,,21096.526153888077,36211.472313244645,21096.526153888077,36211.472313244645
14000,357.868086546950,357.868086546950,396.324216309315,353.494844068807,353.494844068807,,353.494844068807,,21096.526153888077,36211.472313244645,21096.526153888077,36211.472313244645
15000,357.868086546950,357.868086546950,396.324216309315,353.494844068807,353.494844068807,,362.058012375529,,21096.526153888077,36211.472313244645,21096.526153888077,36211.472313244645
15258,353.494844068807,353.494844068807,353.494844068807,353.494844068807,353.494844068807,353.494844068807,438.411098535255,353.494844068807,21096.526153888077,36211.472313244645,21096.526153888077,36211.472313244645
