Cmax,TEC,TWC
328.6107505286859,9747.610615357142,13183.763803814032
267.30515019319006,8970.445629806076,19240.080926421884
269.0577790406121,8950.431199145703,19266.743505995422
269.5572842636044,9089.647992936505,16345.435404018992
269.18702808162004,9071.532369150413,16805.556721300043
282.3989913769088,8841.398925029085,18440.128372685587
269.5572842636044,9009.321994621261,17907.850519322918
212.44518076586306,9902.749326541543,18162.26671460719
269.5572842636044,9071.131037467883,17372.036844383092
269.5572842636044,9053.546767102802,17440.50662460386
247.4543946384513,9395.316532456804,17130.151975237837
270.2660250530794,9040.93139946931,17274.596061374028
262.1463983433507,9502.844796318586,15469.209333225124
269.5572842636044,9086.099662311044,16799.34921971977
205.49769923560999,10135.366779959695,17373.040025948274
321.1562206680596,9425.525478073478,14081.25465310552
192.32568376681925,10427.903825439258,16402.884499197295
191.87955422342662,10404.455666185619,16412.508621671124
187.33328069541537,10413.735872473042,16412.206881138136
264.6812728184635,9167.306802075018,18101.851286487952
273.06871356491877,8967.825189524065,18863.15126612212
301.2421948808991,9609.73437551229,14346.142825165549
344.0681169754466,8938.825572210028,12817.85905191267
252.95004860500018,9220.947417113654,19695.4363008408
334.066272499039,9012.206212038638,12719.944620794347
323.6137764505755,9137.421143692012,14416.792667580386
289.89051313041205,9531.538340233179,15101.38096199881
356.92506409531745,8940.882150695435,12692.301554765125
304.8016626329881,8671.71959379503,16548.05296343698
335.9933202997327,8675.765289240655,14994.993560245797
319.9797016400903,8785.882894349494,14987.371713572858
372.9839335199938,8758.042133442668,12843.924837491471
357.2290125766326,8650.846698496931,14349.42360112889
357.3962701138253,8689.54624641607,14335.449169266845
313.03664446411466,8642.892942148685,16454.737475659487
199.2719857270305,10474.667002752143,15926.300773081337
353.1099011751104,8967.55483237097,12682.834694625315
186.28654243150567,10415.999007815264,16503.01951220683
360.04970478724834,8914.314951602752,12715.184739810491
360.04283260597526,8875.197922930249,12767.552673967306
352.69311382271826,9125.074116688296,12684.10765680093
368.8120541573117,8782.587463901233,12778.543333412312
371.00653256261404,8758.087061646209,12850.524809768569
344.36698284751674,8622.94493247076,14946.68050799905
308.38822819606065,10259.640736593308,13554.24131743985
336.7454364875644,8651.098668134073,15017.818618088057
363.3661479654212,8674.658541458863,13016.579186538795
357.0630448558782,8821.116643695923,12943.60233871148
182.17271112420647,10667.944585916486,16355.959480421527
321.3995155833336,8672.852278984972,15940.296598715608
354.6333971949384,8897.589475843515,12727.301242290268
295.2558719639333,8749.967503662632,17395.47350403521
355.7884742416274,8890.130896692968,12790.00230331425
360.9881920639421,8890.744424986837,12753.272656649871
294.51673064344186,9467.025902060304,15167.965536838552
342.75560521135674,8641.76612175215,14932.079852253199
321.3995155833336,8687.071492587203,15665.31086920578
211.7002285740582,10053.48452493182,17114.05079800263
321.3995155833336,8657.035194433995,16047.85544287098
344.1450511701117,8623.721400618533,14966.388974811058
205.15634492346723,10031.674574758377,17999.901479972337
330.33358649589076,8743.521050210662,14780.213508152989
361.4385437335875,8847.056520731814,12721.17516472696
344.36698284751674,8636.01719452985,14833.974055932906
