cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
10,PARENT,0,0,0,100,80,20,0,0,"{}",Infinity
10,CRITICAL_SWAP,8,1,0,1,0,1,8,0,"{}",196.4018554874289
10,CRITICAL_INSERT,8,2,2,0,0,0,8,0,"{}",188.75738300426917
10,O1_O9,1711,36,29,7,3,4,1711,0,"{}",179.92102760866447
11,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
11,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
11,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",214.25922891031988
11,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",188.82240544582456
11,O1_O9,1725,25,17,8,1,7,1725,0,"{}",179.92102760866447
12,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
12,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
12,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",225.84170640909275
12,CRITICAL_INSERT,8,6,5,1,0,1,8,0,"{}",206.3302255878958
12,O1_O9,1740,57,50,7,3,4,1740,0,"{}",197.6759915294426
13,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
13,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
13,CRITICAL_SWAP,8,0,0,0,0,0,8,0,"{}",217.00481839874823
13,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",207.18512859221966
13,O1_O9,1756,31,23,8,2,6,1756,0,"{}",178.00095705417834
14,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
14,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
14,CRITICAL_SWAP,7,2,1,1,0,1,7,0,"{}",218.8706236247553
14,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",202.6572558528813
14,O1_O9,1775,28,22,6,1,5,1775,0,"{}",188.57355675345974
15,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
15,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
15,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",222.98885928017546
15,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",198.72785427323407
15,O1_O9,1793,36,28,8,1,7,1793,0,"{}",185.7145031629945
16,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
16,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
16,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",228.37911494427496
16,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",200.69761469575798
16,O1_O9,1813,52,44,8,0,8,1813,0,"{}",198.04100325014127
17,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
17,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
17,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",236.08516333760318
17,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",227.77199414863514
17,O1_O9,1836,47,39,8,0,8,1836,0,"{}",202.0017135735656
18,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
18,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
18,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",197.97668567178457
18,CRITICAL_INSERT,9,5,5,0,0,0,9,0,"{}",200.98938902350335
18,O1_O9,1858,33,25,8,0,8,1858,0,"{}",178.00095705417834
19,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
19,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
19,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",206.47860238841278
19,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",200.81715754093835
19,O1_O9,1885,38,31,7,0,7,1885,0,"{}",195.58014415175498
20,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
20,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
20,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",235.28606194710326
20,CRITICAL_INSERT,8,6,5,1,0,1,8,0,"{}",189.4199073950811
20,O1_O9,1913,22,17,5,2,3,1913,0,"{}",178.90017266262896
21,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
21,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
21,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",238.72082824982928
21,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",236.96455738970027
21,O1_O9,1942,76,68,8,1,7,1942,0,"{}",201.82743245040717
22,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
22,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
22,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",200.39286493995573
22,CRITICAL_INSERT,9,3,3,0,0,0,9,0,"{}",182.9548923541316
22,O1_O9,1971,29,23,6,0,6,1971,0,"{}",178.00095705417834
23,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
23,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
23,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",211.0013052437127
23,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",197.64969804870125
23,O1_O9,2006,37,29,8,2,6,2006,0,"{}",177.96915192067272
24,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
24,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
24,CRITICAL_SWAP,10,1,1,0,0,0,10,0,"{}",201.1544036587809
24,CRITICAL_INSERT,10,2,2,0,0,0,10,0,"{}",198.32695555653487
24,O1_O9,2037,36,29,7,0,7,2037,0,"{}",178.00095705417834
25,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
25,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
25,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",245.90094070498776
25,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",233.13461492171362
25,O1_O9,2079,80,72,8,1,7,2079,0,"{}",196.6811349274014
26,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
26,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
26,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",210.78402387678
26,CRITICAL_INSERT,9,5,5,0,0,0,9,0,"{}",193.12469400405854
26,O1_O9,2116,29,21,8,0,8,2116,0,"{}",178.00095705417834
27,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
27,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
27,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",222.12183203262285
27,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",200.35562916500777
27,O1_O9,2158,36,28,8,0,8,2158,0,"{}",177.655643921328
28,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
28,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
28,CRITICAL_SWAP,10,3,3,0,0,0,10,0,"{}",226.20355345348736
28,CRITICAL_INSERT,10,4,4,0,0,0,10,0,"{}",207.56367752206043
28,O1_O9,2200,34,25,9,0,9,2200,0,"{}",177.655643921328
29,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
29,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
29,CRITICAL_SWAP,9,1,1,0,0,0,9,0,"{}",236.85834487290492
29,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",188.92659270306066
29,O1_O9,2249,44,35,9,0,9,2249,0,"{}",177.655643921328
30,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
30,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
30,CRITICAL_SWAP,10,1,1,0,0,0,10,0,"{}",205.1996944482937
30,CRITICAL_INSERT,10,3,1,2,0,2,10,0,"{}",202.51128034635212
30,O1_O9,2297,32,24,8,1,7,2297,0,"{}",177.655643921328
31,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
31,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
31,CRITICAL_SWAP,10,0,0,0,0,0,10,0,"{}",204.8349376976068
31,CRITICAL_INSERT,10,4,2,2,0,2,10,0,"{}",178.90017266262896
31,O1_O9,2349,33,26,7,2,5,2349,0,"{}",177.655643921328
32,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
32,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
32,CRITICAL_SWAP,10,1,1,0,0,0,10,0,"{}",195.57179826698294
32,CRITICAL_INSERT,10,5,5,0,0,0,10,0,"{}",188.02413054380477
32,O1_O9,2405,27,18,9,0,9,2405,0,"{}",181.6499674909047
33,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
33,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
33,CRITICAL_SWAP,11,4,4,0,0,0,11,0,"{}",195.7611197582703
33,CRITICAL_INSERT,11,7,7,0,0,0,11,0,"{}",187.56742076777653
33,O1_O9,2462,42,31,11,1,10,2462,0,"{}",177.655643921328
34,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
34,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
34,CRITICAL_SWAP,11,0,0,0,0,0,11,0,"{}",202.4217772578144
34,CRITICAL_INSERT,11,7,6,1,0,1,11,0,"{}",196.1742747667942
34,O1_O9,2524,39,30,9,1,8,2524,0,"{}",177.655643921328
35,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
35,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
35,CRITICAL_SWAP,11,7,7,0,0,0,11,0,"{}",250.91758608118118
35,CRITICAL_INSERT,11,10,10,0,0,0,11,0,"{}",248.15219641084957
35,O1_O9,2590,110,99,11,2,9,2590,0,"{}",210.86358181915605
36,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
36,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
36,CRITICAL_SWAP,13,1,1,0,0,0,13,0,"{}",199.53718668169793
36,CRITICAL_INSERT,13,5,5,0,0,0,13,0,"{}",190.715646537651
36,O1_O9,2656,29,19,10,3,7,2656,0,"{}",177.655643921328
37,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
37,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
37,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",208.4342449779404
37,CRITICAL_INSERT,12,3,3,0,0,0,12,0,"{}",187.56742076777653
37,O1_O9,2732,36,27,9,0,9,2732,0,"{}",177.655643921328
38,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
38,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
38,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",232.36084840675935
38,CRITICAL_INSERT,12,5,4,1,0,1,12,0,"{}",203.04356408686726
38,O1_O9,2810,48,39,9,1,8,2810,0,"{}",189.8996285857548
39,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
39,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
39,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",192.96523817619172
39,CRITICAL_INSERT,14,4,3,1,0,1,14,0,"{}",177.655643921328
39,O1_O9,2890,46,35,11,1,10,2890,0,"{}",177.655643921328
40,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
40,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
40,CRITICAL_SWAP,12,5,5,0,0,0,12,0,"{}",205.83149341611957
40,CRITICAL_INSERT,12,8,8,0,0,0,12,0,"{}",220.17706953237334
40,O1_O9,2982,61,49,12,1,11,2982,0,"{}",200.84259538140168
41,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
41,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
41,CRITICAL_SWAP,13,4,3,1,1,0,13,0,"{}",186.36518582003998
41,CRITICAL_INSERT,13,5,5,0,0,0,13,0,"{}",194.68381225291395
41,O1_O9,3075,43,32,11,2,9,3075,0,"{}",177.655643921328
42,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
42,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
42,CRITICAL_SWAP,13,7,7,0,0,0,13,0,"{}",208.87192788312018
42,CRITICAL_INSERT,13,7,6,1,0,1,13,0,"{}",222.21307587608348
42,O1_O9,3175,69,58,11,1,10,3175,0,"{}",201.9773057961688
43,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
43,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
43,CRITICAL_SWAP,14,3,2,1,0,1,14,0,"{}",196.35449334273517
43,CRITICAL_INSERT,14,9,8,1,0,1,14,0,"{}",184.44536826134402
43,O1_O9,3281,54,42,12,0,12,3281,0,"{}",178.90017266262896
44,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
44,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
44,CRITICAL_SWAP,14,2,2,0,0,0,14,0,"{}",215.5554295659366
44,CRITICAL_INSERT,14,6,5,1,0,1,14,0,"{}",190.05935287740377
44,O1_O9,3396,72,60,12,0,12,3396,0,"{}",177.655643921328
45,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
45,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
45,CRITICAL_SWAP,14,5,5,0,0,0,14,0,"{}",196.29467684926144
45,CRITICAL_INSERT,14,5,5,0,0,0,14,0,"{}",200.14106615822163
45,O1_O9,3519,74,60,14,3,11,3519,0,"{}",177.60578845572024
46,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
46,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
46,CRITICAL_SWAP,16,6,6,0,0,0,16,0,"{}",206.97241997394943
46,CRITICAL_INSERT,16,7,6,1,0,1,16,0,"{}",174.70024534159657
46,O1_O9,3647,83,70,13,2,11,3647,0,"{}",174.39122918931466
47,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
47,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
47,CRITICAL_SWAP,18,2,1,1,0,1,18,0,"{}",203.3460248134921
47,CRITICAL_INSERT,18,5,5,0,0,0,18,0,"{}",205.13751540449118
47,O1_O9,3785,59,47,12,2,10,3785,0,"{}",170.93208077499963
48,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
48,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
48,CRITICAL_SWAP,16,5,5,0,0,0,16,0,"{}",201.35768803826033
48,CRITICAL_INSERT,16,9,9,0,0,0,16,0,"{}",189.39281200603983
48,O1_O9,3942,81,67,14,1,13,3942,0,"{}",177.655643921328
49,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
49,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
49,CRITICAL_SWAP,17,6,5,1,0,1,17,0,"{}",197.43150377114844
49,CRITICAL_INSERT,17,12,12,0,0,0,17,0,"{}",199.426991571848
49,O1_O9,4106,95,79,16,1,15,4106,0,"{}",176.15731865180823
50,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
50,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
50,CRITICAL_SWAP,18,6,6,0,0,0,18,0,"{}",198.5189419278047
50,CRITICAL_INSERT,18,12,12,0,0,0,18,0,"{}",199.14308388778687
50,O1_O9,4284,122,104,18,0,18,4284,0,"{}",178.69353087200471
51,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
51,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
51,CRITICAL_SWAP,17,6,6,0,0,0,17,0,"{}",193.22820099876986
51,CRITICAL_INSERT,17,9,8,1,0,1,17,0,"{}",185.7266301414623
51,O1_O9,4481,112,96,16,1,15,4481,0,"{}",181.71137135933932
52,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
52,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
52,CRITICAL_SWAP,19,9,9,0,0,0,19,0,"{}",215.39095265030278
52,CRITICAL_INSERT,19,14,14,0,0,0,19,0,"{}",197.40647213784467
52,O1_O9,4691,154,135,19,0,19,4691,0,"{}",182.43646196009576
53,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
53,PARENT,0,0,0,100,99,1,0,0,"{}",Infinity
53,CRITICAL_SWAP,21,6,6,0,0,0,21,0,"{}",220.34375608277992
53,CRITICAL_INSERT,21,13,13,0,0,0,21,0,"{}",217.92618439498767
53,O1_O9,4922,158,137,21,0,21,4922,0,"{}",182.93283802430952
54,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
54,PARENT,0,0,0,100,99,1,0,0,"{}",Infinity
54,CRITICAL_SWAP,20,5,5,0,0,0,20,0,"{}",209.25483878686342
54,CRITICAL_INSERT,20,15,15,0,0,0,20,0,"{}",200.617970299263
54,O1_O9,5183,201,181,20,0,20,5183,0,"{}",176.1720993816933
55,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
55,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
55,CRITICAL_SWAP,22,8,8,0,0,0,22,0,"{}",222.79706727848384
55,CRITICAL_INSERT,22,16,16,0,0,0,22,0,"{}",216.67169849875094
55,O1_O9,5467,299,277,22,2,20,5467,0,"{}",183.7672893761688
56,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
56,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
56,CRITICAL_SWAP,23,7,7,0,0,0,23,0,"{}",220.3706215567964
56,CRITICAL_INSERT,23,18,18,0,0,0,23,0,"{}",192.52031008600633
56,O1_O9,5786,520,497,23,1,22,5786,0,"{}",182.04007503269818
57,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
57,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
57,CRITICAL_SWAP,25,13,13,0,0,0,25,0,"{}",213.91937477249996
57,CRITICAL_INSERT,25,17,17,0,0,0,25,0,"{}",203.2471129315266
57,O1_O9,6143,703,678,25,0,25,6143,0,"{}",187.83017282813063
58,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
58,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
58,CRITICAL_SWAP,27,11,11,0,0,0,27,0,"{}",219.98436182703404
58,CRITICAL_INSERT,27,21,21,0,0,0,27,0,"{}",185.84454799525216
58,O1_O9,6550,970,943,27,4,23,6550,0,"{}",185.76374053652108
59,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
59,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
59,CRITICAL_SWAP,30,16,16,0,0,0,30,0,"{}",251.5479058610488
59,CRITICAL_INSERT,30,24,24,0,0,0,30,0,"{}",231.31315492185362
59,O1_O9,7014,1387,1357,30,2,28,7014,0,"{}",199.76687343817196
60,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
60,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
60,CRITICAL_SWAP,32,12,12,0,0,0,32,0,"{}",211.92243863113455
60,CRITICAL_INSERT,32,24,24,0,0,0,32,0,"{}",208.27995187962074
60,O1_O9,7557,1701,1669,32,0,32,7557,0,"{}",185.86456720275405
61,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
61,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
61,CRITICAL_SWAP,35,17,16,1,0,1,35,0,"{}",216.28212504648815
61,CRITICAL_INSERT,35,26,26,0,0,0,35,0,"{}",198.16377716317186
61,O1_O9,8196,1968,1934,34,1,33,8196,0,"{}",173.46421110116205
62,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
62,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
62,CRITICAL_SWAP,16,11,11,0,0,0,16,0,"{}",215.58003226639548
62,CRITICAL_INSERT,16,13,13,0,0,0,16,0,"{}",207.73014148283727
62,O1_O9,3808,108,92,16,3,13,3808,0,"{}",187.13180649477746
