fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,230.746438522732,230.746438522732,240.302557498575,230.746438522732,230.989647612533,,230.746438522732,,10778.374726937927,14434.791777735638,10599.329207533709,14217.259796011670
2000,224.389436142183,224.389436142183,252.118272668732,224.389436142183,224.389436142183,,224.389436142183,,9679.490312678212,13493.574400869533,9679.490312678212,13493.574400869533
3000,223.588248217836,223.588248217836,236.912813154231,223.588248217836,223.588248217836,,223.588248217836,,9679.490312678212,13482.716309141088,9610.271753548000,13467.541761481152
4000,209.912004631234,209.912004631234,245.634790985097,209.912004631234,223.588248217836,,209.912004631234,,9278.369637812920,13285.741892171684,9278.369637812920,13285.741892171684
5000,209.912004631234,209.912004631234,239.013879441210,209.912004631234,220.539474637363,,220.539474637363,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
6000,209.912004631234,209.912004631234,245.705274439193,197.861988495950,197.861988495950,,197.861988495950,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
7000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,196.839146917165,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
8000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,197.069724558793,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
9000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,209.452611792382,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
10000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,220.061038973645,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
11000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,239.668085997063,,9278.369637812920,13218.952187951103,9278.369637812920,13218.952187951103
12000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,240.882108331055,,9278.369637812920,13218.952187951103,9177.957974645198,13218.952187951103
13000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,246.363625429971,,9278.369637812920,13218.952187951103,8859.453490636400,13218.952187951103
14000,209.912004631234,209.912004631234,245.705274439193,196.839146917165,196.839146917165,,253.709263302212,,9278.369637812920,13218.952187951103,8859.453490636400,13218.952187951103
