cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
10,CATA_TEST,80,25,14,11,1,10,80,0,"{}",737.5838723589197
10,CATA_APPLY,84,51,0,51,5,46,84,0,"{}",734.891180276643
10,CRITICAL_SWAP,6,0,0,0,0,0,6,0,"{}",782.7251368696775
10,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",772.7891680975686
10,O1_O9,1551,72,66,6,0,6,1551,0,"{}",730.4841973683593
11,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
11,PARENT,0,0,0,100,73,27,0,0,"{}",Infinity
11,CATA_TEST,90,35,21,14,2,12,90,0,"{}",731.2285575267882
11,CATA_APPLY,82,44,2,42,11,31,82,0,"{}",735.8572706315931
11,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",794.7345053275644
11,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",765.6498672733139
11,O1_O9,1557,69,63,6,0,6,1557,0,"{}",744.4061914281997
12,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
12,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
12,CATA_TEST,90,38,23,15,2,13,90,0,"{}",749.6264183251875
12,CATA_APPLY,82,40,1,39,4,35,82,0,"{}",745.5448590888441
12,CRITICAL_SWAP,6,0,0,0,0,0,6,0,"{}",760.5623541222812
12,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",749.0109777355118
12,O1_O9,1572,39,33,6,0,6,1572,0,"{}",744.1313761989244
13,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
13,PARENT,0,0,0,100,83,17,0,0,"{}",Infinity
13,CATA_TEST,85,26,13,13,2,11,85,0,"{}",742.5364841335665
13,CATA_APPLY,83,42,1,41,4,37,83,0,"{}",741.207341345324
13,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",754.7171076346898
13,CRITICAL_INSERT,6,0,0,0,0,0,6,0,"{}",762.4901397281199
13,O1_O9,1592,53,47,6,2,4,1592,0,"{}",727.7008122290986
14,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
14,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
14,CATA_TEST,89,26,13,13,0,13,89,0,"{}",732.5327201747687
14,CATA_APPLY,82,37,1,36,3,33,82,0,"{}",732.5327201747687
14,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",733.2822675187269
14,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",774.0217653573675
14,O1_O9,1606,72,66,6,1,5,1606,0,"{}",723.5964429902156
15,GLOBAL_Q_FINAL,0,0,0,100,24,76,0,0,"{}",Infinity
15,PARENT,0,0,0,100,65,35,0,0,"{}",Infinity
15,CATA_TEST,100,24,13,11,2,9,100,0,"{}",730.6084108544566
15,CATA_APPLY,80,33,0,33,7,26,80,0,"{}",732.8900892258455
15,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",766.7604264587299
15,CRITICAL_INSERT,6,2,2,0,0,0,6,0,"{}",748.650583642501
15,O1_O9,1617,46,40,6,2,4,1617,0,"{}",730.4916287619444
16,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
16,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
16,CATA_TEST,90,25,9,16,2,14,90,0,"{}",746.5953694430215
16,CATA_APPLY,82,28,1,27,1,26,82,0,"{}",731.0559898775734
16,CRITICAL_SWAP,7,0,0,0,0,0,7,0,"{}",772.1373676732217
16,CRITICAL_INSERT,7,3,3,0,0,0,7,0,"{}",764.7088264512149
16,O1_O9,1643,74,67,7,1,6,1643,0,"{}",719.1376298031896
17,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
17,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
17,CATA_TEST,90,24,12,12,1,11,90,0,"{}",773.8617076765314
17,CATA_APPLY,82,39,2,37,2,35,82,0,"{}",734.7819507140239
17,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",768.3154775801002
17,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",768.2677736501245
17,O1_O9,1666,80,73,7,1,6,1666,0,"{}",748.2496546785219
18,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
18,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
18,CATA_TEST,89,31,18,13,1,12,89,0,"{}",746.6796617046502
18,CATA_APPLY,82,34,3,31,1,30,82,0,"{}",735.8383156468125
18,CRITICAL_SWAP,7,0,0,0,0,0,7,0,"{}",743.5501777008143
18,CRITICAL_INSERT,7,2,2,0,0,0,7,0,"{}",757.807594142048
18,O1_O9,1691,45,38,7,3,4,1691,0,"{}",725.9310174359981
19,GLOBAL_Q_FINAL,0,0,0,100,29,71,0,0,"{}",Infinity
19,PARENT,0,0,0,100,62,38,0,0,"{}",Infinity
19,CATA_TEST,100,30,17,13,3,10,100,0,"{}",749.5757416842732
19,CATA_APPLY,80,30,2,28,5,23,80,0,"{}",749.2355601658585
19,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",795.2381848364041
19,CRITICAL_INSERT,7,2,2,0,0,0,7,0,"{}",775.9341164070065
19,O1_O9,1707,77,70,7,1,6,1707,0,"{}",729.2238245854394
20,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
20,PARENT,0,0,0,100,78,22,0,0,"{}",Infinity
20,CATA_TEST,85,26,15,11,3,8,85,0,"{}",755.37370532508
20,CATA_APPLY,83,33,0,33,6,27,83,0,"{}",747.542002403533
20,CRITICAL_SWAP,7,0,0,0,0,0,7,0,"{}",764.4228804950826
20,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",767.4202158848645
20,O1_O9,1747,67,60,7,0,7,1747,0,"{}",725.6792580709916
21,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
21,PARENT,0,0,0,100,83,17,0,0,"{}",Infinity
21,CATA_TEST,105,32,17,15,4,11,105,0,"{}",747.819060745633
21,CATA_APPLY,79,29,0,29,2,27,79,0,"{}",771.9307458974364
21,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",808.0018306852631
21,CRITICAL_INSERT,7,2,2,0,0,0,7,0,"{}",760.7704827253319
21,O1_O9,1760,108,101,7,0,7,1760,0,"{}",736.0946663550696
22,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
22,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
22,CATA_TEST,95,28,14,14,0,14,95,0,"{}",803.6924908188188
22,CATA_APPLY,81,33,1,32,3,29,81,0,"{}",763.807523646191
22,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",787.6224203855285
22,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",788.5321157107071
22,O1_O9,1799,102,95,7,1,6,1799,0,"{}",747.3180165913604
23,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
23,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
23,CATA_TEST,85,33,18,15,1,14,85,0,"{}",787.6596033647833
23,CATA_APPLY,83,42,1,41,1,40,83,0,"{}",788.9842464991508
23,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",856.87114086995
23,CRITICAL_INSERT,7,7,7,0,0,0,7,0,"{}",788.9842464991508
23,O1_O9,1840,118,111,7,0,7,1840,0,"{}",764.4956000884722
24,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
24,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
24,CATA_TEST,95,25,12,13,0,13,95,0,"{}",759.7810486967509
24,CATA_APPLY,81,34,3,31,1,30,81,0,"{}",737.0999793054855
24,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",809.3874464903436
24,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",775.8262389595654
24,O1_O9,1867,105,98,7,0,7,1867,0,"{}",737.6312223445319
25,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
25,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
25,CATA_TEST,95,27,15,12,2,10,95,0,"{}",765.9939945788066
25,CATA_APPLY,81,27,1,26,1,25,81,0,"{}",743.2707531909193
25,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",772.8193659410697
25,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",734.2172944534864
25,O1_O9,1903,88,80,8,0,8,1903,0,"{}",728.509507059396
26,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
26,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
26,CATA_TEST,100,32,20,12,0,12,100,0,"{}",765.3202251137491
26,CATA_APPLY,80,28,1,27,3,24,80,0,"{}",752.0562140506147
26,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",819.9409355518086
26,CRITICAL_INSERT,8,2,2,0,0,0,8,0,"{}",751.8595278239537
26,O1_O9,1938,112,104,8,0,8,1938,0,"{}",732.0876998325866
27,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
27,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
27,CATA_TEST,90,20,9,11,0,11,90,0,"{}",744.8875133669324
27,CATA_APPLY,82,25,2,23,1,22,82,0,"{}",756.2988074800008
27,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",786.4588465127234
27,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",783.1356956995111
27,O1_O9,1988,106,98,8,1,7,1988,0,"{}",723.4000032718723
28,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
28,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
28,CATA_TEST,100,32,19,13,0,13,100,0,"{}",778.4309472440654
28,CATA_APPLY,80,28,2,26,0,26,80,0,"{}",755.1635772022748
28,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",822.8893267556957
28,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",777.5023054690184
28,O1_O9,2024,129,121,8,0,8,2024,0,"{}",750.6227567263475
29,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
29,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
29,CATA_TEST,90,21,10,11,0,11,90,0,"{}",743.1674877316817
29,CATA_APPLY,82,29,3,26,2,24,82,0,"{}",742.6525049805706
29,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",784.5767791833904
29,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",772.110252520381
29,O1_O9,2079,107,99,8,0,8,2079,0,"{}",724.3509746385093
30,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
30,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
30,CATA_TEST,95,16,6,10,0,10,95,0,"{}",805.4530880776585
30,CATA_APPLY,81,37,0,37,1,36,81,0,"{}",785.2647067016982
30,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",787.4670285980771
30,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",786.9118194670916
30,O1_O9,2125,108,100,8,0,8,2125,0,"{}",739.1820656730624
31,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
31,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
31,CATA_TEST,90,27,14,13,0,13,90,0,"{}",750.7174817657045
31,CATA_APPLY,82,37,1,36,2,34,82,0,"{}",739.1552782664942
31,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",763.6489312184771
31,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",746.7795611525546
31,O1_O9,2179,92,83,9,1,8,2179,0,"{}",737.0732604297211
32,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
32,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
32,CATA_TEST,95,24,9,15,0,15,95,0,"{}",734.237033756958
32,CATA_APPLY,81,27,3,24,1,23,81,0,"{}",735.3980352276425
32,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",804.5935630301243
32,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",801.9496821860931
32,O1_O9,2231,149,140,9,0,9,2231,0,"{}",738.9095898498305
33,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
33,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
33,CATA_TEST,100,32,19,13,0,13,100,0,"{}",735.7021080550112
33,CATA_APPLY,80,23,3,20,3,17,80,0,"{}",734.1089054334816
33,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",792.2485600845803
33,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",767.306301087994
33,O1_O9,2286,120,111,9,0,9,2286,0,"{}",748.9001087048046
34,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
34,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
34,CATA_TEST,90,18,9,9,2,7,90,0,"{}",797.4888954365865
34,CATA_APPLY,82,31,2,29,3,26,82,0,"{}",781.6096747356609
34,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",881.6317806872748
34,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",816.4713494912226
34,O1_O9,2356,141,132,9,1,8,2356,0,"{}",749.2114600709306
35,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
35,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
35,CATA_TEST,95,24,12,12,0,12,95,0,"{}",763.8975675342322
35,CATA_APPLY,81,38,3,35,3,32,81,0,"{}",728.4732933555165
35,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",760.7274977628458
35,CRITICAL_INSERT,10,8,7,1,0,1,10,0,"{}",760.5233042049131
35,O1_O9,2416,156,147,9,1,8,2416,0,"{}",721.0776001065963
36,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
36,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
36,CATA_TEST,99,29,17,12,0,12,99,0,"{}",739.5417166030275
36,CATA_APPLY,80,35,3,32,1,31,80,0,"{}",738.4252189299414
36,CRITICAL_SWAP,10,7,7,0,0,0,10,0,"{}",822.9554021324325
36,CRITICAL_INSERT,10,9,9,0,0,0,10,0,"{}",840.0963101668758
36,O1_O9,2483,239,229,10,0,10,2483,0,"{}",762.6077850997816
37,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
37,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
37,CATA_TEST,95,31,17,14,3,11,95,0,"{}",726.6781592783409
37,CATA_APPLY,81,32,0,32,3,29,81,0,"{}",726.6781592783409
37,CRITICAL_SWAP,10,0,0,0,0,0,10,0,"{}",776.9300786911225
37,CRITICAL_INSERT,10,6,6,0,0,0,10,0,"{}",749.1735195826061
37,O1_O9,2560,91,81,10,1,9,2560,0,"{}",727.0400430342875
38,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,0,"{}",Infinity
38,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
38,CATA_TEST,95,18,8,10,1,9,95,0,"{}",736.6096248711183
38,CATA_APPLY,81,20,2,18,1,17,81,0,"{}",727.6298737134254
38,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",744.1305582914484
38,CRITICAL_INSERT,10,6,6,0,0,0,10,0,"{}",740.2740984486816
38,O1_O9,2638,83,73,10,2,8,2638,0,"{}",718.6892961008643
39,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
39,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
39,CATA_TEST,109,24,14,10,1,9,109,0,"{}",728.9177413802753
39,CATA_APPLY,78,26,0,26,2,24,78,0,"{}",738.5400859297431
39,CRITICAL_SWAP,11,0,0,0,0,0,11,0,"{}",743.8242925491194
39,CRITICAL_INSERT,11,5,5,0,0,0,11,0,"{}",729.0492804442838
39,O1_O9,2709,56,45,11,3,8,2709,0,"{}",726.6691860661537
40,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
40,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
40,CATA_TEST,103,34,21,13,1,12,103,0,"{}",725.3026267519214
40,CATA_APPLY,79,20,0,20,0,20,79,0,"{}",733.885743952948
40,CRITICAL_SWAP,11,1,1,0,0,0,11,0,"{}",746.1755314738327
40,CRITICAL_INSERT,11,3,3,0,0,0,11,0,"{}",746.3040965623638
40,O1_O9,2802,82,71,11,2,9,2802,0,"{}",711.6729667830825
41,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
41,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
41,CATA_TEST,105,29,15,14,0,14,105,0,"{}",751.3826332088512
41,CATA_APPLY,79,25,0,25,4,21,79,0,"{}",738.8810940508214
41,CRITICAL_SWAP,11,0,0,0,0,0,11,0,"{}",759.3191287221849
41,CRITICAL_INSERT,11,5,5,0,0,0,11,0,"{}",756.9960583521471
41,O1_O9,2895,78,67,11,1,10,2895,0,"{}",718.341565651513
42,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
42,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
42,CATA_TEST,95,22,11,11,1,10,95,0,"{}",764.8464689346766
42,CATA_APPLY,81,27,2,25,3,22,81,0,"{}",732.8026369798264
42,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",761.1332667372292
42,CRITICAL_INSERT,12,8,8,0,0,0,12,0,"{}",732.0638166246482
42,O1_O9,3001,135,123,12,1,11,3001,0,"{}",714.9801043402631
43,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
43,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
43,CATA_TEST,100,28,15,13,0,13,100,0,"{}",737.9692769577899
43,CATA_APPLY,80,28,0,28,1,27,80,0,"{}",739.4990612645171
43,CRITICAL_SWAP,12,3,3,0,0,0,12,0,"{}",737.7835103788071
43,CRITICAL_INSERT,12,4,4,0,0,0,12,0,"{}",735.0218086620547
43,O1_O9,3105,80,69,11,3,8,3105,0,"{}",718.5010985426555
44,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
44,PARENT,0,0,0,100,83,17,0,0,"{}",Infinity
44,CATA_TEST,100,21,11,10,0,10,100,0,"{}",725.6675959360316
44,CATA_APPLY,80,30,0,30,3,27,80,0,"{}",719.8732135908298
44,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",735.055894148014
44,CRITICAL_INSERT,12,4,4,0,0,0,12,0,"{}",740.1003494673103
44,O1_O9,3220,87,75,12,2,10,3220,0,"{}",710.9669711014319
45,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
45,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
45,CATA_TEST,90,22,14,8,0,8,90,0,"{}",726.8142833076569
45,CATA_APPLY,82,31,2,29,1,28,82,0,"{}",725.5684861685068
45,CRITICAL_SWAP,13,3,3,0,0,0,13,0,"{}",745.019537266237
45,CRITICAL_INSERT,13,6,6,0,0,0,13,0,"{}",730.2572593237988
45,O1_O9,3349,95,82,13,0,13,3349,0,"{}",715.304086655638
46,GLOBAL_Q_FINAL,0,0,0,100,26,74,0,0,"{}",Infinity
46,PARENT,0,0,0,100,67,33,0,0,"{}",Infinity
46,CATA_TEST,105,26,18,8,1,7,105,0,"{}",722.9911249756852
46,CATA_APPLY,79,23,2,21,3,18,79,0,"{}",730.0624855903413
46,CRITICAL_SWAP,13,3,3,0,0,0,13,0,"{}",735.8625931847954
46,CRITICAL_INSERT,13,5,5,0,0,0,13,0,"{}",743.0569322009038
46,O1_O9,3469,95,82,13,3,10,3469,0,"{}",715.6566558426649
47,GLOBAL_Q_FINAL,0,0,0,100,26,74,0,0,"{}",Infinity
47,PARENT,0,0,0,100,65,35,0,0,"{}",Infinity
47,CATA_TEST,99,24,16,8,3,5,99,0,"{}",717.2678042971888
47,CATA_APPLY,80,25,0,25,4,21,80,0,"{}",722.5378434348269
47,CRITICAL_SWAP,14,2,2,0,0,0,14,0,"{}",717.2678042971888
47,CRITICAL_INSERT,14,4,4,0,0,0,14,0,"{}",727.3819971419952
47,O1_O9,3614,103,89,14,2,12,3614,0,"{}",710.3676613972392
48,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
48,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
48,CATA_TEST,100,23,16,7,1,6,100,0,"{}",725.5800461971019
48,CATA_APPLY,80,28,1,27,1,26,80,0,"{}",722.9911249756852
48,CRITICAL_SWAP,14,0,0,0,0,0,14,0,"{}",744.1824362060964
48,CRITICAL_INSERT,14,6,6,0,0,0,14,0,"{}",737.5851675135383
48,O1_O9,3766,92,78,14,5,9,3766,0,"{}",710.802406993441
49,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
49,PARENT,0,0,0,100,83,17,0,0,"{}",Infinity
49,CATA_TEST,100,13,5,8,0,8,100,0,"{}",722.5378434348269
49,CATA_APPLY,80,26,1,25,4,21,80,0,"{}",725.4106921760723
49,CRITICAL_SWAP,15,1,1,0,0,0,15,0,"{}",726.9874852182396
49,CRITICAL_INSERT,15,8,8,0,0,0,15,0,"{}",730.5393112173579
49,O1_O9,3930,127,112,15,1,14,3930,0,"{}",714.4694319282489
50,GLOBAL_Q_FINAL,0,0,0,100,17,83,0,0,"{}",Infinity
50,PARENT,0,0,0,100,79,21,0,0,"{}",Infinity
50,CATA_TEST,105,26,17,9,0,9,105,0,"{}",722.5378434348269
50,CATA_APPLY,79,24,0,24,3,21,79,0,"{}",728.6081719451151
50,CRITICAL_SWAP,16,0,0,0,0,0,16,0,"{}",728.1023928146706
50,CRITICAL_INSERT,16,5,5,0,0,0,16,0,"{}",727.4717789695449
50,O1_O9,4104,133,117,16,1,15,4104,0,"{}",710.0817731890213
51,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
51,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
51,CATA_TEST,100,22,13,9,0,9,100,0,"{}",779.8417155860799
51,CATA_APPLY,80,23,1,22,1,21,80,0,"{}",729.1400094821506
51,CRITICAL_SWAP,16,4,4,0,0,0,16,0,"{}",788.8178205121826
51,CRITICAL_INSERT,16,13,13,0,0,0,16,0,"{}",768.8008612972209
