fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,52.478864572423,52.478864572423,52.478864572423,51.360889389065,51.360889389065,,51.360889389065,,1923.454020848440,2761.080156055459,1923.454020848440,2761.080156055459
2000,47.001585819225,47.001585819225,47.029426930189,45.612509696900,47.029426930189,,45.612509696900,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
3000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,47.029426930189,,47.029426930189,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
4000,45.612509696900,45.612509696900,50.606586996995,45.612509696900,47.029426930189,,47.029426930189,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
5000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,47.029426930189,,47.029426930189,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
6000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,47.029426930189,,47.029426930189,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
7000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,46.984063002709,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
8000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,46.984063002709,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
9000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,50.560407039032,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
10000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,50.560407039032,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
11000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,47.029426930189,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
12000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,46.331842490041,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
13000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,53.813720038948,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
14000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,51.257496485609,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
15000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,50.379037536757,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
16000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,49.818171935482,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
17000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,46.759679989904,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
18000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,48.803936657406,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
19000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,47.480670774168,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
20000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,48.355085587855,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
21000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,47.361291985465,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
22000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,49.911135282873,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
23000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,75.164741749029,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
24000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,76.199275675482,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
25000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,64.903340324668,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
26000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,80.965587349421,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
27000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,54.161135964269,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
28000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,54.161135964269,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
29000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,56.753046078925,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
30000,45.612509696900,45.612509696900,47.029426930189,45.612509696900,46.984063002709,,50.579550312063,,1923.454020848440,2684.770665492551,1923.454020848440,2684.770665492551
