cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
19,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
19,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",243.07813822210673
19,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",221.0047629022189
19,O1_O9,1885,70,62,8,0,8,1885,0,"{}",213.12571846404876
20,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
20,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
20,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",253.9031576035112
20,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",241.7142880879332
20,O1_O9,1911,83,74,9,2,7,1911,0,"{}",221.27858418291825
21,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
21,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
21,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",246.6713281736588
21,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",239.29675281915357
21,O1_O9,1940,55,46,9,1,8,1940,0,"{}",211.18117269940961
22,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
22,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
22,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",274.1320839801287
22,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",241.83471589583968
22,O1_O9,1971,71,62,9,3,6,1971,0,"{}",204.52646007196785
23,GLOBAL_Q_FINAL,0,0,0,100,16,84,0,0,"{}",Infinity
23,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
23,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",282.4697888614478
23,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",240.6385662788934
23,O1_O9,2004,76,67,9,3,6,2004,0,"{}",211.61376281153025
24,GLOBAL_Q_FINAL,0,0,0,100,19,81,0,0,"{}",Infinity
24,PARENT,0,0,0,100,79,21,0,0,"{}",Infinity
24,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",272.7059801629984
24,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",240.0829214314943
24,O1_O9,2041,67,59,8,2,6,2041,0,"{}",217.32198677186003
25,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
25,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
25,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",266.65706390138746
25,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",249.35087523446626
25,O1_O9,2077,79,70,9,4,5,2077,0,"{}",209.85486086516343
26,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
26,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
26,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",242.33062108183967
26,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",250.5070612449142
26,O1_O9,2118,71,63,8,2,6,2118,0,"{}",197.82787741821727
27,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
27,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
27,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",260.2174465984966
27,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",246.55485601483406
27,O1_O9,2158,108,99,9,3,6,2158,0,"{}",216.43526815903004
28,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
28,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
28,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",241.25158191495734
28,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",247.59607218732538
28,O1_O9,2202,74,65,9,2,7,2202,0,"{}",217.55045916033635
29,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
29,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
29,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",224.4812221072886
29,CRITICAL_INSERT,10,8,8,0,0,0,10,0,"{}",217.69824818306142
29,O1_O9,2247,95,85,10,0,10,2247,0,"{}",190.46871531776006
30,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
30,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
30,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",245.3774324747937
30,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",258.3782311231242
30,O1_O9,2299,81,72,9,3,6,2299,0,"{}",239.68610941753303
31,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
31,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
31,CRITICAL_SWAP,10,4,4,0,0,0,10,0,"{}",200.33099415954334
31,CRITICAL_INSERT,10,10,10,0,0,0,10,0,"{}",199.58338372326196
31,O1_O9,2349,89,79,10,5,5,2349,0,"{}",192.40713754698803
32,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
32,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
32,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",260.1583656144021
32,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",231.59921827699443
32,O1_O9,2407,85,76,9,1,8,2407,0,"{}",191.30856704836253
33,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
33,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
33,CRITICAL_SWAP,10,4,4,0,0,0,10,0,"{}",228.59160953442162
33,CRITICAL_INSERT,10,7,7,0,0,0,10,0,"{}",226.33732142064102
33,O1_O9,2464,99,89,10,0,10,2464,0,"{}",200.52558930547528
34,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
34,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
34,CRITICAL_SWAP,10,4,4,0,0,0,10,0,"{}",226.37844634579662
34,CRITICAL_INSERT,10,7,7,0,0,0,10,0,"{}",213.9412479581632
34,O1_O9,2526,75,65,10,1,9,2526,0,"{}",186.4140373774765
35,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
35,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
35,CRITICAL_SWAP,12,6,6,0,0,0,12,0,"{}",247.31765170539592
35,CRITICAL_INSERT,12,10,10,0,0,0,12,0,"{}",243.6788762456154
35,O1_O9,2588,110,98,12,1,11,2588,0,"{}",204.7290640216366
36,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
36,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
36,CRITICAL_SWAP,11,4,4,0,0,0,11,0,"{}",263.7022577116977
36,CRITICAL_INSERT,11,10,9,1,0,1,11,0,"{}",242.47979383552376
36,O1_O9,2660,63,53,10,0,10,2660,0,"{}",219.45087604865293
37,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
37,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
37,CRITICAL_SWAP,11,5,5,0,0,0,11,0,"{}",261.0181536396301
37,CRITICAL_INSERT,11,9,9,0,0,0,11,0,"{}",236.31982323367765
37,O1_O9,2734,118,107,11,3,8,2734,0,"{}",213.04274745577675
38,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
38,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
38,CRITICAL_SWAP,12,6,6,0,0,0,12,0,"{}",256.639037870581
38,CRITICAL_INSERT,12,11,11,0,0,0,12,0,"{}",238.80237636952867
38,O1_O9,2810,97,85,12,2,10,2810,0,"{}",211.6991003460363
39,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
39,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
39,CRITICAL_SWAP,12,7,7,0,0,0,12,0,"{}",252.50016894238902
39,CRITICAL_INSERT,12,10,10,0,0,0,12,0,"{}",253.15274142480692
39,O1_O9,2894,134,122,12,1,11,2894,0,"{}",199.91929930571058
40,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
40,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
40,CRITICAL_SWAP,12,5,5,0,0,0,12,0,"{}",273.62570540067355
40,CRITICAL_INSERT,12,11,11,0,0,0,12,0,"{}",252.6563729032803
40,O1_O9,2982,126,114,12,0,12,2982,0,"{}",238.31021229150284
41,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
41,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
41,CRITICAL_SWAP,14,7,7,0,0,0,14,0,"{}",256.28154396885316
41,CRITICAL_INSERT,14,14,14,0,0,0,14,0,"{}",234.12127045120758
41,O1_O9,3073,144,130,14,0,14,3073,0,"{}",213.8221396855709
42,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
42,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
42,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",258.71578835618055
42,CRITICAL_INSERT,14,10,10,0,0,0,14,0,"{}",248.06426437337467
42,O1_O9,3173,133,119,14,0,14,3173,0,"{}",213.5141825447242
43,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
43,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
43,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",268.7352923158856
43,CRITICAL_INSERT,14,11,11,0,0,0,14,0,"{}",262.0321311015947
43,O1_O9,3281,124,110,14,1,13,3281,0,"{}",208.98613675388646
44,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
44,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
44,CRITICAL_SWAP,15,9,8,1,0,1,15,0,"{}",241.71473849387135
44,CRITICAL_INSERT,15,11,10,1,0,1,15,0,"{}",208.30343164270127
44,O1_O9,3394,126,113,13,0,13,3394,0,"{}",204.91014682084509
45,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
45,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
45,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",243.05258599496514
45,CRITICAL_INSERT,14,11,11,0,0,0,14,0,"{}",235.19390697038108
45,O1_O9,3519,115,101,14,1,13,3519,0,"{}",197.98754074523478
46,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
46,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
46,CRITICAL_SWAP,15,7,7,0,0,0,15,0,"{}",246.24613006087563
46,CRITICAL_INSERT,15,12,12,0,0,0,15,0,"{}",259.3690587819854
46,O1_O9,3649,117,102,15,0,15,3649,0,"{}",211.72089022804275
47,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
47,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
47,CRITICAL_SWAP,16,7,7,0,0,0,16,0,"{}",270.90806720686146
47,CRITICAL_INSERT,16,14,14,0,0,0,16,0,"{}",252.51186694532876
47,O1_O9,3789,182,166,16,1,15,3789,0,"{}",231.47064878038802
48,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
48,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
48,CRITICAL_SWAP,17,7,7,0,0,0,17,0,"{}",244.92468379567893
48,CRITICAL_INSERT,17,12,12,0,0,0,17,0,"{}",225.787996737535
48,O1_O9,3940,152,135,17,2,15,3940,0,"{}",206.18369132781825
49,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
49,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
49,CRITICAL_SWAP,17,6,6,0,0,0,17,0,"{}",250.44659676792858
49,CRITICAL_INSERT,17,13,13,0,0,0,17,0,"{}",252.96302977088268
49,O1_O9,4106,151,134,17,2,15,4106,0,"{}",226.60210325559555
50,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
50,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
50,CRITICAL_SWAP,18,13,13,0,0,0,18,0,"{}",215.9507999121148
50,CRITICAL_INSERT,18,12,11,1,0,1,18,0,"{}",238.06985213192974
50,O1_O9,4284,139,122,17,4,13,4284,0,"{}",198.19337906927183
51,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
51,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
51,CRITICAL_SWAP,19,10,10,0,0,0,19,0,"{}",246.1645335515884
51,CRITICAL_INSERT,19,17,17,0,0,0,19,0,"{}",251.37878726007096
51,O1_O9,4477,216,197,19,2,17,4477,0,"{}",206.57708919175428
52,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
52,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
52,CRITICAL_SWAP,19,7,7,0,0,0,19,0,"{}",257.54462568677326
52,CRITICAL_INSERT,19,17,17,0,0,0,19,0,"{}",227.97035284260872
52,O1_O9,4691,235,216,19,7,12,4691,0,"{}",209.28509768980592
53,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
53,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
53,CRITICAL_SWAP,19,4,4,0,0,0,19,0,"{}",253.5028076933142
53,CRITICAL_INSERT,19,16,16,0,0,0,19,0,"{}",240.20054033930023
53,O1_O9,4926,177,158,19,2,17,4926,0,"{}",207.62237296183582
54,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
54,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
54,CRITICAL_SWAP,21,12,12,0,0,0,21,0,"{}",251.48999887409767
54,CRITICAL_INSERT,21,18,18,0,0,0,21,0,"{}",232.86909407199374
54,O1_O9,5181,280,259,21,2,19,5181,0,"{}",224.02943796319474
55,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
55,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
55,CRITICAL_SWAP,22,8,8,0,0,0,22,0,"{}",252.48709290315617
55,CRITICAL_INSERT,22,20,20,0,0,0,22,0,"{}",225.4684116583843
55,O1_O9,5467,485,463,22,2,20,5467,0,"{}",219.65140605425748
56,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
56,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
56,CRITICAL_SWAP,25,9,9,0,0,0,25,0,"{}",245.16269626753862
56,CRITICAL_INSERT,25,20,20,0,0,0,25,0,"{}",242.01075337685648
56,O1_O9,5782,843,818,25,2,23,5782,0,"{}",192.76130988518585
57,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
57,PARENT,0,0,0,100,83,17,0,0,"{}",Infinity
57,CRITICAL_SWAP,26,10,10,0,0,0,26,0,"{}",274.1015456372295
57,CRITICAL_INSERT,26,23,23,0,0,0,26,0,"{}",248.30744884019583
57,O1_O9,6141,952,926,26,4,22,6141,0,"{}",230.5652064982921
58,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
58,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
58,CRITICAL_SWAP,29,12,12,0,0,0,29,0,"{}",249.50409547003343
58,CRITICAL_INSERT,29,26,26,0,0,0,29,0,"{}",229.61233264055474
58,O1_O9,6546,1422,1393,29,2,27,6546,0,"{}",203.074447832493
59,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
59,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
59,CRITICAL_SWAP,31,13,13,0,0,0,31,0,"{}",260.95266598509806
59,CRITICAL_INSERT,31,26,26,0,0,0,31,0,"{}",227.18450912835442
59,O1_O9,7012,1605,1574,31,2,29,7012,0,"{}",214.38665224026357
60,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
60,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
60,CRITICAL_SWAP,32,10,10,0,0,0,32,0,"{}",243.5458681232483
60,CRITICAL_INSERT,32,27,27,0,0,0,32,0,"{}",231.24285972980596
60,O1_O9,7557,1766,1734,32,5,27,7557,0,"{}",213.47424717079028
61,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
61,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
61,CRITICAL_SWAP,34,10,10,0,0,0,34,0,"{}",265.0212548990869
61,CRITICAL_INSERT,34,31,31,0,0,0,34,0,"{}",266.21071767795945
61,O1_O9,8198,1950,1916,34,2,32,8198,0,"{}",237.08733762092066
62,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
62,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
62,CRITICAL_SWAP,18,6,6,0,0,0,18,0,"{}",247.73328981949862
62,CRITICAL_INSERT,18,16,16,0,0,0,18,0,"{}",224.7074055953328
62,O1_O9,3804,151,133,18,2,16,3804,0,"{}",201.54927186384197
