runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260825-ZHANGBO_A4,20260825,ZHANGBO_A4,ZHANGBO_CURRENT,COMPLETED,500000,365,8635ec0750692742409ddf0e4aca29572f1877080fe18e9f649ff046e9d11c0d,107325497200,0
