generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,generation,FE,parentFingerprint,candidateFingerprint,context,bottleneck,macroNeighborhood,TEST_APPLY,candidateConstructed,candidateEvaluated,objectives,acceptedLocally,result,enteredMergePool,selectedByPddr,enteredArchive,survivedNextGeneration,teacherUsedLater,improvedOffspringLater
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5111,60f2fdf41cbad873e1d8aa6e43ffb272c455b47cc85623248c4860bdf3f00689,5d05f6431c84b6d88f942aab9b99935e25c29b52a8afd3a1f63fd15b6e97ec93,G1_CMAX,BAL,N2,TEST,true,true,675.5778784444876|50786.7054521057|84644.34424230305,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5112,60f2fdf41cbad873e1d8aa6e43ffb272c455b47cc85623248c4860bdf3f00689,f7360aa85c48c9e36cf8d3a90a943a0836a85dad5d70ce645e759976c95db3bb,G1_CMAX,BAL,N3,TEST,true,true,675.5778784444876|50870.693123111705|85491.99655225498,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5113,60f2fdf41cbad873e1d8aa6e43ffb272c455b47cc85623248c4860bdf3f00689,704020d994b5750dca4db73f045a227e28de9902ee4bd5b49dd43830f3de6241,G1_CMAX,BAL,N4,TEST,true,true,675.5778784444876|51046.06673451072|86332.0314286908,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5114,60f2fdf41cbad873e1d8aa6e43ffb272c455b47cc85623248c4860bdf3f00689,2012cbae098888cf6d1b205137b77f971bb91107b0c5a1f6f11635d02e9a683b,G1_CMAX,BAL,N5,TEST,true,true,686.6422940159686|50958.69051093832|85214.76702744816,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5115,976aebb716c7385cdc2a1d4660945c8332f46554d3c6823ac4874d7202d6ae4b,6696154e0a3c3f1228c8ebec8733447cae7f9b750102d4f82f06ec560a40c23f,G1_CMAX,BAL,N4,APPLY,true,true,803.4825937601801|51790.37347506646|90830.52929697865,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5116,d26447083bc6934fe0ffe2b92b932d57114bf7764ed1f8db623964590a93073c,6e0903a40326e5266a8e3b76cd986f693dad5faac0c83df88b214e407ad1c6b2,G1_CMAX,BAL,N4,APPLY,true,true,819.4187231652144|51859.04878414543|93510.97342803117,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5117,dc397b34223e0fa4048a3a3df9d6b24500ffde94db26c173c837c6111bdac856,3070b7eb2699a3b46b0648c233cf1dd33ec503a169e3e6393a0197633788f232,G1_CMAX,BAL,N4,APPLY,true,true,818.8069344060052|51858.13464900567|91006.98673229926,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5118,7cbf1e176c780960d057bc4067ce17c0d8b2e444d2f117e9cade21625db7529d,c73a8b5361879f99c79bdb945fb85c990429c27bc8cedf827fcaae40bdba279f,G1_CMAX,BAL,N1,TEST,true,true,745.2878314206903|51472.687069001484|88849.46006402178,true,ACCEPTED,true,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5119,7cbf1e176c780960d057bc4067ce17c0d8b2e444d2f117e9cade21625db7529d,cc8eaf00c17cd4e9278a5cb2541477bcd036980b78838cfcd6559992e4432e3c,G1_CMAX,BAL,N2,TEST,true,true,745.9665524284616|51540.27108046002|88756.02025072966,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5120,7cbf1e176c780960d057bc4067ce17c0d8b2e444d2f117e9cade21625db7529d,4dd5cd17c49fb65716fc04fa3d6c78e3e997b863fcc6aade100fe10219234421,G1_CMAX,BAL,N3,TEST,true,true,745.9665524284616|51459.36686499309|89838.72223938841,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5121,7cbf1e176c780960d057bc4067ce17c0d8b2e444d2f117e9cade21625db7529d,3acf335a17e0f4f5f1bdfb43939d4f45ca2a4d25835ce36d4793ace3489456b9,G1_CMAX,BAL,N4,TEST,true,true,745.9665524284616|51556.57152565857|89640.23306104529,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5122,7cbf1e176c780960d057bc4067ce17c0d8b2e444d2f117e9cade21625db7529d,95aa993f426b80f883ff307c531d7ff4f1352f9b095e9697ce2a5495c3906975,G1_CMAX,BAL,N5,TEST,true,true,745.9665524284616|51503.50221485903|89392.16230038973,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5123,0aae544248b52a192210d4579a5c6e37ab13e9d5e181ac1dcd67e7f958605b66,59d6fa3b553701ead635dd0f788631e14d1f00897e05904b4732b1a4e27e6f04,G1_CMAX,BAL,N1,APPLY,true,true,684.9276961031974|51324.2534733739|87170.06595869795,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5124,489eb2e4a49690a094f8afacdaca295d0788b3d7305290ce3fb1505096aa1eb1,5d9aa93f2ac22a832534d89938b43a2a7cbf8547d7566996211dc354d34bf1a4,G1_CMAX,BAL,N1,APPLY,true,true,711.0594579512973|51560.85926611828|89875.72827751237,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5125,de50be942a01260277708afd8f62ee2217ef26c68592a104fd2158792797b787,a43954c5f86c59919b1e227b2ffecfaf261351eca3ada1bb355dde67fb94ac00,G1_CMAX,BAL,N1,APPLY,true,true,748.825528827246|50970.33942872439|91474.41125332612,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5126,029c70f5c1b633004108dd8c84a837e354b225da8362d2424d540df14a37aa48,9015afe661352104e733594993d2634c7a65dd2637cee9020a3983f7b47e1a66,G1_CMAX,BAL,N1,TEST,true,true,777.5955653533626|51047.16603557452|87629.35181386869,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5127,029c70f5c1b633004108dd8c84a837e354b225da8362d2424d540df14a37aa48,67de78e568becb6c9777812a926028a3b3e4cf6f993c7d43d01996e60b5aabfa,G1_CMAX,BAL,N2,TEST,true,true,777.5955653533626|50940.316505269686|87758.73392106289,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5128,029c70f5c1b633004108dd8c84a837e354b225da8362d2424d540df14a37aa48,1772f4b0871e2a2134ea50748a6390202a8629dd49fc63f0714a65fa638a608c,G1_CMAX,BAL,N3,TEST,true,true,777.5955653533626|51144.4470937253|88817.30367407946,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5129,029c70f5c1b633004108dd8c84a837e354b225da8362d2424d540df14a37aa48,7c941ea338eabfa3be4a83fa2e5fed83cbb2007063f675785d1593e85c967a10,G1_CMAX,BAL,N4,TEST,true,true,777.5955653533626|50999.75728169852|87033.06575208576,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5130,029c70f5c1b633004108dd8c84a837e354b225da8362d2424d540df14a37aa48,ce7f94fb1ed6812cb94dd998182d24130160964e5ba514c19258585ee2412dea,G1_CMAX,BAL,N5,TEST,true,true,777.5230607987897|51058.90201855247|87681.07218004408,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5131,b10a466b6372c707042b2c1072f8f143fbd0dac825bd95a700d6e7a6af3a6dc6,64b778fc120986abac70fdeed37e9eda57eed25a17202766347aa9d168aec9f5,G1_CMAX,BAL,N1,APPLY,true,true,758.9682358744835|51433.7208157409|96329.68211545971,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5132,2f1b979c998c75e81087f1585e81dda0223a317f11f3a0819f075f05bfd815b2,ee10a22d63c4d2af43539242dffb95a16c8716c17e1cfbd3197312120307895e,G1_CMAX,BAL,N1,APPLY,true,true,745.9712498314202|51609.78868651396|89883.80402649447,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5133,a9ea354ec7e0f87e453f1ab6a96f8d4f7caab7bd349342760a90893162c120ff,7a03775ae59c9ba25b98590489c467fb954e9dda14e3fccab474fb9e5e003e9f,G1_CMAX,BAL,N1,APPLY,true,true,683.9576044022842|50406.45529247445|85697.99792681308,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5134,5c9f0d48fc0ad5099d34104e1ae391f6f9c874425f74e139b7c767ee4868d3e2,ad02dc8c35cd1ff234aaee1988e9ba29922df245c96b6c8c5e279e6e8546561c,G1_CMAX,BAL,N1,TEST,true,true,757.3606767298687|51113.27467304132|90088.37995568558,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5135,5c9f0d48fc0ad5099d34104e1ae391f6f9c874425f74e139b7c767ee4868d3e2,63afeb9b67fbc746f83781bb8c3e09b70df5949c5b1edb6976ea11f2bbe8e9e3,G1_CMAX,BAL,N2,TEST,true,true,734.8771732258133|51185.14739897212|88756.22267538542,true,ACCEPTED,true,true,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5136,5c9f0d48fc0ad5099d34104e1ae391f6f9c874425f74e139b7c767ee4868d3e2,4da577d6d86c7d61ea102f582319650ccad2586c32df2adb14218da219a18979,G1_CMAX,BAL,N3,TEST,true,true,757.3606767298687|51311.461802746366|88907.11953066773,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5137,5c9f0d48fc0ad5099d34104e1ae391f6f9c874425f74e139b7c767ee4868d3e2,3ed921cd1b4a9d349c24abc537e1d11c0b33538af748d072e442c3c506f3c4fe,G1_CMAX,BAL,N4,TEST,true,true,757.3606767298687|50927.32436953817|90418.64922690215,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
20k-100_2_4_1-20260901-A4-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A4,ON,1,5138,5c9f0d48fc0ad5099d34104e1ae391f6f9c874425f74e139b7c767ee4868d3e2,2235045982415bb3a8fef80471b550b7da3f1e8bca1d83673b788d78e2954251,G1_CMAX,BAL,N5,TEST,true,true,777.932225902737|51120.94576012209|90015.13789700317,false,REJECTED,false,false,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED,NOT_OBSERVED
