cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
7,PARENT,0,0,0,100,65,35,0,65,"{G1_CMAX=9, G2_TEC=13, G3_TWC=11, G4_BALANCED=32}",Infinity
7,CATA_TEST,115,34,13,21,8,13,115,8,"{G1_CMAX=1, G3_TWC=2, G4_BALANCED=5}",198.07788400921436
7,CATA_APPLY,76,36,3,33,8,25,76,8,"{G2_TEC=1, G4_BALANCED=7}",214.49004248003703
7,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",240.10323708656554
7,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",226.09700671080137
7,O1_O9,1492,55,49,6,2,4,1492,2,"{G1_CMAX=2}",190.2018893392636
8,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,14,"{G1_CMAX=3, G2_TEC=2, G3_TWC=3, G4_BALANCED=6}",Infinity
8,PARENT,0,0,0,100,77,23,0,77,"{G1_CMAX=11, G2_TEC=12, G3_TWC=11, G4_BALANCED=43}",Infinity
8,CATA_TEST,127,39,18,21,5,16,127,5,"{G3_TWC=1, G4_BALANCED=4}",227.50128790709164
8,CATA_APPLY,73,43,3,40,3,37,73,3,"{G2_TEC=1, G4_BALANCED=2}",199.4875380340281
8,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",253.47557913309362
8,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",202.99989797576464
8,O1_O9,1493,52,46,6,1,5,1493,1,"{G1_CMAX=1}",195.0224293840862
9,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G1_CMAX=2, G2_TEC=3, G3_TWC=3, G4_BALANCED=5}",Infinity
9,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=12, G2_TEC=12, G3_TWC=11, G4_BALANCED=47}",Infinity
9,CATA_TEST,114,40,20,20,2,18,114,2,"{G3_TWC=1, G4_BALANCED=1}",215.01505025006878
9,CATA_APPLY,76,38,2,36,2,34,76,2,"{G4_BALANCED=2}",213.58945771050713
9,CRITICAL_SWAP,6,0,0,0,0,0,6,0,"{}",234.18150140515087
9,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",212.33086592350992
9,O1_O9,1513,59,53,6,1,5,1513,1,"{G1_CMAX=1}",190.92988649708113
10,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,15,"{G1_CMAX=1, G2_TEC=1, G3_TWC=3, G4_BALANCED=10}",Infinity
10,PARENT,0,0,0,100,76,24,0,76,"{G1_CMAX=12, G2_TEC=13, G3_TWC=11, G4_BALANCED=40}",Infinity
10,CATA_TEST,136,49,26,23,3,20,136,3,"{G2_TEC=1, G4_BALANCED=2}",242.79509241452828
10,CATA_APPLY,71,27,0,27,4,23,71,4,"{G3_TWC=1, G4_BALANCED=3}",248.81073568812513
10,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",259.8178200999015
10,CRITICAL_INSERT,6,6,6,0,0,0,6,0,"{}",236.20622782239047
10,O1_O9,1508,68,62,6,2,4,1508,2,"{G1_CMAX=2}",199.19406808733245
11,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,14,"{G2_TEC=2, G3_TWC=2, G4_BALANCED=10}",Infinity
11,PARENT,0,0,0,100,80,20,0,80,"{G1_CMAX=13, G2_TEC=13, G3_TWC=13, G4_BALANCED=41}",Infinity
11,CATA_TEST,120,40,19,21,2,19,120,2,"{G4_BALANCED=2}",218.92628473259182
11,CATA_APPLY,75,23,1,22,1,21,75,1,"{G4_BALANCED=1}",260.0580780585297
11,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",268.0305009611125
11,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",253.58272209488666
11,O1_O9,1530,86,78,8,3,5,1530,3,"{G1_CMAX=2, G4_BALANCED=1}",206.60579651163897
12,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=1, G2_TEC=1, G3_TWC=2, G4_BALANCED=8}",Infinity
12,PARENT,0,0,0,100,79,21,0,79,"{G1_CMAX=12, G2_TEC=12, G3_TWC=11, G4_BALANCED=44}",Infinity
12,CATA_TEST,136,43,21,22,1,21,136,1,"{G4_BALANCED=1}",202.14342345087928
12,CATA_APPLY,71,31,2,29,5,24,71,5,"{G1_CMAX=1, G2_TEC=2, G4_BALANCED=2}",229.6452242293132
12,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",259.5133648095382
12,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",207.88687691122448
12,O1_O9,1537,52,46,6,3,3,1537,3,"{G1_CMAX=1, G3_TWC=2}",188.99759134214133
13,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=1, G2_TEC=2, G3_TWC=3, G4_BALANCED=6}",Infinity
13,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=11, G2_TEC=12, G3_TWC=11, G4_BALANCED=48}",Infinity
13,CATA_TEST,128,39,18,21,2,19,128,2,"{G2_TEC=1, G4_BALANCED=1}",202.14342345087928
13,CATA_APPLY,73,32,1,31,1,30,73,1,"{G3_TWC=1}",198.17077398257612
13,CRITICAL_SWAP,7,3,2,1,0,1,7,0,"{}",216.84548740505807
13,CRITICAL_INSERT,6,2,2,0,0,0,6,0,"{}",213.37874858809357
13,O1_O9,1558,34,28,6,3,3,1558,3,"{G1_CMAX=3}",189.87598619113933
14,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
14,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=51}",Infinity
14,CATA_TEST,132,53,29,24,0,24,132,0,"{}",224.8649366113213
14,CATA_APPLY,72,39,2,37,3,34,72,3,"{G3_TWC=2, G4_BALANCED=1}",197.69192991556483
14,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",232.0692533451596
14,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",219.0806768644182
14,O1_O9,1573,41,35,6,0,6,1573,0,"{}",195.28848855989756
15,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G1_CMAX=3, G3_TWC=1, G4_BALANCED=4}",Infinity
15,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=12, G2_TEC=15, G3_TWC=13, G4_BALANCED=50}",Infinity
15,CATA_TEST,128,23,9,14,0,14,128,0,"{}",196.74126136162366
15,CATA_APPLY,73,36,0,36,1,35,73,1,"{G3_TWC=1}",223.548979873377
15,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",243.26026528966037
15,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",199.19973169408252
15,O1_O9,1594,47,40,7,1,6,1594,1,"{G4_BALANCED=1}",191.5360612032269
16,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=5}",Infinity
16,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=14, G2_TEC=14, G3_TWC=12, G4_BALANCED=48}",Infinity
16,CATA_TEST,132,44,22,22,1,21,132,1,"{G4_BALANCED=1}",222.92056564286776
16,CATA_APPLY,72,32,1,31,1,30,72,1,"{G4_BALANCED=1}",199.54750462763607
16,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",212.99112915518873
16,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",204.3359227095378
16,O1_O9,1611,56,49,7,1,6,1611,1,"{G1_CMAX=1}",191.5360612032269
17,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=1, G2_TEC=1, G3_TWC=4, G4_BALANCED=6}",Infinity
17,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=13, G2_TEC=14, G3_TWC=10, G4_BALANCED=45}",Infinity
17,CATA_TEST,120,22,7,15,2,13,120,2,"{G3_TWC=1, G4_BALANCED=1}",194.71277011488485
17,CATA_APPLY,75,36,2,34,2,32,75,2,"{G4_BALANCED=2}",219.92962290334137
17,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",217.94586212274777
17,CRITICAL_INSERT,7,3,3,0,0,0,7,0,"{}",197.9148648994433
17,O1_O9,1643,50,44,6,2,4,1643,2,"{G1_CMAX=1, G4_BALANCED=1}",190.50173157388582
18,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=1}",Infinity
18,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=14, G2_TEC=12, G3_TWC=13, G4_BALANCED=53}",Infinity
18,CATA_TEST,119,45,25,20,1,19,119,1,"{G2_TEC=1}",199.01943677071685
18,CATA_APPLY,75,33,2,31,1,30,75,1,"{G3_TWC=1}",224.06513271079285
18,CRITICAL_SWAP,7,0,0,0,0,0,7,0,"{}",221.37989280915892
18,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",206.47777205651678
18,O1_O9,1668,58,51,7,2,5,1668,2,"{G1_CMAX=1, G4_BALANCED=1}",179.53066625310913
19,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G1_CMAX=1, G2_TEC=1, G3_TWC=2, G4_BALANCED=2}",Infinity
19,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=14, G2_TEC=13, G3_TWC=13, G4_BALANCED=50}",Infinity
19,CATA_TEST,132,31,11,20,0,20,132,0,"{}",189.7915064522513
19,CATA_APPLY,72,36,1,35,4,31,72,4,"{G2_TEC=1, G4_BALANCED=3}",216.07270349855187
19,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",243.25765747996235
19,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",202.4699001940679
19,O1_O9,1683,79,72,7,0,7,1683,0,"{}",183.05187588385164
20,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=2, G4_BALANCED=3}",Infinity
20,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=15, G2_TEC=10, G3_TWC=15, G4_BALANCED=51}",Infinity
20,CATA_TEST,123,39,18,21,2,19,123,2,"{G2_TEC=1, G4_BALANCED=1}",214.95361710576512
20,CATA_APPLY,74,34,4,30,2,28,74,2,"{G2_TEC=2}",236.49005100272697
20,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",274.9446445862418
20,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",210.54464520515532
20,O1_O9,1718,53,46,7,0,7,1718,0,"{}",189.2663944899213
21,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G2_TEC=2, G4_BALANCED=4}",Infinity
21,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=14, G2_TEC=13, G3_TWC=15, G4_BALANCED=49}",Infinity
21,CATA_TEST,118,29,13,16,2,14,118,2,"{G4_BALANCED=2}",203.35963209481417
21,CATA_APPLY,75,35,3,32,0,32,75,0,"{}",199.19515089403035
21,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",238.16652622789627
21,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",190.61159760298463
21,O1_O9,1751,42,35,7,1,6,1751,1,"{G1_CMAX=1}",189.36424178196287
22,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=5}",Infinity
22,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=13, G2_TEC=13, G3_TWC=14, G4_BALANCED=49}",Infinity
22,CATA_TEST,137,47,24,23,3,20,137,3,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",182.25359713140193
22,CATA_APPLY,71,34,1,33,0,33,71,0,"{}",182.25359713140193
22,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",213.59620664404915
22,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",192.2058917346944
22,O1_O9,1767,36,29,7,1,6,1767,1,"{G1_CMAX=1}",178.73976704257703
23,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G1_CMAX=2, G2_TEC=2, G4_BALANCED=4}",Infinity
23,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=13, G2_TEC=12, G3_TWC=15, G4_BALANCED=51}",Infinity
23,CATA_TEST,141,33,14,19,0,19,141,0,"{}",186.00997163655188
23,CATA_APPLY,70,27,1,26,1,25,70,1,"{G2_TEC=1}",182.26410307970718
23,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",210.07935757813493
23,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",188.1114813498347
23,O1_O9,1795,64,56,8,0,8,1795,0,"{}",178.73976704257703
24,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G1_CMAX=1, G4_BALANCED=2}",Infinity
24,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=13, G2_TEC=15, G3_TWC=15, G4_BALANCED=51}",Infinity
24,CATA_TEST,119,33,17,16,0,16,119,0,"{}",182.26410307970718
24,CATA_APPLY,75,40,1,39,2,37,75,2,"{G4_BALANCED=2}",182.26410307970718
24,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",208.96144404002783
24,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",182.26410307970718
24,O1_O9,1847,50,42,8,1,7,1847,1,"{G1_CMAX=1}",170.08587538081997
25,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G1_CMAX=1, G4_BALANCED=2}",Infinity
25,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=13, G2_TEC=15, G3_TWC=15, G4_BALANCED=52}",Infinity
25,CATA_TEST,143,47,26,21,1,20,143,1,"{G4_BALANCED=1}",186.38262800420785
25,CATA_APPLY,69,35,1,34,0,34,69,0,"{}",210.71868793452794
25,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",205.81020061610465
25,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",211.0487336795456
25,O1_O9,1867,42,34,8,1,7,1867,1,"{G1_CMAX=1}",178.73976704257703
26,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",Infinity
26,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=14, G2_TEC=14, G3_TWC=14, G4_BALANCED=54}",Infinity
26,CATA_TEST,139,38,20,18,0,18,139,0,"{}",187.3444342959494
26,CATA_APPLY,70,38,0,38,0,38,70,0,"{}",182.25359713140193
26,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",219.6693704495071
26,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",195.53011862075186
26,O1_O9,1909,66,58,8,1,7,1909,1,"{G1_CMAX=1}",178.73976704257703
27,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G2_TEC=1, G4_BALANCED=5}",Infinity
27,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=14, G2_TEC=14, G3_TWC=15, G4_BALANCED=49}",Infinity
27,CATA_TEST,136,48,26,22,0,22,136,0,"{}",207.8747142086523
27,CATA_APPLY,71,35,2,33,0,33,71,0,"{}",222.03185495652158
27,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",242.15031871254908
27,CRITICAL_INSERT,8,8,8,0,0,0,8,0,"{}",219.4884316615281
27,O1_O9,1953,67,59,8,2,6,1953,2,"{G1_CMAX=1, G4_BALANCED=1}",191.31539798337747
28,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G1_CMAX=1, G2_TEC=3, G4_BALANCED=1}",Infinity
28,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=14, G2_TEC=12, G3_TWC=15, G4_BALANCED=51}",Infinity
28,CATA_TEST,145,44,21,23,2,21,145,2,"{G4_BALANCED=2}",193.68000557290836
28,CATA_APPLY,69,22,3,19,1,18,69,1,"{G4_BALANCED=1}",211.78504216671809
28,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",230.92409546209308
28,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",214.44719996237887
28,O1_O9,1990,56,48,8,0,8,1990,0,"{}",198.11924071434646
29,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=3, G3_TWC=1, G4_BALANCED=3}",Infinity
29,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=15, G2_TEC=11, G3_TWC=13, G4_BALANCED=49}",Infinity
29,CATA_TEST,153,50,25,25,2,23,153,2,"{G2_TEC=1, G3_TWC=1}",220.7614693851313
29,CATA_APPLY,67,30,2,28,3,25,67,3,"{G4_BALANCED=3}",223.18589467229106
29,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",260.08522500183426
29,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",219.9488397524892
29,O1_O9,2031,66,58,8,0,8,2031,0,"{}",190.44781889343446
30,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=3}",Infinity
30,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=13, G2_TEC=14, G3_TWC=14, G4_BALANCED=50}",Infinity
30,CATA_TEST,158,43,19,24,2,22,158,2,"{G4_BALANCED=2}",186.38262800420785
30,CATA_APPLY,66,26,5,21,1,20,66,1,"{G2_TEC=1}",228.565306162106
30,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",223.77653041656424
30,CRITICAL_INSERT,9,5,5,0,0,0,9,0,"{}",192.96420437291982
30,O1_O9,2075,69,60,9,1,8,2075,1,"{G1_CMAX=1}",178.73976704257703
31,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=3, G3_TWC=1, G4_BALANCED=3}",Infinity
31,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=14, G2_TEC=12, G3_TWC=12, G4_BALANCED=50}",Infinity
31,CATA_TEST,179,63,34,29,2,27,179,2,"{G3_TWC=1, G4_BALANCED=1}",193.97466837952493
31,CATA_APPLY,61,24,3,21,2,19,61,2,"{G3_TWC=1, G4_BALANCED=1}",205.2442469512269
31,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",209.82236025852595
31,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",210.48591112841086
31,O1_O9,2111,77,68,9,1,8,2111,1,"{G1_CMAX=1}",178.32724619271826
32,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G3_TWC=1, G4_BALANCED=2}",Infinity
32,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=51}",Infinity
32,CATA_TEST,144,49,25,24,1,23,144,1,"{G4_BALANCED=1}",213.36749195730178
32,CATA_APPLY,69,33,1,32,1,31,69,1,"{G4_BALANCED=1}",204.75014859795778
32,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",245.6824900762782
32,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",207.33260803563724
32,O1_O9,2194,92,83,9,0,9,2194,0,"{}",191.89080636885714
33,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=2}",Infinity
33,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=14, G2_TEC=15, G3_TWC=14, G4_BALANCED=52}",Infinity
33,CATA_TEST,132,29,11,18,1,17,132,1,"{G4_BALANCED=1}",197.05606731316874
33,CATA_APPLY,72,37,3,34,0,34,72,0,"{}",233.67068209678573
33,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",199.75036417271772
33,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",195.37188868287444
33,O1_O9,2262,65,56,9,0,9,2262,0,"{}",192.3391642098638
34,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=3}",Infinity
34,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=13, G2_TEC=14, G3_TWC=15, G4_BALANCED=51}",Infinity
34,CATA_TEST,122,31,16,15,1,14,122,1,"{G4_BALANCED=1}",208.93894951672033
34,CATA_APPLY,74,35,1,34,0,34,74,0,"{}",179.61665947861093
34,CRITICAL_SWAP,9,1,1,0,0,0,9,0,"{}",200.18565076523748
34,CRITICAL_INSERT,9,3,2,1,1,0,9,1,"{G1_CMAX=1}",189.87598619113933
34,O1_O9,2332,41,33,8,0,8,2332,0,"{}",189.5284071061437
35,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=5}",Infinity
35,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=47}",Infinity
35,CATA_TEST,146,44,23,21,0,21,146,0,"{}",231.1291185665333
35,CATA_APPLY,69,33,0,33,3,30,69,3,"{G4_BALANCED=3}",236.45559696558985
35,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",235.10330121590655
35,CRITICAL_INSERT,10,8,8,0,0,0,10,0,"{}",207.90769658075652
35,O1_O9,2377,81,71,10,0,10,2377,0,"{}",193.35103446996118
36,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G4_BALANCED=2}",Infinity
36,PARENT,0,0,0,100,98,2,0,98,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=53}",Infinity
36,CATA_TEST,126,43,21,22,0,22,126,0,"{}",189.05093866593126
36,CATA_APPLY,73,32,2,30,0,30,73,0,"{}",189.13289218692668
36,CRITICAL_SWAP,10,6,6,0,0,0,10,0,"{}",210.9858715576741
36,CRITICAL_INSERT,10,6,6,0,0,0,10,0,"{}",191.61076079181996
36,O1_O9,2463,55,45,10,0,10,2463,0,"{}",178.73976704257703
37,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=4, G3_TWC=1, G4_BALANCED=4}",Infinity
37,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=14, G2_TEC=11, G3_TWC=13, G4_BALANCED=48}",Infinity
37,CATA_TEST,125,34,18,16,2,14,125,2,"{G4_BALANCED=2}",185.5265255213149
37,CATA_APPLY,74,30,2,28,1,27,74,1,"{G3_TWC=1}",205.2415811256385
37,CRITICAL_SWAP,10,1,1,0,0,0,10,0,"{}",222.32857706764878
