runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260822-MOPSO_F,20260822,MOPSO_F,PAPER_AUTHOR_SOURCE,COMPLETED,50000,4,58c4c3b6be9869b3666595618cbd11ef9d076ebc4ff6f60e1321d0f63b2f4b00,3442386800,10156
