seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260913,1,31287,1400.52612614014,1400.52612614014,0.0,210585.75495293754,210585.75495293754,0.0,439692.11184883286,439692.11184883286,0.0,100,72
20260913,2,50000,1400.52612614014,1400.52612614014,0.0,210585.75495293754,210585.75495293754,0.0,439565.074203615,435746.331268028,3818.7429355870117,100,108
