generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,cycle,FE,poolSize,uniqueObjectiveCount,strictNdCount,cutoffRank,cutoffScore,cutoffScoreDup,scoreAtRank99,scoreAtRank100,scoreAtRank101,selectedCount
V35V3-A2-100_5_3_1-20260901-20k-ON-v4,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,1,20000,255,199,25,100,7.01063829787234,7.01063829787234,7.00990099009901,7.01063829787234,7.019607843137255,100
