100_5_3_1	20260901	A2_CFVF	100000
100_5_3_1	20260901	A4_BUDGET_AWARE_CATA	100000
100_5_3_1	20260902	A2_CFVF	100000
100_5_3_1	20260902	A4_BUDGET_AWARE_CATA	100000
100_5_3_1	20260903	A2_CFVF	100000
100_5_3_1	20260903	A4_BUDGET_AWARE_CATA	100000
