generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,scope,exposures,uniqueTeacherCount,top1Share,top5Share,shannonEntropy,normalizedEntropy,cyclesObserved,exposuresPerCycle,closureStatus,closureReason
V35V3-A4-100_5_3_1-20260901-20k-ON-v1,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,ALL_QG,400,90,0.110000,0.330000,3.848323,0.855219,2,200.000000,OBSERVED,OBSERVED
V35V3-A4-100_5_3_1-20260901-20k-ON-v1,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,ALL_QP,8100,56,0.323457,0.909383,1.842483,0.457720,2,4050.000000,OBSERVED,OBSERVED
V35V3-A4-100_5_3_1-20260901-20k-ON-v1,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,PREVIOUS_CACHE,124,39,0.161290,0.419355,3.214291,0.877368,2,62.000000,OBSERVED,OBSERVED
V35V3-A4-100_5_3_1-20260901-20k-ON-v1,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,HISTORICAL_CACHE,182,29,0.170330,0.565934,2.825274,0.839033,2,91.000000,OBSERVED,OBSERVED
V35V3-A4-100_5_3_1-20260901-20k-ON-v1,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,PERSONAL_ARCHIVE,8100,56,0.323457,0.909383,1.842483,0.457720,2,4050.000000,OBSERVED,OBSERVED
V35V3-A4-100_5_3_1-20260901-20k-ON-v1,818174B068717EE585A057F6B32775493337E4F567A87C6F1008822DD68F063,eda8121cc180019c01ac8c643a4eb7362c71fb713d41a23daadd3a806da83e50,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,DIRECTIONAL_REPRESENTATIVE,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT
