runId,seedSlot,seed,algorithm,status,FE,frontSize,initialPopulationHash,algorithmRunNanos
seed-20260826-MOPSO_F,5,20260826,MOPSO_F,COMPLETED,50000,200,4177c16ff47401254d81a9cb39faa548b5b0af5c69cb724d1e7e2244432a1f35,8319510836
