runId,seedSlot,seed,algorithm,status,FE,frontSize,initialPopulationHash,algorithmRunNanos
seed-20260822-MOPSODS_DE_F,1,20260822,MOPSODS_DE_F,COMPLETED,50000,207,58c4c3b6be9869b3666595618cbd11ef9d076ebc4ff6f60e1321d0f63b2f4b00,9055649327
