generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,5100,0,0,G1_CMAX,0.5360506130410123,0.5681736732913987,0.5572578819458033,0.1806547417230497,0.35488235148728453,MAC,WOR,0.5681736732913987,0.5572578819458033,0.010915791345595394,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5105,1,0,G1_CMAX,0.703732936315556,0.42518243821812607,0.6574104500289993,0.1469349249932682,0.549229107691377,SEQ,WOR,0.703732936315556,0.6574104500289993,0.04632248628655666,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N3
1,5106,2,2,G1_CMAX,0.5468441831234083,0.5251937209840012,0.6909523080816061,0.17209848866147023,0.31171332282313846,WOR,SEQ,0.6909523080816061,0.5468441831234083,0.1441081249581978,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N3
1,5107,3,1,G1_CMAX,0.6990569557750024,0.7201444165272974,0.6545671212563587,0.2042186575723524,0.20389983822422075,MAC,SEQ,0.7201444165272974,0.6990569557750024,0.021087460752295062,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5111,4,2,G1_CMAX,0.5759088276313481,0.56066285631553,0.543677378391772,0.1613678286487804,0.271343225497531,SEQ,MAC,0.5759088276313481,0.56066285631553,0.015245971315818063,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N4|N5,APPLY,N4
1,5112,5,2,G1_CMAX,0.8361857419222563,0.6251754498020711,0.7966272905274432,0.17565527656373647,0.260646685957768,SEQ,WOR,0.8361857419222563,0.7966272905274432,0.039558451394813066,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5117,6,2,G1_CMAX,0.5869333509339101,0.6157135384470143,0.5049496592526714,0.16936101292425465,0.14054886247098272,MAC,SEQ,0.6157135384470143,0.5869333509339101,0.028780187513104183,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N3
1,5118,7,1,G1_CMAX,0.7031212440239278,0.7115351672943377,0.7096516198287195,0.24655784624155086,0.24743394093770366,MAC,WOR,0.7115351672943377,0.7096516198287195,0.0018835474656182516,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,APPLY,N3
1,5119,8,2,G1_CMAX,0.752406328869075,0.5177630644782707,0.7942572287841665,0.14637180631806618,0.4434305436531778,WOR,SEQ,0.7942572287841665,0.752406328869075,0.0418508999150915,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N3
1,5120,9,1,G1_CMAX,0.7725299829377061,0.6579749275184985,0.7815377560123773,0.24227173339792824,0.34133054611980446,WOR,SEQ,0.7815377560123773,0.7725299829377061,0.009007773074671155,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N3|N4|N5,APPLY,N3
1,5121,10,2,G1_CMAX,0.49316812556901934,0.5774372540495285,0.5320915834998012,0.15656021629451378,0.2501789007590106,MAC,WOR,0.5774372540495285,0.5320915834998012,0.04534567054972727,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N3
1,5122,11,2,G1_CMAX,0.6193691662585635,0.5555999538129012,0.5869040962131191,0.15623938020804995,0.30949478702931754,SEQ,WOR,0.6193691662585635,0.5869040962131191,0.03246507004544441,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5127,12,2,G1_CMAX,0.6531750296363485,0.5471304809898206,0.6798271875664708,0.207745191185442,0.2542155464856272,WOR,SEQ,0.6798271875664708,0.6531750296363485,0.02665215793012221,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N3|N4|N5,APPLY,N3
1,5128,13,1,G1_CMAX,0.8178048963202695,0.796886190354215,0.6360952584688735,0.22142907553219254,0.1283824665870494,SEQ,MAC,0.8178048963202695,0.796886190354215,0.020918705966054496,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5132,14,1,G1_CMAX,0.7995724505470329,0.8291409435628203,0.5632489310184645,0.18830194632984604,0.2709419881871481,MAC,SEQ,0.8291409435628203,0.7995724505470329,0.029568493015787456,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5137,15,1,G1_CMAX,0.7512644435711702,0.5226017985411038,0.7753666750186909,0.191726678963493,0.40176442949504587,WOR,SEQ,0.7753666750186909,0.7512644435711702,0.024102231447520772,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N3
1,5138,16,2,G1_CMAX,0.6189204414599612,0.6426758015592575,0.5892630454189957,0.17280841454643436,0.3503793924810945,MAC,SEQ,0.6426758015592575,0.6189204414599612,0.023755360099296352,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N3|N4|N5,APPLY,N3
1,5139,17,1,G1_CMAX,0.49180421744559777,0.5576750420374699,0.4516304012414151,0.13333940660707083,0.19646264744017888,MAC,SEQ,0.5576750420374699,0.49180421744559777,0.0658708245918721,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5143,18,2,G1_CMAX,0.5384284042504393,0.5342861655904501,0.5583568791820094,0.18733073579734,0.23175268880547462,WOR,SEQ,0.5583568791820094,0.5384284042504393,0.019928474931570128,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5148,19,1,G1_CMAX,0.8134469914584275,0.8346433818243022,0.5726146885419986,0.20744227131357051,0.23998624669508484,MAC,SEQ,0.8346433818243022,0.8134469914584275,0.02119639036587473,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,APPLY,N3
1,5149,20,0,G4_BALANCED,0.6588527070195002,0.6711142980322009,0.6087462295453177,0.188269731200829,0.46168026475793067,MAC,SEQ,0.6711142980322009,0.6588527070195002,0.012261591012700745,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
