seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260901,1,31503,620.1836997274739,620.1836997274739,0.0,45128.674758722234,45128.674758722234,0.0,74248.37661058376,74248.37661058376,0.0,100,43
20260901,2,50000,620.1836997274739,620.1836997274739,0.0,43311.445048944675,43311.445048944675,0.0,70885.57372495488,70218.97503209114,666.598692863743,100,61
