seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260901,1,32295,802.7420863712446,802.7420863712446,0.0,117528.65248328255,117528.65248328255,0.0,312491.59605632053,312491.59605632053,0.0,100,79
20260901,2,64495,790.0168355867415,790.0168355867415,0.0,115872.93949842526,115166.92042172729,706.0190766979649,307743.8747999177,307743.8747999177,0.0,100,127
20260901,3,96680,790.0168355867415,790.0168355867415,0.0,114324.96798879158,114270.4497580115,54.518230780086014,305686.4868159492,305686.4868159492,0.0,100,168
