seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260912,1,31680,1442.881036777297,1442.881036777297,0.0,211596.97776235256,211596.97776235256,0.0,500495.3580525594,500495.3580525594,0.0,100,42
20260912,2,50000,1442.881036777297,1442.881036777297,0.0,208807.05651341224,208807.05651341224,0.0,466033.6698023595,466033.6698023595,0.0,100,71
