checkpointTargetFE,checkpointObservedFE,overshootFE,frontType,candidateFingerprint,Cmax,TEC,TWC
25000,25000,0,checkpoint-decision-front,9b09776f507b4e91d22d26faab3649429b9bcb434e59e099ca818c7d90cb4db8,569.1374433142175,21268.38292324251,45757.200447429335
25000,25000,0,checkpoint-decision-front,6b087a0b746d70ae21bc88b9b2eccbda46e15fe1f727d64939c3389a6c5eef51,472.0413333473529,21458.56315402829,45404.76402424722
25000,25000,0,checkpoint-decision-front,0f973f4f56f1fcc985498d7a9ce915ed3dc9c94efe315c2c79a1b9974efe7c71,464.31593020627275,21833.232661752147,41612.24060836398
25000,25000,0,checkpoint-decision-front,b7ef3494ffed56da8ab249249e61818262696f8b41652d5be45417381f36db4a,542.0617437483126,21411.336959686894,41922.91217594018
25000,25000,0,checkpoint-decision-front,dc3b7f961f32f6ec04a20c7eb2dada913d6722cb2f21d0709be5b02f6beab0f3,650.226893207902,22068.91995176422,36792.873636266406
25000,25000,0,checkpoint-decision-front,c6a95b271fa4c2a98ab5c9e542e01e8b832af1df663e6f578a4d6ee645594f42,436.67645148692117,21983.94337260619,41088.581113022774
25000,25000,0,checkpoint-decision-front,c0b3743f05130dc5cdfba054c468fa8bf11435ddf71060ffb1487cb04b180861,500.01928565432326,21520.234116654217,41933.44367221064
25000,25000,0,checkpoint-decision-front,af5c3f43748b8af20030290b96289d4c10130d4ad2751b5b0a0c4a769fe48f98,692.7447803610094,21857.318990906955,37229.590649624355
25000,25000,0,checkpoint-decision-front,0cf709c1be9c0112a0cdbd2b19d709d55b0532606ddb1f1a5e45ed3f48b2f8a3,389.6120893455935,22208.33852624251,41407.455688730275
25000,25000,0,checkpoint-decision-front,5c4b00ad4dfc8216978de21e91b9d4dc984a6cbfc3544fd20eb69a9b4d641153,405.98345392215816,21825.973763877515,41672.331613978924
25000,25000,0,checkpoint-decision-front,fd5b6b4df8a2b430ada99974ccc3e5cc034c118412c120fe74d0e14cc7c60ef6,504.25781777333276,22080.716520163885,39111.25302748825
25000,25000,0,checkpoint-decision-front,b4067e240b7fbf7f8879cfd903c469db5cdb27b093e8a4b8bbff5c6b1fd7ed6b,407.3352680875927,21651.84735719046,44539.22892083846
25000,25000,0,checkpoint-decision-front,d0564a240fe5e910dd140fdfb66f3ab557004538a0a058bc13cd984d498a9b30,515.4437457045109,21808.694382945847,40899.235004336806
25000,25000,0,checkpoint-decision-front,5c69646b7b0e439db6c680ffc4c633f6fcb68793ab0af20cbb472a907ebd0c9c,692.5902362832347,22031.85623031859,36952.603376554725
25000,25000,0,checkpoint-decision-front,27d2729e79d4b928f4fe7636790b6b17981c0b9237c669bdb3ee94693c33ff71,361.7391440507643,22255.127346449648,43106.492232550285
25000,25000,0,checkpoint-decision-front,ee0a1c96de4c9da5ab4ce0b9bd56bc4f110b67c87db59aa6ba55b853c8b02adb,846.4242752798834,21677.50402881552,36515.90332398386
25000,25000,0,checkpoint-decision-front,acfaca700d6b93b27f36a0527543e2c374a602149db64705b9fe9be6694b90a0,512.1814365614656,21569.343445567625,41177.00682780599
25000,25000,0,checkpoint-decision-front,64ac9edb35e45f44647327d48779008848be225d86ab6d24b4bd9a5690470f8d,741.0942334884772,21931.00408322417,36863.55956641361
25000,25000,0,checkpoint-decision-front,b0d0834446868b0b2ea9bda4fd77a641e1b1506df2095838bcae1c72ea0b196c,625.474818923066,21331.200204697827,42248.931038127965
25000,25000,0,checkpoint-decision-front,1d02db0f93151d3db4f70376ec0b65f6ff5522192cd786eaef0342fafe680e23,554.8814561687902,22091.13815820511,38108.394111315094
25000,25000,0,checkpoint-decision-front,52925cd9134eb64c8fd659c7933f0c950ab34f1b152bcd514fab393727ee7b6d,563.5942121931913,21990.62350370313,38383.81754272395
25000,25000,0,checkpoint-decision-front,9851292a8fa652766c46d234e2b5ebd0b92926b0b1580ed2817d9245c73fde23,372.51313578209704,22346.612583841146,41836.340619731694
25000,25000,0,checkpoint-decision-front,e7a5f30c7e1fbe4cd346c7e7015a97df4d62cad6a13918693b2abbf6092f5cf5,345.82199724568943,22457.87582383651,42797.60531525326
25000,25000,0,checkpoint-decision-front,902569ca61dba6a075612f29dd895e014d3b147e0098fb7371a012e9a7a2b741,328.3664066429565,23379.47260707681,42224.72688895029
25000,25000,0,checkpoint-decision-front,8f9b8e52fc1e3cbd51d5bc1dedeb3cd2572b86e1e36ffe5448e7f836a09f74b2,524.3224903918086,21853.495845260775,39315.40721334706
25000,25000,0,checkpoint-decision-front,7e11896e77b6d8c90227ee3cd18b4b2cb88d498135f7f9c9f2b8079b5e6cd42c,847.692285094158,21933.042651649095,35227.558881871795
25000,25000,0,checkpoint-decision-front,1c4c18ce88ab9beeb55763ac11db7ba631ace25351e0c00b7d443eea2b4a46b7,600.917433591273,22308.34807840155,36701.727108229425
25000,25000,0,checkpoint-decision-front,1fb8a5f4d2e837ecabed8e13dffacb7a1fb0125c3e2d08fd7dbc2dde212b82b3,912.7155264303608,21645.20491608679,35600.74556080871
25000,25000,0,checkpoint-decision-front,9cc7cef4ff7315d5871cccaac91061bec9442eed44d29533f44d68463542b3e8,962.1155264303208,21676.285095919724,35596.37922036457
25000,25000,0,checkpoint-decision-front,200e51455a3b5fb6dd9988e36bff7e0cf3e4e97bd3177dfac572cfae7b3f6532,750.3247562871666,22008.916731542908,36057.14146801819
25000,25000,0,checkpoint-decision-front,fbd29f421fdb1eb53eb11a4f9554cbc4d2839c24254a05728d5479cbe04eb36b,760.7263863751155,22069.470929358584,35345.00220877125
25000,25000,0,checkpoint-decision-front,3eae38590b9b198cb0762083876cd729cb8b780aa7baf67e30050b07f80c8ca9,729.5622933669641,21547.93092216445,38285.70802945856
25000,25000,0,checkpoint-decision-front,0431b301b13a84e4aef287429e6c027c5e3c6394cc984c4d913f4e322ccf2e44,678.7985482189173,21134.07172484099,40920.406478433295
25000,25000,0,checkpoint-decision-front,8179e2558de451f1d0f5deca50f7ee7c245a46776e89dc9462d29da5360684cd,638.1098300826442,21284.62385055473,44743.85077314864
25000,25000,0,checkpoint-decision-front,1c399ce331857c732655c867b187e906cc981e5a20a157b6e724a526feea0b13,883.7615671574345,21514.657642623268,37776.3425956997
25000,25000,0,checkpoint-decision-front,fe38437abb2d2984f212860a8541b2a929f2443735db8e8226bb7639d5f95c31,524.5153304885885,22226.548831394597,38492.56045022082
25000,25000,0,checkpoint-decision-front,2df421f8f1f6effc92e953259fdd7b6c9f8a89bf4adfe7ccfe57c3b90597759d,598.7993419585939,21991.670256059777,37242.80928689457
25000,25000,0,checkpoint-decision-front,5851a4e7865bc0a9fab6607171ff30ba8a9fd7375f5759e4a8ad11974ba6af7d,459.8763107751638,21843.28433919724,40833.34371117931
25000,25000,0,checkpoint-decision-front,bda378fff8743a7046d40c344b76d44b975a78849cdf25106f7eba1aa56fa65a,729.7759010425477,21935.640360683075,36508.5293472634
25000,25000,0,checkpoint-decision-front,f18644dd76318991a436501cd1b7f8d5101e22b0de1cda8de5a7e68758c4300e,342.98119328685374,23342.44625192004,41883.40387049094
25000,25000,0,checkpoint-decision-front,3356ceec7bbc105288173eec0b6da27884f92afd29133b59dfa2a67455d5f69b,345.946468972797,23312.8631608453,40272.5000322003
25000,25000,0,checkpoint-decision-front,6c6b92468eb248e54a58560637d037347cf485963e0d158e7aeaf7033aa9a05d,1155.943242288068,21823.51467934455,34733.962967443804
25000,25000,0,checkpoint-decision-front,8d75a52663302e2939df93ab1d0d3ec39d3c2b8eacd6bb82f00e5af33cc22e87,441.3585484209305,21469.25395894253,45922.30930993644
25000,25000,0,checkpoint-decision-front,2856513379051336f69a2886e6c8955938212b37bab72728448ef6f50c9e493d,343.617247596833,23295.750597020877,41544.41661208339
25000,25000,0,checkpoint-decision-front,5a38ed6ebe5df3c65ad7e83880cd2b861ed89c4a6833c00e24de584ad235316e,596.7104748008751,21598.956535332913,39446.22438259058
25000,25000,0,checkpoint-decision-front,19da6b9cbafec57a2b2429a0b7be5b9e9d2622b60e952fc6aac884fde22bd4c5,688.4400828458154,21580.05883476066,38099.17240434469
25000,25000,0,checkpoint-decision-front,e2af42555e4b1dbe7070ff040f5c58245708673ac9f252b08dbe7a07c4a603be,397.1999846439519,21787.569561699987,42687.28889435352
25000,25000,0,checkpoint-decision-front,3a5088e57ef5e26021f39fc7b4bc58db537628741ad407f91b0fa004652dd2ed,822.4500492646621,21347.333803726287,38828.077855683616
25000,25000,0,checkpoint-decision-front,46fa01716ffd004754db910dccb4f77dc8e682b8f99d701bb4132a54f60b3a61,956.9562880758772,21106.768978934924,39502.628955935026
25000,25000,0,checkpoint-decision-front,bd1b5e4fe20fa4737a2737a279ce99ff1cf2ee01884f278eab6e755d59cc6684,416.0076603116938,21697.774013718183,44214.139961944195
25000,25000,0,checkpoint-decision-front,da4a852565756237ca18317ecadc2538271ff7849c84d8d2b02a2238c4133694,372.49135810635556,22177.19707158945,43485.66330716632
25000,25000,0,checkpoint-decision-front,aff8df520a68ff646def27c2425b55937980eedc1ee25b494e053b7b8295e27c,856.9699031082577,22370.47334977133,34756.09721189058
25000,25000,0,checkpoint-decision-front,563a0247c6f1f03add9fc158c8ceacee4e04e92ecd374fccb1704aec3e9e11ac,512.575931903771,22268.313066949686,38693.56518299685
25000,25000,0,checkpoint-decision-front,a72083b74c762c038eea88876cadf937192182b77488e6ff9680aef9227838bf,385.70389072393357,21955.855518633274,41774.96795582029
25000,25000,0,checkpoint-decision-front,b604d6adc538325aa5b65e8b8b9298e5c6a81cae423933ae8738aae4092e2589,358.4222912302491,22558.51095110749,41443.157998383074
25000,25000,0,checkpoint-decision-front,68c6dfb32e33de47b63e6c9d2113ffeddc16f3e64605787250a6a7b365fdac6a,978.8224697540849,21239.265633872026,37267.441208902994
25000,25000,0,checkpoint-decision-front,6a7be1d6656fc245cdbe042460b739df22170b5c7579074e75f205ec2a587f50,711.4982424805662,21209.927813419978,38926.53593592957
25000,25000,0,checkpoint-decision-front,72219ff53cea168ab56d36fdfa30ccb339d3216fa5af9b31a0b3ed60395893b9,834.869910380615,22539.31831920706,34599.018384692885
25000,25000,0,checkpoint-decision-front,13c92297538fa04dc6c30eec46353d3de3ea925dd6a0560f96f4e9f726ab79cb,470.9350148177922,21736.6798330378,41865.09448552326
25000,25000,0,checkpoint-decision-front,815fbc91a32f48e43a67cab1e2a068696a43f64c191311683202d97816bcc8ae,495.46213078401837,21981.55422599661,39291.64364970589
25000,25000,0,checkpoint-decision-front,a8cf6913957e4f13f907206427e5200e9ad960030e07b8485540ac307642c820,753.1778567512663,21781.44721156419,35488.36107905909
25000,25000,0,checkpoint-decision-front,b152528910671850ed36da31b10cd05c360c7e5002bee81ca3103b62d805c7d4,524.6019832063268,21995.760853183194,38959.65570719704
25000,25000,0,checkpoint-decision-front,138ed676d74bba1c91d6bd40eff6302616b23d5d7eca6cf20624b93a7ab27788,893.1008928946651,21237.17547673585,38147.39634133014
