algorithm,status,seed,fullEvaluations,wallClockMillis,cpuNanos,frontSize,minCmax,minTEC,minTWC,maxCmax,maxTEC,maxTWC,cfvfRepairs,localFullEvaluations,illegalSolutions,configurationSha256,initialPopulationSha256,reason
"ZHANGBO-FULL",COMPLETED,20260808,100000,11698,11359375000,478,197.773663816,8494.62419999,12696.8946619,439.454638526,10675.5550299,18725.0179667,0,67000,0,4f80c995b5de3399c39831455b4dfe820899fb059171b6e993db9e61ec11750f,ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe,"MAX_FES_REACHED"
