runId,sourceRunId,reused,instance,instanceSha256,matrix,label,seed,status,reason,configurationSha256,mechanismVectorHash,initialPopulationSha256,fullEvaluations,wallClockMillis,cpuNanos,cfvfRepairs,caTaEvaluations,illegalSolutions,Fmax,Favg,FE,VarFw,highFatigueRatio,longestContinuousWork,totalNaturalRecovery,loadImbalance,frontSize
"20_2_3_1|FULL|FULL|20260808","20_2_3_1|VNS|V-Full|20260808",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FULL","FULL",20260808,COMPLETED,"EXACT_PROFILE_REUSE hash=4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd from 20_2_3_1|VNS|V-Full|20260808","1702bd35da0052ac70db17e7eb6ff01e9e21efc9af783447d63a65251cabdd40","4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",2000,136,140625000,0,1500,0,0.99991639087418720,0.65509694121283290,45.706273744208460,0.045388555131829840,0.095754036356894180,214.41695135521434,410.14711785808953,0.53999111756568150,44
"20_2_3_1|FULL|FULL|20260809","20_2_3_1|VNS|V-Full|20260809",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FULL","FULL",20260809,COMPLETED,"EXACT_PROFILE_REUSE hash=4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd from 20_2_3_1|VNS|V-Full|20260809","62766f476adc2c3429705ac24dd6a0d05974f2dec16ff1f8f8b37378c95c7ea8","4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",2000,125,125000000,0,1500,0,0.99999010123242530,0.66547347345551850,52.412247704525270,0.051212374858993180,0.084487413449662600,247.41861375107501,430.11146039745700,0.57304772741280630,32
"20_2_3_1|FULL|FULL|20260810","20_2_3_1|VNS|V-Full|20260810",true,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FULL","FULL",20260810,COMPLETED,"EXACT_PROFILE_REUSE hash=4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd from 20_2_3_1|VNS|V-Full|20260810","e1f2af1c1dda875c47da091d62895479f088259ce8f033b84bb973e94ede3e50","4bff64b7409f8f7d98a897db67137e6af02e9b4942e37956e0dc32d9383a29dd","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",2000,128,125000000,0,1500,0,0.99998904546148380,0.68326932210305090,51.284422644651166,0.057622355236411210,0.091731541656971050,224.31841715194113,319.00285034321547,0.51677808514995830,17
"20_2_3_1|FV|FV-Full|20260808","20_2_3_1|FV|FV-Full|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV-Full",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","a9a5ee7575df741e7ac2ca3ba4ef6bc32d55458af4471d67bdf8335259b17c32","97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1953,60,62500000,0,1653,0,0.99995759314716640,0.64760764250291480,37.894588981446994,0.047765794163525490,0.078774501022540970,205.35854202226784,500.56144255523180,0.49731244614415180,22
"20_2_3_1|FV|FV-Full|20260809","20_2_3_1|FV|FV-Full|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV-Full",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","ced81acf635180810f762dd44efbacdf030877fd90aa9316a7938d78a9e93516","97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1971,56,62500000,0,1671,0,0.99999440125405440,0.67341870237900540,56.754269465509770,0.056309523833767110,0.099740604025396200,264.69910890065347,342.02609434746506,0.57287873014614430,34
"20_2_3_1|FV|FV-Full|20260810","20_2_3_1|FV|FV-Full|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV-Full",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","5ffaed824ffa0b5ed80a4296a0c15333ae9639eef155ea29342f426845f1ef24","97bc400ebd39037f6bd11d26a53080c09ca06439d6bf9f6061cf3cf8cd85b583","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1960,65,46875000,0,1660,0,0.99999853930754610,0.66655693996055780,43.275340018929704,0.051340157403912790,0.081014314855970340,224.32905278487553,379.04380965386156,0.53327059597766470,50
"20_2_3_1|FV|FV0|20260808","20_2_3_1|FV|FV0|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV0",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","5386d4edc9a76b81480f553f6c17be52be4907fee9d46749d3cc1632c0639525","db9f6049896ca2d2e9d14439d9d33d053022c220e4b4482637b73d3926ef00d8","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1974,41,31250000,0,1674,0,0.99999905932373180,0.67359142229908240,62.178917122131860,0.059382075004723735,0.090370466862343600,266.14023386343720,385.37736990165920,0.60206186108673780,36
"20_2_3_1|FV|FV0|20260809","20_2_3_1|FV|FV0|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV0",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","a1e36e07b8fa05d6b8c0920297388b4a294dd8ea6d27a2d14b3d4ac8f6789f4c","db9f6049896ca2d2e9d14439d9d33d053022c220e4b4482637b73d3926ef00d8","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1955,40,31250000,0,1655,0,0.99997769412587480,0.65110825042832070,54.297693253569655,0.060061210205673800,0.081596282754104670,250.04955649869515,506.10498050693616,0.57370189326169670,27
"20_2_3_1|FV|FV0|20260810","20_2_3_1|FV|FV0|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV0",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","43c5ef827d667844a9ce85e546a7c806bde0a35d25c102608337ee47bcb6e861","db9f6049896ca2d2e9d14439d9d33d053022c220e4b4482637b73d3926ef00d8","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1976,45,46875000,0,1676,0,0.99994762744086870,0.67386729090238640,51.700405817127440,0.052678893760323400,0.090141787626828900,238.75268041680127,333.61889380312573,0.52494861735970870,18
"20_2_3_1|FV|FV1|20260808","20_2_3_1|FV|FV1|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV1",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","7f8345a8c37efc7b7df9f45a2cdb525cf51d78775ba1a04d51866157568f059e","c1dbe33e31f95a0f8172c0506a9165fca5fc1265e48d8cb9bfc0c10c3b5c96f4","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1970,44,31250000,0,1670,0,0.99996853667597040,0.65751387999807880,58.230973763674620,0.051077791153962480,0.089015182536690550,260.68641355612660,406.11576095492376,0.59512589498656580,36
"20_2_3_1|FV|FV1|20260809","20_2_3_1|FV|FV1|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV1",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","14525f731ccecc02b55b71c0bb41186c9b2cd1c7624184dcf708669ab46fde06","c1dbe33e31f95a0f8172c0506a9165fca5fc1265e48d8cb9bfc0c10c3b5c96f4","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1961,43,15625000,0,1661,0,0.99997244767681780,0.65297528322444640,36.173675454184720,0.050318764442875454,0.061809519144121420,198.05604984238042,448.99496718983960,0.51186801394596810,13
"20_2_3_1|FV|FV1|20260810","20_2_3_1|FV|FV1|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV1",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","e6554c0303b33c30eddcdb04a836be7bf0f74d9061e07c05306cf28d7aaaf8e7","c1dbe33e31f95a0f8172c0506a9165fca5fc1265e48d8cb9bfc0c10c3b5c96f4","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1973,46,46875000,0,1673,0,0.99994114809545740,0.65965216085642830,33.571940839392580,0.047165259625501480,0.071686378461007480,197.03858584325684,449.28716457583740,0.49842818529271615,36
"20_2_3_1|FV|FV2|20260808","20_2_3_1|FV|FV2|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV2",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","3516839ab606c4f9b0c4d7199cfd5c941417bc783bc92341c1f5837e75033287","8f341c4561a676bb17bbbf59b6a57861b2b640693e358e99d2725ce33bf13982","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1970,42,31250000,0,1670,0,0.99992869673189430,0.68136638543383950,49.322086599054170,0.059645122885227726,0.089064788616123600,228.11144131850213,336.43731060278526,0.52704308245754930,27
"20_2_3_1|FV|FV2|20260809","20_2_3_1|FV|FV2|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV2",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","eb5dfbb05efb8a50cf9f2126b7e7cee6283661fa329f59c199f7a0e13ea760ae","8f341c4561a676bb17bbbf59b6a57861b2b640693e358e99d2725ce33bf13982","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1960,41,46875000,0,1660,0,0.99981557837826980,0.66715097582620810,45.905469703705380,0.051010052069436420,0.087001051517877760,214.22378755378966,401.53840901101570,0.52999936072839620,26
"20_2_3_1|FV|FV2|20260810","20_2_3_1|FV|FV2|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV2",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","7477483f33feb7b7ddc16bb16fc937f3cdf9097c30041c0655a70afa27e5a673","8f341c4561a676bb17bbbf59b6a57861b2b640693e358e99d2725ce33bf13982","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1966,42,46875000,0,1666,0,0.99990121495836930,0.67055705492929150,47.639187518812310,0.052341231838940670,0.082712200199736380,236.50057419489636,431.48928518221750,0.52002707359522900,20
"20_2_3_1|FV|FV3|20260808","20_2_3_1|FV|FV3|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV3",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","a908384f2d9cb0793b39869509f98426faf966d87910bcac431457ec99107981","6e96d5eeb755b2e34a7f6e5b7a289cd12a17f1d3ba48ee58b7528b40b597860b","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1965,44,31250000,0,1665,0,0.99998014694657410,0.66688929843282550,52.278241663271950,0.053654240078138994,0.080975743539975570,246.30416507272420,390.58046833832844,0.56461787335247940,51
"20_2_3_1|FV|FV3|20260809","20_2_3_1|FV|FV3|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV3",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","f00f467551135a723a092442c64980a5b454aee670022bb3ad1e95c92c199555","6e96d5eeb755b2e34a7f6e5b7a289cd12a17f1d3ba48ee58b7528b40b597860b","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1968,44,46875000,0,1668,0,0.99998946928567940,0.66366458353740110,49.047533798843900,0.052423942973846690,0.089451132512977470,233.51168190966230,351.66352303466830,0.54910720839017210,30
"20_2_3_1|FV|FV3|20260810","20_2_3_1|FV|FV3|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV3",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","6b5eaf3b540b091e740dbdf4c3aff8be21ff42632f02493a448daf51b4a3427b","6e96d5eeb755b2e34a7f6e5b7a289cd12a17f1d3ba48ee58b7528b40b597860b","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1977,48,46875000,0,1677,0,0.99999119988751710,0.67490135985776480,50.486875808965415,0.053439361568192185,0.086921023686639370,217.36454786816670,385.29637420528030,0.54026253194713660,25
"20_2_3_1|FV|FV4|20260808","20_2_3_1|FV|FV4|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV4",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","56180b5d8caa92358c29c1945f6f1fe824cb6d6494ac623fca80ab957a17008b","86b42af08a440bef287a193ad8d6ab4a1d75ab20ac5ac01d9d13ff100d4488f0","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1968,47,46875000,0,1668,0,0.99997837682864820,0.67722610455504350,58.453162012177100,0.057321268312139115,0.093756855806394340,249.13647074440743,407.25941002333286,0.58751033959162590,36
"20_2_3_1|FV|FV4|20260809","20_2_3_1|FV|FV4|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV4",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","bd191dca0b84a165ef4ac41a05b9238fd318bc8ac747c9d8003baacae15796f6","86b42af08a440bef287a193ad8d6ab4a1d75ab20ac5ac01d9d13ff100d4488f0","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1960,47,46875000,0,1660,0,0.99997994393459240,0.65978605043826410,50.585165598046710,0.056232147313314830,0.091874544018419090,234.36140738108998,341.39063432315686,0.54055041942238410,47
"20_2_3_1|FV|FV4|20260810","20_2_3_1|FV|FV4|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV4",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","7b64db11988052143aced02ef4b665f787129f76eb0a741bb6c9cdcc2bdde9ee","86b42af08a440bef287a193ad8d6ab4a1d75ab20ac5ac01d9d13ff100d4488f0","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1972,45,46875000,0,1672,0,0.99990864091919270,0.68502738801459230,53.628485183180690,0.051920986865871320,0.095322352973482840,238.76177773211546,328.27337260545977,0.56368133847595180,12
"20_2_3_1|FV|FV5|20260808","20_2_3_1|FV|FV5|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV5",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","e0c6d0f842ff203b9a0897c9efe5cd077e1277c2a48c5b53fa73050127341788","2d7435fa36308e19626e8d4afa15dd13ed8f31226fe502fa07bab9c2566ecac7","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1969,47,46875000,0,1669,0,0.99998696314148780,0.66151683939136490,57.579209062181330,0.055618387624264410,0.086393999005263430,249.26368257017094,408.52019390184560,0.62370915136825540,40
"20_2_3_1|FV|FV5|20260809","20_2_3_1|FV|FV5|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV5",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","99977868ea0d7a81d2295f85c56b6703533d4bfa1db61fefaeb61592411d60d8","2d7435fa36308e19626e8d4afa15dd13ed8f31226fe502fa07bab9c2566ecac7","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1971,46,46875000,0,1671,0,0.99997322600425690,0.66685166428439460,47.089210548561000,0.053036131978567340,0.085968604200672690,216.52660210715575,350.99566075122385,0.52615915627198100,25
"20_2_3_1|FV|FV5|20260810","20_2_3_1|FV|FV5|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","FV","FV5",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","fccb7996f24346f5b23a3e7e7a33e5a651afa2053139dc746d1c4b03509c6358","2d7435fa36308e19626e8d4afa15dd13ed8f31226fe502fa07bab9c2566ecac7","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1967,46,46875000,0,1667,0,0.99997503001191810,0.67357253229757010,51.709294158878000,0.050578077339174900,0.084263215047732220,252.31514313185020,423.46811422012760,0.55251928692726520,24
"20_2_3_1|QP|QP0|20260808","20_2_3_1|QP|QP0|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP0",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","15245826bfb21a65e29a0d76c084f8d98e38c47beaa28f12077c6ad85d673814","4939f214035d0ec64cfff9dd25cb33f6d25c121bbbad3a14f1911134d9c33f06","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1962,41,46875000,0,1662,0,0.99996306088901170,0.66328603135460460,53.616357374753726,0.051047367243499930,0.083007866725323270,250.76781246990436,402.15558117192960,0.58531809514840240,32
"20_2_3_1|QP|QP0|20260809","20_2_3_1|QP|QP0|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP0",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","6a0c62fdd30c71c77e9d516b20bb18893bbe03fd541faef714fa1b41760a50ea","4939f214035d0ec64cfff9dd25cb33f6d25c121bbbad3a14f1911134d9c33f06","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1955,39,46875000,0,1655,0,0.99998784276228190,0.65568207590916820,42.404659411195050,0.053059947366403216,0.081012062305604550,202.72955559000013,415.61306222022057,0.50823590028698380,26
"20_2_3_1|QP|QP0|20260810","20_2_3_1|QP|QP0|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP0",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","1c855d38e7ce00424cc0ec661dc22e5d21f4ca1d5b9e12ca509d32dda8bdeb28","4939f214035d0ec64cfff9dd25cb33f6d25c121bbbad3a14f1911134d9c33f06","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1973,39,46875000,0,1673,0,0.99998806855611650,0.67685577798616900,61.474334296740450,0.057323846920666460,0.10455258027942042,250.44998380129545,284.57030443188900,0.58200204811755070,25
"20_2_3_1|QP|QP1|20260808","20_2_3_1|QP|QP1|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP1",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","b05227427907d880cc767fe3616dce080a23c003a56853658c785497d510daf7","dbe8aa646acd52fe3d1ebc37126f47b255afff9bbb10e195d45be2ddbfcbdea6","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1967,50,62500000,0,1667,0,0.99998802228427960,0.65620288608259770,46.372070535111924,0.049840714846118760,0.082003351564100440,217.15026794666193,413.26792054225854,0.52452988317508730,45
"20_2_3_1|QP|QP1|20260809","20_2_3_1|QP|QP1|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP1",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","ca221fc085ffdd7168eb8dd7226d6cd689d1001de932b295e7e694711a8c2cfe","dbe8aa646acd52fe3d1ebc37126f47b255afff9bbb10e195d45be2ddbfcbdea6","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1950,49,46875000,0,1650,0,0.99998581672052300,0.66030445296224820,54.342183247400590,0.052742876806664790,0.093902082493530300,240.78674932067360,424.93146047321330,0.52596704594595580,37
"20_2_3_1|QP|QP1|20260810","20_2_3_1|QP|QP1|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP1",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","761e493c734758a50524f691224ebfc5fb12d37070c1c09e935c514f072b358f","dbe8aa646acd52fe3d1ebc37126f47b255afff9bbb10e195d45be2ddbfcbdea6","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1977,51,46875000,0,1677,0,0.99989491000685190,0.65887550905390250,38.888078888010350,0.051022638342293890,0.083692837947124020,201.94469902335288,426.38826067817790,0.47837350817327220,27
"20_2_3_1|QP|QP2|20260808","20_2_3_1|QP|QP2|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP2",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","08b33c880ffe86cbf2e8c31ef5686719dbf82cdbbec88be5535513696a1d841b","e2a84965ffdd61aecc0ccb05bdfe3cd92a9be806db0a4ea59360c761273e25d9","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1954,53,46875000,0,1654,0,0.99997492860128530,0.66286763020654960,45.824276263073480,0.053334648590202150,0.081453404466361940,222.42363937037720,393.15429510260560,0.51542341577970330,25
"20_2_3_1|QP|QP2|20260809","20_2_3_1|QP|QP2|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP2",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","547d96059fd34974e242cf4f753dd4906753460e51d632ecb6c63e8883c91194","e2a84965ffdd61aecc0ccb05bdfe3cd92a9be806db0a4ea59360c761273e25d9","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1956,48,46875000,0,1656,0,0.99995653962035400,0.67509300483558830,55.579404142902560,0.055442059787939690,0.096644419297411840,242.73373741664847,365.14026126481156,0.50712525406779070,28
"20_2_3_1|QP|QP2|20260810","20_2_3_1|QP|QP2|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP2",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","7133e4065476866e6245f52929bda860b51c7cf0d9b091741d87f682d2815722","e2a84965ffdd61aecc0ccb05bdfe3cd92a9be806db0a4ea59360c761273e25d9","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1972,50,46875000,0,1672,0,0.99982886048156290,0.67734503014350630,50.849387614512490,0.055947634714509330,0.10099138306590140,207.50666172254878,393.00904585342124,0.50843698061680880,14
"20_2_3_1|QP|QP3|20260808","20_2_3_1|QP|QP3|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP3",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","bcfa4c78513f3179c6f2466b66313ec614d757dd12be9887969e01ad9d074582","00228e7456ca9844bb1a8116c66141c9a10af66cb9a72b0eb88f0e129809693e","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1969,57,46875000,0,1669,0,0.99999011340714440,0.65792942373027660,47.007662276591490,0.050864803982011784,0.082306862587583030,224.63503247590754,402.47822598254780,0.53417905367893960,43
"20_2_3_1|QP|QP3|20260809","20_2_3_1|QP|QP3|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP3",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","0fb07317fe7c948f8627128f6d1b6b31dd53d264b4ee5f25305675e3abe1f55a","00228e7456ca9844bb1a8116c66141c9a10af66cb9a72b0eb88f0e129809693e","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1947,57,46875000,0,1647,0,0.99998581672052300,0.66291114917823670,57.375045827600720,0.052077271150956640,0.095846960090171460,248.38588527897580,411.89580451563467,0.52359826772364400,44
"20_2_3_1|QP|QP3|20260810","20_2_3_1|QP|QP3|20260810",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP3",20260810,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","4558a337f9e19ff9da057584f3023049e0d31e91e1e42c19ed4534fff9957d1c","00228e7456ca9844bb1a8116c66141c9a10af66cb9a72b0eb88f0e129809693e","bd358176d9e5ec8ae89aa4bb51483e40751162eafe9c0513a6919bc5ff518f62",1979,54,46875000,0,1679,0,0.99989491000685190,0.66345537518984400,39.942224763414310,0.051896587667704340,0.084661641411003500,201.98004684111294,409.19493693028556,0.48682723137642800,23
"20_2_3_1|QP|QP4|20260808","20_2_3_1|QP|QP4|20260808",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP4",20260808,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","a245bab7c7a93097d2eab12f27e04ccbf4b0dca4a6e8b51ac5faa6bc6bb8211b","4ed16c9d2f20774905d8caa0f83d2fc1e7cffb5dbebb72aac0ddf447753f3ada","ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe",1961,58,62500000,0,1661,0,0.99993704892719260,0.66430207516422320,52.098575029518344,0.060829785217599530,0.089513387055031740,238.83136580108203,334.20180746274730,0.53028869702665220,25
"20_2_3_1|QP|QP4|20260809","20_2_3_1|QP|QP4|20260809",false,"20_2_3_1","47d32d48e719219c5fa2b41e08278518c8162e3eb88398b5a4e8f54b61578a08","QP","QP4",20260809,COMPLETED,"BUDGET_BEFORE_PARTIAL_GENERATION","06267f437cf3b7feb6a100167705c0b9d06fbe32880877137875fc9598615f86","4ed16c9d2f20774905d8caa0f83d2fc1e7cffb5dbebb72aac0ddf447753f3ada","53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b",1974,58,46875000,0,1674,0,0.99997593993698540,0.66293851170365460,49.188074560831346,0.052164642401408750,0.094183181175742330,229.65936970597303,361.61831472128230,0.54251069891633230,24
