observedFE,source,candidateFingerprint,Cmax,TEC,TWC,parentLineageId
27,INITIAL_POPULATION,51dcb6472f451ed8671794f45a5c42971ca6be830cfa3f6371060c9662df6644,1178.8311778882485,133402.46736541216,469117.2872679221,-1
28,INITIAL_POPULATION,b47e5b8ead73fc7754e9bf705e9f8676a464e4f0799723f17cfe76298c8e6cc1,959.0060889066006,135229.07255074877,447733.8153914963,-1
29,INITIAL_POPULATION,880ab39317b672140dccf8c08c9d435dc40bbc12160868df8ca6f27c0bc53d5f,941.0077560820416,133570.88097857492,428789.53698069666,-1
30,INITIAL_POPULATION,87ebdd78f1f8a8d5ff7f4c06b8c282646585e5b9ba1e1646061120db1826a2af,1082.517066737097,136565.53291060554,470824.1683728356,-1
31,INITIAL_POPULATION,a0e5bc4bd4ee6bf93f66ba89c37ff2ef26819af5e0ba462b1ccba97a27325050,1008.015136960669,136459.81069491844,457768.6586116625,-1
32,INITIAL_POPULATION,49731128e126ab61981b2fa6fae91503451017caa73d90d013067266ed6a99fb,994.1597486724261,130741.3179029951,417849.8987327735,-1
33,INITIAL_POPULATION,e60117ef4540631e2b618338355860f0a73a1c043dc983710031636ce47b0968,1036.5990129976346,130839.41169180331,426556.8795031125,-1
34,INITIAL_POPULATION,4f4660a37b44f15c09856565bb951ed9f7b87deb9dbc2db4b2f792e0366ce441,1043.5356240938784,136018.81303021708,468358.7875714452,-1
35,INITIAL_POPULATION,eaa46c2eec3d1bcb6efdad79960e77f2718cd662d06fc8622459de19d427d9b6,998.3181964422679,132069.47109191847,434735.5542133858,-1
36,INITIAL_POPULATION,3e649f41a7c2f9b479b7b9cd1bf72cfa554d6a14f96ce492992235d56b66bd8c,1016.4254261719757,135404.16203431253,466280.9504133562,-1
37,INITIAL_POPULATION,fdb52bbea205d887b5e19b3ba0b4ebc86bb8813562f532903fb720bc8000d0a9,988.4257238928292,133686.38795496564,413155.1750548706,-1
38,INITIAL_POPULATION,b4ffb92563d07a3090f8d2ac65791005648227194d6c834acc53be39b0f38ea0,1101.1070302080998,133748.93034809854,473705.7577188406,-1
39,INITIAL_POPULATION,59f971098617dbf17cb84fdd15168672dd1722f9a727880d798c85817a7df960,927.2468200896789,134488.44419962913,406047.8729753014,-1
40,INITIAL_POPULATION,8d62edd4fc3edadad309ce03ca891e8272e7bccab634e050a2fdcfb63d5e2378,1209.4602234786637,137401.69974862927,439387.425394099,-1
41,INITIAL_POPULATION,5e874e46f47fe86ab6005b34f549f3ec9882bb6fd9d64adeaea8ae7efedf719d,1129.1716160592034,134480.43561607052,477027.93455306697,-1
42,INITIAL_POPULATION,0aa531c8a7022091ab12a0d202509d8bab34eb15831cdb81c450d39efe3b9d1d,951.8992852100388,131720.67648111767,414314.736275465,-1
43,INITIAL_POPULATION,bc16b8c16aad8d5623f6597adf845c6eab042883c5c47c7aa0df45fa016dec45,1087.2825580302308,136750.06593224674,472416.4305769822,-1
44,INITIAL_POPULATION,073d2e295e0254a31d2ffc2ebab6d5b2b6625f97d64a6241aa755a5b6e617fcb,1256.3098013589918,132533.60291628205,464552.64062247815,-1
45,INITIAL_POPULATION,ab62f1c20a2717315391443916d5e880baea03ee54b8aa0ebd82acae6d867c15,1029.8848601008385,133561.0376650157,414444.72642305103,-1
46,INITIAL_POPULATION,960f13f596d27227a2c9c75d6bf3fd73c5b054436f87f49a835bf943a74716dc,995.5255961960901,132803.64193700074,449673.98399111064,-1
47,INITIAL_POPULATION,429ac3fbfd15cd966499d73a77a49fd1fe7782952314402651d5973c3ed7cda4,1056.6597571405455,133756.75110204355,426329.113861482,-1
48,INITIAL_POPULATION,a32b1d27fbc873c11da9f51302a1a96dafd4725e8be5e52784105c90968925c8,1025.9118139099364,134169.70784266372,425317.2773482824,-1
49,INITIAL_POPULATION,71033582490c9a50f1cdd1022568cb7e068044ff9d000d8d276ef63ce581531b,1110.9853546875513,134863.39916246757,450478.883787262,-1
50,INITIAL_POPULATION,256161b451e588d7d2e107ea94121a31f2e18f65fdd7cef7bd54b885f628d6ac,1211.4584079663812,135860.16051430805,470638.62550453487,-1
51,INITIAL_POPULATION,dfb1331a46ee2fdf3de96f2e2e940a8d2c87a25b08f31b727eec04a164cc0d93,1027.739372400718,136127.12657970545,445073.08864377486,-1
52,INITIAL_POPULATION,53547316a703a14f5bb75fbeffe48e48e2cb79d7897f8e19b93b756293048538,1245.6317901006603,134920.61611363088,430044.05439107295,-1
53,INITIAL_POPULATION,10eef22d61ab86418ca5927af778ece7591642bd1e7c7e15917e3ceb22954ab1,963.6003814190279,133110.45339445292,439375.39763942244,-1
54,INITIAL_POPULATION,b9941b71b0e6a70d6e6505ef2e4d9f167020dca637ab1b4ac9d6e0a156cc39d5,1007.4334410434393,135083.23009995,454177.5649939392,-1
55,INITIAL_POPULATION,e8910f215666e8a5f53ef4f34b12d087fdb905e90c5d38dbac630f1bd43741c0,954.4188369337035,134254.6148364232,396643.2329231498,-1
56,INITIAL_POPULATION,b2078a0bd6e55438b466a4145927f96eb50a87580d18aefe7b2d57e134d6cb62,1255.276672248245,131374.31500657953,454999.4866199804,-1
57,INITIAL_POPULATION,31bd2d2446c83d3ca89de74b017bf87664fa0096eda2b95e6a821189ba1c57ab,1181.9402804219405,136187.53597570222,447741.43991823896,-1
58,INITIAL_POPULATION,3499bafddd7eec686d02b2d4bd8ae492dac9e25e980f7f80e5409ca9af2841ac,1027.592343215018,137799.6822342747,475941.95496494696,-1
59,INITIAL_POPULATION,fd2e21550eed80285bec702c9e88af217daa7583c541f69d64974d71f9a89209,1202.6467067563715,138220.83692752855,445888.1983941152,-1
60,INITIAL_POPULATION,0c8e071d8769baa0edab83dfce5b0bfac91132fcd90a36cf750a1518cf1108a9,1015.0808739520738,130969.63235684368,401427.23914086784,-1
61,INITIAL_POPULATION,d6090edef9f976d9698719b976e7b477e541d15d381af39021cdd66ad15f286a,1068.1122682144917,134658.2567631704,450733.22337020055,-1
62,INITIAL_POPULATION,6b4adafe83dae8a59ddf364fc848dc53ad8bfd77969890b4f31afb0be362cbff,977.7795331285679,134109.07505481888,438977.0062920571,-1
63,INITIAL_POPULATION,74981c04e254672405622c1bb704cec104595abb62cb4ab512a568ac4356935f,926.7163620313015,131552.24079860307,413897.98232601554,-1
64,INITIAL_POPULATION,e0b98c4316110a332df5c4cf06ea7dae33e2434ba363aa65dd1d569c1e5d1602,1270.3052981413475,131343.15055529954,427483.74201381183,-1
65,INITIAL_POPULATION,01ba03dc32a615fc8383414c0a2a06e1420907a301500781dc22a61eeef82e3a,1052.780298628481,131486.02432676786,419373.5545169496,-1
66,INITIAL_POPULATION,c4aac7b85fe0f29338118a21733a5568e2d34ba6a35ffbcf39b12a566d536243,1012.9095028950485,134709.18493654282,449252.79625279503,-1
67,INITIAL_POPULATION,93eb0c362f3a83418a5ad8c8b537f586a5c54007e259f928a25643b1e01a8797,1002.6203358871205,134647.01941555174,459885.4208602247,-1
68,INITIAL_POPULATION,87e58c692ad5612354e8bb0da2a09644f00824378c74f4b471057f2b8ffbc00d,1469.0531585484023,135777.60745781526,485497.0610740173,-1
69,INITIAL_POPULATION,15a70b55e41bcb59a93cff6f053e7f0be40af8046a0cf4ea44e9f71bb6da69ab,1054.8279153696449,134227.5431529555,461301.76018940343,-1
70,INITIAL_POPULATION,902521c47e08d9b34558bdd0b8a4775bb29557f568f8620fa000d220ad615318,1032.1341695592969,134526.9422022306,429644.0396311502,-1
71,INITIAL_POPULATION,cb72d53a581bff88a80f8d9d79d67938e0e0f1228838c76426876e9a9b480c8d,1020.2579831602297,132954.71847641305,454739.76950612734,-1
72,INITIAL_POPULATION,03d041581446fa9c640b85378c2135097dc2819a46d401bac5b68ed179b12bb1,1161.3817785958522,134307.6121067911,455306.94174763316,-1
73,INITIAL_POPULATION,33f47090c6754388e27473a1ef52727011f4e154120a568e1fba72a76873d4f1,1305.0775698731209,136482.32835104954,465839.57239374064,-1
74,INITIAL_POPULATION,7ac5060818065a5775aa6c457f9b1fb7a9505496edd05bceabcb193abf82023d,969.7417445711026,129351.06212163082,413241.755205936,-1
75,INITIAL_POPULATION,d0ebd27111386dc10b16c37d9b15eaa497f6bb2edc60435e1f59985216f85125,1023.3683564709276,136173.63160206648,453377.2494156796,-1
76,INITIAL_POPULATION,bf27e55fa2038fb719e2aec076bf748f160e53e2c910a35f4d9fcd6d5a9b4e5b,1082.6181532074286,133775.4921636157,434753.5223353907,-1
77,INITIAL_POPULATION,bda88b399518afa7a45b3565b3534f1cd8de02c642b0e82c65120a82cc805942,1082.803633869185,132990.47112511922,422641.2122212971,-1
78,INITIAL_POPULATION,9055f73a8d8554a30efa3567da1a6e038b8e53526beb714c59e5e1b3d133ec9f,1135.7425594017768,135977.5001341931,452753.107246813,-1
79,INITIAL_POPULATION,6d41e5b4ff1af72eff625032613ab936e9d26dcddcdfb53d6117a805daced29b,1104.4314203888755,135047.62962985618,460161.590051354,-1
80,INITIAL_POPULATION,b235b04bdbba61e63be8383ecbc4a218858d8ffca3ebd5671da09868ebef31dd,930.4481443821619,132958.65330046832,422376.08967513643,-1
81,INITIAL_POPULATION,c0ee144b4ee17b5691f746f1296aaf049d6b3dacd3cfb283e198d6580271014e,1112.8428726624456,134881.77794101182,434447.81753964175,-1
82,INITIAL_POPULATION,d0322c9199d19ba3184cf6509123d38be3a14d61fff9548b25dfebcaedbbfd24,1051.2467043935173,131326.0110362412,416621.5488837554,-1
83,INITIAL_POPULATION,1404ff6431181fc9bd238a76195a9132826d4357a6aec6955322fc90cc10c8a5,1057.3720197304297,136090.60813718446,478057.70173240197,-1
84,INITIAL_POPULATION,f59db8146ae21b8387224f68002ab9e86290c49c304e34ea1a7cc19c1cd86ba3,943.6143703702971,131496.24257950496,395299.90703178267,-1
85,INITIAL_POPULATION,ead2d7919d82414424974a479402bf5ecc1136b2341d9e5a42060ca00856e2b9,959.0643254468995,132924.7045139926,441589.2896418425,-1
86,INITIAL_POPULATION,95ef5f2ecf0844bedc45975f40671207b3e2cf6d56206605dddaf72c1e8cbd53,1074.9616852257245,134943.47742785772,450551.0858091019,-1
87,INITIAL_POPULATION,ca713de8a59d17328f662b565c78a57ffde1fe5fcf3ad2c465a98c36e368cddb,1033.2319825541604,134228.05940478868,443567.47546713427,-1
88,INITIAL_POPULATION,fba3ebdccf55371ff2a7eb4b008cc7337fd17c995816caa127d802d9b19b190f,1078.7329193306778,135554.0869513904,415710.4269847811,-1
89,INITIAL_POPULATION,709e524d0ac82deddd6d8db491535d20f6f4785eda0c24ee4c4f1e1583434771,1043.7174861755243,133814.0980623077,419344.2669833788,-1
90,INITIAL_POPULATION,df6aa0c23d834b54733ad22a71a71ded15a45f6f27eb4b56431dfb4339739336,1023.1440971349874,131414.15466501663,415060.3472416102,-1
91,INITIAL_POPULATION,841df04fb4fcf3298e0d74271b89d572119be16fac2b6b5e0869617c97bdc3f2,1111.5654639561471,131293.6300802366,447678.2350071393,-1
92,INITIAL_POPULATION,6f804fae546db0f384141fe30de061dca0a17034e7c5c02fec2d311f544e534d,1350.1681144630297,137917.12976478838,474991.2809033133,-1
93,INITIAL_POPULATION,35f5b97fa900fae1d4db2717e89942203783b062c75ec0b953d623565f921fe1,1049.703084338098,133961.9111520518,438002.01017232833,-1
94,INITIAL_POPULATION,446bbb51b6176246f43ecc5ad9352850262c7a54638d0390a5458adfdfe54543,1182.4614827404937,132086.9362440274,427661.52832099155,-1
95,INITIAL_POPULATION,a10d2248a6e0f30082dca366c96912623040366ff083bc3daa63d5c24d1b0f8f,1154.4586591594414,135254.07460182015,437042.4945938443,-1
96,INITIAL_POPULATION,239c76d043e396beae0bfa77d49145492e77fc3732ac49474c53dccfd07c7e8e,994.9337946654272,133409.4361413378,428432.66912927036,-1
97,INITIAL_POPULATION,c551f54f595cccef1a06409f71b9148c75f1b3166d456996bc15da1d48c97e2e,947.2775576086015,131399.0197575842,402333.30818348756,-1
98,INITIAL_POPULATION,8e442e97f8c5eed57dcf82770f21541144e0d79258a14cb2ed443c1be244f83e,1140.6863696595485,132203.56354055184,408143.0485958514,-1
99,INITIAL_POPULATION,de89b875f6cbc87850a9886589f29c851469e1e672e37f7bcd59b351e8c22b87,1033.6721150366557,133111.54482815723,430704.3207296049,-1
100,INITIAL_POPULATION,768d6be5693ce502a3e4ee238682202de92d7c65a757579dcb9922544bd26043,1131.4869253975035,132460.67962003153,447659.99828153243,-1
101,GLOBAL_CFVF,2a7d996ef948c2e44b072967c7b78759c6900cc7638474dadd96bdaea700e5d3,1015.6852489372251,131767.6579747148,417919.3512125015,-1
102,GLOBAL_CFVF,be16ea41661ef746b63cf42a977784ad1dbdcc0f75ff165cb37d270e98fd922d,996.502505760316,134948.0300590766,422708.30059509655,-1
103,GLOBAL_CFVF,4418018436e6092c6d122ca85a22cd5a927029c7cfffa7010f36ce94aa8369d0,1002.3199717534138,134939.8264149659,436324.45308731915,-1
104,GLOBAL_CFVF,72543c54667b64dfd35186df2f7401b0056778c2f932b9242ef3cde3551f31e1,1039.8160983093114,136812.26211516617,473517.6386641108,-1
105,GLOBAL_CFVF,1f1b0136e6391a2072891aaeb5967204a5c3c99852462c588d22d986b9d50113,972.7754229887754,133392.19572170143,422720.0870005082,-1
106,GLOBAL_CFVF,4d7817c0cd8a8e0505bea9eae549e2f237a776652d4d66d259f2bdf3bb728feb,973.8964407852814,132984.3552314663,409622.2220728456,-1
107,GLOBAL_CFVF,deeadf5d1e1db5168950a1b5979c4efdd437f141145f6c3d2f38351e235ddd15,994.8230399582695,134856.17254367456,456081.22020611365,-1
108,GLOBAL_CFVF,473ba9c3a316c778acfeaba487f9ccb29ae333b47f046f9fac8bf6188b379319,1026.4251207175364,132114.31517070415,385152.3619561004,-1
109,GLOBAL_CFVF,f8fa9d3e9b787a3c6e8cbc703f0698a9c81838cb943b9886e75f1c065b6b9ce2,1028.9054952363776,132801.99496389687,424833.4546808725,-1
110,GLOBAL_CFVF,7340240d07f473d660e5b494875613b465fe818307395a307463ea1b19562d81,1154.1115799724405,137812.9023164695,418950.6818842002,-1
111,GLOBAL_CFVF,4e036401b53c4867645ff4079643f684182ab549d28e449ca7f4be96c8e7fb5d,1086.460824909719,134068.59088859474,428237.16087465675,-1
112,GLOBAL_CFVF,a7b58bcefc8780eadcfb90efa08b4531bc8efff73ff937912acb153fe577f86a,1043.9516740519957,134937.80259394625,449684.3175011054,-1
113,GLOBAL_CFVF,725011043a51b8313d1fecb9eceaf4b802ede32cedef02db222c8a178f229d95,988.5152738473739,133507.70100281143,446472.625368183,-1
114,GLOBAL_CFVF,83ef8b3cd389884044a5641b73f9f82502b38ccc0543a9e2db5d4815045df61b,921.1121087309878,131503.9142383622,424165.5426649905,-1
115,GLOBAL_CFVF,105ae4d4c835e43c6fa6613f7c5cacb9028e691d2bc1a3746ce881ecd19d08db,1159.4472390668764,133526.6645516114,456765.400749207,-1
116,GLOBAL_CFVF,093a4565bd3323d90e3b23f641c8a0280720e0fcfba9d889e08ab7f978ce3987,1056.8982830361376,128680.49824812738,420373.48853046866,-1
117,GLOBAL_CFVF,38dba02098b1099124f8d5d56e2d5ee66c6788c0b87a20141dc6919a271d6db2,960.0978137283776,132749.7825303392,418559.0285064223,-1
118,GLOBAL_CFVF,3bdd6ab32b630a16fa7226dccd8a03605be750af5f9bb8f8962668b58dd051dd,1028.59183398911,134550.41759035253,445973.5232776847,-1
119,GLOBAL_CFVF,ba64a945da8de60fda40704d9b5bc1687c64005032f8a129feb39c68d5b8495c,1150.72755538373,134257.1678854832,451158.4281535482,-1
120,GLOBAL_CFVF,7e1bf68b7eb21ad8d7e0890d997263440f22a326f76869740c453486d0a7ca7c,1101.1224787665615,133820.83019437158,452907.05223407375,-1
121,GLOBAL_CFVF,fd97e42038be302c36c7cc5ba937c9076ff252a7d71a67f411ac672166672f78,988.1550749887994,131741.1600128887,419752.8602500007,-1
122,GLOBAL_CFVF,f90755f70632a1d64c10949d8b42421bfda4da7a559770a5f05293042d4069b2,1013.9661317058541,134552.06318182775,441757.5770486911,-1
123,GLOBAL_CFVF,4898f2575cf270610f3e9bd74be47a37fcfd98b0d11b11bd45d02959211d1e81,1008.5340910580367,129938.55556428753,413638.76056113304,-1
124,GLOBAL_CFVF,08ee77c8910a4208bc7133bf529a4123ad9e6fd9d559fdd149dde939a69e5be4,1133.8256203342041,133122.60533457508,420797.1738218041,-1
125,GLOBAL_CFVF,8de64b31e2db4d2b5459ba0050cafd4c41065fbf76d0634b747d0fe0723b7e32,990.3422478718273,132470.20277460493,421289.1675281625,-1
126,GLOBAL_CFVF,964a1ca82fb93f839884dae19bc01e8e829c7d5fca632dc1902c3d5ead644c42,1033.6300134420944,134830.01231803538,418406.0309145226,-1
127,GLOBAL_CFVF,31bbf156e5eb66457b1d99e7435412808b0b92558d7cff633c003be103e8e578,1014.2804968987263,131066.32554617664,404796.22356519836,-1
128,GLOBAL_CFVF,19c78e24b2bde05131157a6b88a4efbc8581c17d7882b809f26c767decace14d,1052.927182882998,131372.45339380094,422931.4764366443,-1
129,GLOBAL_CFVF,1e48a1762d46fc2af34be8fe1bd5e2d471dababa8b5f99d7c8c93114e1ee9bb4,923.6456283471673,132452.63442254023,388577.44423337205,-1
130,GLOBAL_CFVF,421415f5b1ffe30c2948678ce5d481ade021255761931be659531d21bdd7f48b,1014.1201803751854,133338.26636810944,446660.0718500706,-1
131,GLOBAL_CFVF,515ec9bafaf19d433b5cbc5f31124826710b8f4469fb6af8cffe41212ee4b602,993.2265576244677,132586.75979427196,423412.29775768286,-1
132,GLOBAL_CFVF,9ae8f21a8812644f43faec18933aee1e4f0b5bd193992d116cdaf05584010e03,1079.1412630848324,129541.1630327711,411522.6765811362,-1
133,GLOBAL_CFVF,3527756d468afc7a5968d831fbcd2d59259cfdfaeb0cd7d2577f0ae61a4e17bc,1009.1667939833244,131987.41292310614,449869.19681608654,-1
134,GLOBAL_CFVF,67e93ae1ec59912012599c88ed0a7912c94d31f633f9de3b1a63ff97d73dbd1b,1022.8334569844748,132704.70135723526,409565.1769731143,-1
135,GLOBAL_CFVF,82197f362f3d31bbf04159ddbfd01396c393cafe8aa2ec5fe861d4319db47832,1110.4485508854848,137277.17203528312,440432.9574178731,-1
136,GLOBAL_CFVF,dbc4cb7b59b402873e8e010c63a80dff222d005012304d3ce9db3c1137e76388,1005.8628861272612,132375.8943493239,401869.1723001136,-1
137,GLOBAL_CFVF,f79494b32c8436c3563e2bd741cd6c588081cb88d9f156632b4ad9ed8080bb06,1054.1847677450412,128993.66635836198,397634.58825238806,-1
138,GLOBAL_CFVF,c51910169b9aa446a8de7bf525d25f292ec8dc85aa653b352dec15f51feadbfb,959.6367892332984,132802.09368268395,403489.6958150737,-1
139,GLOBAL_CFVF,3cd56a2a0f67e4a0a8dbb1bee8b1e48645669c9d7c82a608ba06599ca4217068,1145.0408232708119,134583.50482245657,430463.767471061,-1
140,GLOBAL_CFVF,1d680ba9cf216bbfae4e6fadbcd2c0597ec15712fb942841b739748f041fd251,997.907399193479,134070.11647063468,420450.10858454375,-1
141,GLOBAL_CFVF,d9814c43737cbdf08f00a6981551248457070c2b9a80ca46c107c035e2b7b8a3,1054.318819000884,135663.49026813204,421409.14066138765,-1
142,GLOBAL_CFVF,82151791f92e9b2c22e5de1b8acc0e9bb33dad78b467de1822b9210635c0f6d2,949.6837042384021,131159.15487230988,419280.5375671477,-1
143,GLOBAL_CFVF,c6fa5e8f72e5e0e767c88064a97506879b07c453acf496efab026883ad4609fc,903.8162652577297,133324.05188913262,392763.3370910472,-1
144,GLOBAL_CFVF,03945efc99c957bb9ac5c80ddf6aa0a54f8f8a19692b1c9c6d644fba49c09c5d,958.0943620631779,133757.0252949044,409529.0390833883,-1
145,GLOBAL_CFVF,19fb343b18dd2d2de6194829d2d25998127ca62a74559349451dd18636d6b13e,1048.5061882986877,132528.4605158886,401616.26946554345,-1
146,GLOBAL_CFVF,f676d3bfe2e6202198c53716df13ceadd91884d691bb23b63c78d7f10d792db5,909.267728132591,130938.11212088945,410960.9921527458,-1
147,GLOBAL_CFVF,4254d201b5f7b6fbddcd22178df36168b6338d080a61b3b885c4cbe64717295a,1011.8513643145428,133513.35207831406,426520.08899457636,-1
148,GLOBAL_CFVF,135b4079b160de535d3f9b8b1aafdff27df2b049a7a46029b07d05194384b9dd,1233.942426149343,132051.8927971899,452602.61599177064,-1
149,GLOBAL_CFVF,d08553773f54f65780407d081cb391c73ae725733693a2674f24c6f60a21b953,973.310280975542,136876.2885537431,445208.8044547539,-1
150,GLOBAL_CFVF,189a819861050f4a52eeb67e12381ca299cf8f550107a53602b3d58e7a1ca5aa,1012.632571708023,133677.32626309615,421528.3914568618,-1
151,GLOBAL_CFVF,43e649910196fa9135777ab2c7c6ef88649d2d05c3c13c9c6a01105ac4d19f0e,925.0206966228751,132726.7181051807,416387.4105205752,-1
152,GLOBAL_CFVF,ba59fbed5990f9351de40058d6cd6d855969b28d3cc237fb4dc35c3b70e8cccd,1000.5481968481689,131833.48122716325,425620.13854212075,-1
153,GLOBAL_CFVF,dc0c3e5ba37108369fd322b9213773619b941306fc51de50280fe358cde8d0c8,1290.4119594728584,130733.35545371036,444548.0434501029,-1
154,GLOBAL_CFVF,89f0ebc88984e722c4b8b3cdcb7074fc640dd7d9eba46abd6f855247b770eeb9,1113.5377727557254,135911.3535204337,451544.7238739169,-1
155,GLOBAL_CFVF,e5992b483126f7ebcce9769e77784c58a830837220f642017c135d45f60cd3c2,1031.6709407510432,132719.88349839734,446264.1327332862,-1
156,GLOBAL_CFVF,916e69b887bd9e045d786615a1e63f24ac035d0af295296aa9eafae700bf82e0,1101.0902897607752,135587.12852971733,418151.6261905351,-1
157,GLOBAL_CFVF,6074f061905dc9b38a5fa796bc10ea469ee7bfd45abd31746280a0c9989f1ba9,1126.4306088109076,137346.09286199752,485176.05129897804,-1
158,GLOBAL_CFVF,f10f6fe6e8b5c705267eb8fb5bb9f0ca22c4f310ab94590865833b1b667b4365,1058.929282307735,134425.28277454624,454152.44516786945,-1
159,GLOBAL_CFVF,3c4f013978ed9b8d27f56cc1497554b78ef1ee1d559ebebb368a9c018cdc34b9,1181.130311857698,133524.48988730597,430446.0490276423,-1
160,GLOBAL_CFVF,36ca7008c6b141c0ae19038a73058c601f22afc6b215a5472f751f528637d60f,1107.6849531604535,135127.53131125766,434114.5549128399,-1
161,GLOBAL_CFVF,61b7f9560d876fb475ed4f2c3c3d06c91e2fd689bde8a4ad80437e6dc0e2d3d9,988.5826220538133,133958.86595023322,448928.87452815427,-1
162,GLOBAL_CFVF,80c3a662b891136ac67f9ec2da7ef4d4e80c3e16a7af376ae3a00ead5b711197,1021.2206033040658,129771.57396502755,407089.26578447,-1
163,GLOBAL_CFVF,a6ecfb133313a1d7948d92ffb777b05fd8906068bd3b58fe423b83d7cf27cdd3,1133.8710039234832,129978.4189934186,413769.2078948285,-1
164,GLOBAL_CFVF,94f92d160353765bfa21539e3494e96d89b92ed73ceb68871624c5ac95b6468b,992.9401741685085,130850.15020198794,417182.12100952957,-1
165,GLOBAL_CFVF,0449f69646b843ec016164afa0050c09977ba9bc1d2b3c512a8108e4b654b461,1028.755178072622,130594.81964081657,419587.36656923,-1
166,GLOBAL_CFVF,8d260b940551e0bbc7838283bc1bbd74dee013d3d293cb79325e30988d45d12f,1218.7751021603092,133753.41241225347,456553.5338233113,-1
