runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260826-MOPSODS_DE_F,20260826,MOPSODS_DE_F,PAPER_AUTHOR_SOURCE,COMPLETED,50000,141,4177c16ff47401254d81a9cb39faa548b5b0af5c69cb724d1e7e2244432a1f35,8394799200,314
