algorithm,status,seed,fullEvaluations,wallClockMillis,cpuNanos,frontSize,minCmax,minTEC,minTWC,maxCmax,maxTEC,maxTWC,cfvfRepairs,localFullEvaluations,illegalSolutions,configurationSha256,initialPopulationSha256,reason
"ZHANGBO-FULL",COMPLETED,20260808,2000,981,953125000,51,209.586862262,9497.26721874,13400.2995973,452.651904456,11534.8417765,21581.5772393,0,1300,0,f35a81e83e936174db099f218cbc7c89029aa0c141720842fec6e43833beb602,ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe,"MAX_FES_REACHED"
