algorithm,status,seed,fullEvaluations,wallClockMillis,cpuNanos,frontSize,minCmax,minTEC,minTWC,maxCmax,maxTEC,maxTWC,cfvfRepairs,localFullEvaluations,illegalSolutions,configurationSha256,initialPopulationSha256,reason
"ZHANGBO-FULL",COMPLETED,20260808,20000,3709,3406250000,197,197.006395837,8626.24496396,12766.9749062,467.512133707,10987.3452697,19863.3358699,0,13300,0,519a8fa2bed3227e3fbcea4b8989403eea37f2d9e7a875d1e9a6799acd2b8b55,ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe,"MAX_FES_REACHED"
