Cmax,TEC,TWC
982.240926598823,120652.33340779322,328993.2146656276
946.7823066921776,120948.56633394447,326616.87836078723
944.4161276976414,120963.45393416224,333282.0690602768
941.4044445791523,122552.14151987043,329373.23118044366
910.2302152508217,121198.63293605673,336135.8346530097
1057.1348608929986,117181.54475955109,332225.02629562624
1127.7564744379067,116877.6760449316,314610.8762319794
907.9678165921167,122066.1165961083,333493.4553688107
998.9785369064878,120072.06901149458,327516.80641386943
945.2280505318546,120566.17171296224,329619.9896093226
1069.8578303736062,117125.82256144952,329911.12918539334
1126.2352624349805,118721.51691393019,316439.55721849564
845.8151582336233,122606.74182936335,354179.4248068583
1020.2759853440442,118523.31733041476,330576.01268949895
806.5190590409552,123504.3995101336,345655.5792914579
834.0698119738836,123430.64676502906,338928.0371923828
1051.8072781293745,117524.14961315217,333887.6482707031
838.5363599116882,123821.6392451504,335964.84007355245
768.9630253033114,125950.63400294949,351821.13613586454
845.2493912957997,124369.10842840136,334707.73581636715
859.3078162892571,123425.52446066026,334574.07490294613
843.6739724873592,123072.8234219481,341814.16609005694
1194.39255020905,115408.9678839584,313388.9648841473
1114.8767093666727,116514.90176201196,322174.6534385284
1184.6907345797053,115417.43299920723,313275.2671566282
917.7343657135801,121674.63968874144,335107.40359980764
865.2063986551785,123023.59239130968,336524.0715744205
841.5447778649941,123970.6677957176,335177.7200122573
824.855277615168,123800.29834759372,341392.8751765997
792.2725765140472,124937.96264261057,337059.96326590783
829.6291165927473,123976.51134527236,340759.334992616
1253.6605567986599,113692.7419258663,311638.02857500815
1104.0150131217895,118293.15964148781,317732.4584289514
870.7092277319325,122821.29502026696,336980.23099170404
1225.4033436432042,113733.63675753826,313181.2239430434
776.0327906209045,125099.9582455449,348951.1258481374
879.6290788477571,122152.67904483745,343286.61392055755
1219.7703292774388,113654.97276243308,314882.76405390573
1183.2827444072143,115291.20789667663,315751.7146050364
796.5264233590038,124329.25920485618,348586.66819008533
1090.8758336652425,117358.56374245763,323611.2953989043
1206.989238478673,114324.12908389306,315226.38934571785
1180.8106756127008,115223.1862018976,316672.6797923868
1195.0345459615103,114951.50940246249,316584.787601879
1216.613309526036,113797.13927530855,314672.3146961242
1075.8727634753943,117388.58982425716,328476.052300981
1222.1150750721001,115256.27152404832,309317.01702353987
831.2293325994327,123084.8975198642,340836.86493076035
1196.529597144553,114745.51663769461,314956.29067041486
1248.2982688061072,113379.95116740353,312911.7484413758
1196.529597144553,114464.37407318002,316284.06524461694
1338.2600804277467,113384.46733087639,310077.2579209425
1225.4033436432042,114086.05937894934,312269.1692204599
949.1064045052284,120100.56432248128,330467.5633873899
960.0191602659881,119907.1857765318,334878.8621794123
911.7038364038848,120801.90792445326,340574.999069841
885.2454526538181,122259.88318571696,334353.07324432593
823.2269072088347,124406.07819199984,336957.2041685159
812.2881149019594,124026.58693063239,345250.9684770065
902.5052153117321,120715.6121317269,340923.18806881754
847.9823042238562,122332.14090852262,341755.98166962684
922.2141406029774,120874.26439657717,339391.89323169907
855.6039487132576,123281.37503336417,337122.07991076104
1207.9454221881813,113973.58631095647,315865.8438598119
828.69020419333,123955.12440710264,340963.3499871224
1235.8986068918066,114371.8747789763,310753.4073604452
802.2444655851774,124194.85600607988,341295.51908129395
881.7124750606837,121654.68061372821,343843.1968920804
899.0265734866127,123074.21136075919,333857.747848421
944.3747372594714,121276.72353211787,334119.1386145642
1253.0766531637796,113828.74755064622,310558.4772348872
1140.9199594922213,116252.48324867066,322082.92236051045
1036.9408749798652,117904.42600759107,331882.97005193087
992.3569406448217,119252.18497055357,329921.93500327424
1235.8986068918066,114184.60211344497,311285.681612172
879.5159513238359,122261.30066840086,342362.8045493835
915.0865973695367,120921.72569346745,336532.58808357216
822.9356815709909,124875.41574967293,338132.17414753523
913.609835498807,120909.02148793163,336808.7122657233
892.9163901918341,121340.04005561973,337163.8703240994
960.4953995365489,119569.80244435005,339206.68340830196
965.5225657627304,118755.17597540835,337241.95033897785
770.7318600945977,125593.35835734746,344199.65540202137
769.1700364044765,126045.93393966317,340819.60980324104
987.664814250526,117913.09157414315,336730.77766105457
1029.3129770333767,118160.75609665342,331270.52214170585
911.0632319032637,122041.54863584792,334724.23934565217
974.1122220608388,118980.96403056532,335451.18608302646
