Cmax,TEC,TWC
98.2010582010582 6811.3757208400075 9402.963702963702,
151.2087912087912 6476.631496810068 9653.972693972693,
106.7032967032967 6731.90811833669 9448.737928737928,
198.51648351648356 6383.219326969329 9801.943056943059,
167.80219780219784 6657.633821205251 9455.264735264736,
95.87301587301587 6818.486942951228 9473.110223110223,
113.57142857142858 6678.314991886421 9526.463536463538,
86.42857142857144 6883.271417735703 9530.572760572759,
195.60439560439562 6423.223621616478 9749.452214452216,
128.62637362637363 6741.022641379784 9419.049284049284,
196.3736263736264 6434.647984290842 9745.20646020646,
97.98534798534799 6615.628868486012 9621.688311688311,
146.26373626373626 6626.570492999064 9533.529803529804,
94.44444444444446 6757.336334300619 9589.395604395604,
99.56043956043956 6763.3606935392645 9396.566766566768,
86.80555555555557 6869.979848194133 9490.507825507826,
97.0879120879121 6521.429615358187 9736.998001998001,
137.80219780219778 6373.008717473003 9835.634365634367,
83.17460317460316 7028.778536278534 9506.674991674992,
154.28571428571428 6588.8471845614695 9536.195471195473,
171.04395604395603 6447.639582639584 9788.200133200135,
88.94179894179894 7005.726515547944 9161.563436563438,
87.50000000000001 6922.232905982904 9277.147852147855,
128.62637362637363 6692.764418121559 9438.994338994342,
83.33333333333333 6943.505495826924 9248.984348984352,
84.92063492063492 7084.442105513534 9181.018981018982,
86.80555555555557 6790.274830989117 9549.82683982684,
129.34065934065933 6767.467175681462 9315.25641025641,
128.46153846153845 6590.26110793968 9560.517815517816,
135.27472527472528 6640.816888138318 9553.80452880453,
142.0879120879121 6718.339768696912 9387.667332667332,
85.76719576719577 7114.723272758985 9036.012321012322,
117.74725274725274 6776.539069396215 9349.20745920746,
85.8974358974359 6832.7237577237565 9616.348651348655,
82.6388888888889 6869.731914910487 9562.71894771895,
179.1758241758242 6318.9006628292345 9955.614385614383,
87.25274725274726 6755.753816289531 9789.408924408925,
204.28571428571433 6170.567375745948 9931.338661338663,
82.00757575757576 7064.834147334149 9305.174825174827,
94.26129426129427 6893.442047370618 9179.535464535466,
120.43956043956044 6446.924028352599 9877.557442557441,
82.69841269841271 6816.7286681572405 9784.883449883453,
82.69841269841271 6830.864069792641 9775.056610056612,
110.87912087912088 6694.975038189325 9547.705627705627,
87.35449735449735 7166.559049416192 8949.182484182485,
83.91534391534391 7082.687477866049 9184.736929736931,
