Cmax,TEC,TWC
66.66666666666667 6357.68598068598 8466.969696969698,
61.7965367965368 6405.6921966921955 8480.454545454548,
62.98701298701299 6405.808413808413 8389.159174159173,
66.6017316017316 6427.962925962925 8356.948051948051,
61.7965367965368 6412.153735153734 8476.736596736599,
69.98001998001999 6337.646242646243 8441.273726273726,
62.38095238095238 6385.728826728827 8427.770562770564,
62.98701298701299 6439.486069486069 8358.095238095239,
62.38095238095238 6428.412476412475 8383.041958041957,
62.38095238095238 6406.965922965922 8394.107559107559,
61.7965367965368 6437.146742146741 8460.454545454548,
62.38095238095238 6425.3318903318905 8387.895437895437,
65.41125541125541 6392.030858030858 8404.805194805194,
62.38095238095238 6478.852036852037 8353.188478188476,
72.95621045621046 6338.933843933844 8437.354312354313,
61.7965367965368 6373.278721278721 8514.630369630371,
69.98001998001999 6326.60594960595 8467.867132867133,
62.38095238095238 6406.133422133422 8421.47186147186,
61.7965367965368 6459.024864024863 8419.145854145854,
71.76573426573427 6335.316683316683 8463.526473526474,
62.38095238095238 6427.3302253302245 8387.747252747253,
65.81335331335332 6372.874680874681 8414.910089910089,
69.98001998001999 6323.2360972360975 8506.713286713288,
65.81335331335332 6390.793095793095 8387.497502497501,
65.81335331335332 6387.22766122766 8411.721611721612,
65.81335331335332 6390.407814407814 8405.11655011655,
62.98701298701299 6417.910311910312 8384.214119214117,
65.81335331335332 6365.424908424908 8500.279720279723,
68.16239316239316 6342.460983460983 8478.26506826507,
65.81335331335332 6365.9735819735815 8448.784548784548,
62.38095238095238 6468.595626595626 8357.29104229104,
70.94017094017094 6312.885003885004 8487.793872793874,
69.98001998001999 6358.89033189033 8437.97202797203,
66.66666666666667 6348.260406260406 8485.739260739261,
62.38095238095238 6377.717726717727 8451.553446553446,
61.7965367965368 6504.910644910644 8406.943056943057,
68.78954378954379 6376.59063159063 8401.415251415252,
67.15367965367965 6370.294261294262 8435.632700632701,
68.38744588744588 6367.222333222333 8437.335997335997,
68.78954378954379 6367.677433677434 8411.142191142191,
62.38095238095238 6429.694527694527 8366.013986013986,
68.33333333333334 6483.956931956932 8347.570762570762,
62.98701298701299 6426.482406482406 8361.013986013986,
68.93939393939394 6485.628593628593 8339.598734598734,
61.7965367965368 6424.974247974246 8471.608391608394,
66.54761904761904 6371.627594627595 8433.966033966033,
68.78954378954379 6359.496614496614 8427.440892440893,
68.78954378954379 6364.602619602619 8417.990342990344,
62.98701298701299 6486.104784104784 8343.449883449883,
62.98701298701299 6482.108447108446 8349.470529470529,
61.7965367965368 6497.092463092462 8408.761238761239,
61.7965367965368 6422.410145410144 8472.634032634034,
62.38095238095238 6492.390165390165 8334.981684981685,
65.81335331335332 6423.1340881340875 8373.060273060271,
65.81335331335332 6372.4584304584305 8448.633033633032,
64.22077922077922 6398.492396492396 8401.087246087245,
62.38095238095238 6372.64812964813 8474.10755910756,
