fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,869.099084154731,869.099084154731,885.317598290764,869.099084154731,893.688398770484,,869.099084154731,,125888.126015011920,364992.351668623200,124304.859450742400,364992.351668623200
2000,844.220272459173,844.220272459173,846.311606931947,844.220272459173,850.355929064018,,844.220272459173,,122590.511180521570,362372.075047954400,122590.511180521570,361876.773984954340
3000,819.909779972797,819.909779972797,853.657426246045,812.287667126650,812.287667126650,,812.287667126650,,122590.511180521570,358378.094046864830,122590.511180521570,358378.094046864830
4000,812.089267586442,812.089267586442,842.467504235681,812.089267586442,812.287667126650,,812.089267586442,,122590.511180521570,355146.018717870700,122590.511180521570,355146.018717870700
5000,812.089267586442,812.089267586442,830.104221226015,812.089267586442,812.287667126650,,827.757421190684,,122590.511180521570,355146.018717870700,122590.511180521570,355146.018717870700
6000,812.089267586442,812.089267586442,901.043103431493,812.089267586442,812.287667126650,,848.186486413715,,122590.511180521570,355146.018717870700,122590.511180521570,347735.128725884500
7000,812.089267586442,812.089267586442,901.043103431493,812.089267586442,812.287667126650,,821.740297892880,,122590.511180521570,355146.018717870700,122590.511180521570,347735.128725884500
8000,812.089267586442,812.089267586442,852.495204850927,812.089267586442,812.287667126650,886.622413140538,832.599418820903,886.622413140538,122239.877712027400,353498.273762154600,122021.693555470590,347735.128725884500
9000,812.089267586442,812.089267586442,853.912899964745,812.089267586442,812.287667126650,886.622413140538,831.157903531454,,121290.832731575550,344462.021809555940,121290.832731575550,344462.021809555940
10000,804.424701224908,804.424701224908,839.059008016650,804.424701224908,804.424701224908,886.622413140538,804.424701224908,,121290.832731575550,344462.021809555940,121290.832731575550,344462.021809555940
11000,804.424701224908,804.424701224908,835.043866464832,804.424701224908,804.424701224908,886.622413140538,809.097881454785,,120885.285904265940,344462.021809555940,120885.285904265940,344462.021809555940
12000,804.424701224908,804.424701224908,826.429469140620,804.424701224908,804.424701224908,886.622413140538,816.358326166142,,120885.285904265940,343605.010666145200,120885.285904265940,343605.010666145200
13000,804.424701224908,804.424701224908,836.969071730554,783.312525102273,783.312525102273,886.622413140538,783.312525102273,,120885.285904265940,343605.010666145200,120885.285904265940,343605.010666145200
14000,804.424701224908,804.424701224908,836.969071730554,783.312525102273,783.312525102273,886.622413140538,804.855987558792,,120885.285904265940,343605.010666145200,120885.285904265940,343605.010666145200
15000,804.424701224908,804.424701224908,836.969071730554,783.312525102273,783.312525102273,886.622413140538,807.059294334931,,120885.285904265940,343605.010666145200,120885.285904265940,343605.010666145200
15258,783.312525102273,783.312525102273,783.312525102273,783.312525102273,783.312525102273,783.312525102273,842.161030233867,783.312525102273,120885.285904265940,343605.010666145200,120885.285904265940,343605.010666145200
