seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260902,1,32276,785.6732528453233,785.6732528453233,0.0,118252.61536441979,118252.61536441979,0.0,314252.50100684323,314252.50100684323,0.0,100,88
20260902,2,64472,785.6732528453233,785.6732528453233,0.0,116372.91346278603,116372.91346278603,0.0,308837.57717659196,308837.57717659196,0.0,100,134
20260902,3,96672,783.6097406875377,783.6097406875377,0.0,115241.79677417004,115241.79677417004,0.0,300330.7185286413,300330.7185286413,0.0,100,160
