cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
19,O1_O9,1885,26,20,6,3,3,1885,0,"{}",177.36309449569873
20,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
20,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
20,CRITICAL_SWAP,8,0,0,0,0,0,8,0,"{}",226.33050364802145
20,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",205.80248204330053
20,O1_O9,1913,47,39,8,2,6,1913,0,"{}",177.36309449569873
21,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
21,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
21,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",206.686452733241
21,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",209.406762711795
21,O1_O9,1942,61,53,8,1,7,1942,0,"{}",182.66445275508596
22,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
22,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
22,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",204.22354948870827
22,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",201.74156436549046
22,O1_O9,1973,37,29,8,0,8,1973,0,"{}",199.66661941793913
23,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
23,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
23,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",212.29211441152907
23,CRITICAL_INSERT,9,3,3,0,0,0,9,0,"{}",204.28588074757573
23,O1_O9,2004,49,40,9,0,9,2004,0,"{}",188.19093941924962
24,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
24,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
24,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",207.40243077242485
24,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",204.0437745572892
24,O1_O9,2041,50,42,8,1,7,2041,0,"{}",177.3494071970877
25,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
25,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
25,CRITICAL_SWAP,9,1,1,0,0,0,9,0,"{}",219.99295101528304
25,CRITICAL_INSERT,9,6,5,1,0,1,9,0,"{}",207.1569238979975
25,O1_O9,2077,41,33,8,0,8,2077,0,"{}",197.09429048582095
26,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
26,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
26,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",211.54414645142276
26,CRITICAL_INSERT,9,5,4,1,0,1,9,0,"{}",204.78040575699043
26,O1_O9,2116,35,27,8,2,6,2116,0,"{}",174.50169841303475
27,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
27,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
27,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",204.5075912668162
27,CRITICAL_INSERT,9,6,4,2,0,2,9,0,"{}",202.15822148127296
27,O1_O9,2158,32,25,7,0,7,2158,0,"{}",174.50169841303475
28,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
28,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
28,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",216.8870589126304
28,CRITICAL_INSERT,9,4,4,0,0,0,9,0,"{}",203.01705799093605
28,O1_O9,2202,54,45,9,0,9,2202,0,"{}",174.50169841303475
29,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
29,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
29,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",191.12923472978073
29,CRITICAL_INSERT,10,4,4,0,0,0,10,0,"{}",201.44658471782964
29,O1_O9,2247,45,36,9,1,8,2247,0,"{}",174.52075337971442
30,GLOBAL_Q_FINAL,0,0,0,100,18,82,0,0,"{}",Infinity
30,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
30,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",183.19067079226352
30,CRITICAL_INSERT,9,2,2,0,0,0,9,0,"{}",187.23360194883125
30,O1_O9,2299,37,32,5,0,5,2299,0,"{}",174.50169841303475
31,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
31,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
31,CRITICAL_SWAP,10,5,5,0,0,0,10,0,"{}",195.95408582689765
31,CRITICAL_INSERT,10,8,7,1,0,1,10,0,"{}",195.7491962342778
31,O1_O9,2349,34,25,9,2,7,2349,0,"{}",174.50169841303475
32,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
32,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
32,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",202.82145962612384
32,CRITICAL_INSERT,10,5,4,1,0,1,10,0,"{}",191.53413893733168
32,O1_O9,2405,43,35,8,1,7,2405,0,"{}",174.50169841303475
33,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
33,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
33,CRITICAL_SWAP,10,3,3,0,0,0,10,0,"{}",183.82054724943205
33,CRITICAL_INSERT,10,3,3,0,0,0,10,0,"{}",195.34725315630797
33,O1_O9,2464,48,41,7,0,7,2464,0,"{}",174.50169841303475
34,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
34,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
34,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",197.53515676154296
34,CRITICAL_INSERT,10,5,5,0,0,0,10,0,"{}",194.9149925737838
34,O1_O9,2526,37,28,9,0,9,2526,0,"{}",174.50169841303475
35,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
35,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
35,CRITICAL_SWAP,11,2,2,0,0,0,11,0,"{}",210.72410706527094
35,CRITICAL_INSERT,11,5,5,0,0,0,11,0,"{}",192.64754497141638
35,O1_O9,2590,46,36,10,2,8,2590,0,"{}",171.89075886339674
36,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
36,PARENT,0,0,0,100,85,15,0,0,"{}",Infinity
36,CRITICAL_SWAP,12,3,3,0,0,0,12,0,"{}",208.99171029724067
36,CRITICAL_INSERT,12,4,4,0,0,0,12,0,"{}",191.9116124921762
36,O1_O9,2658,63,53,10,1,9,2658,0,"{}",171.89075886339674
37,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
37,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
37,CRITICAL_SWAP,12,2,2,0,0,0,12,0,"{}",193.88170282176466
37,CRITICAL_INSERT,12,5,5,0,0,0,12,0,"{}",184.84158407181144
37,O1_O9,2732,26,15,11,2,9,2732,0,"{}",174.50169841303475
38,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
38,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
38,CRITICAL_SWAP,12,0,0,0,0,0,12,0,"{}",207.2467983451584
38,CRITICAL_INSERT,12,3,3,0,0,0,12,0,"{}",190.47275183460744
38,O1_O9,2810,45,35,10,4,6,2810,0,"{}",171.89075886339674
39,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
39,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
39,CRITICAL_SWAP,12,3,3,0,0,0,12,0,"{}",217.01226750734924
39,CRITICAL_INSERT,12,7,6,1,1,0,12,0,"{}",203.0475629028294
39,O1_O9,2894,64,53,11,1,10,2894,0,"{}",187.23360194883125
40,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
40,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
40,CRITICAL_SWAP,13,3,3,0,0,0,13,0,"{}",193.7975789428894
40,CRITICAL_INSERT,13,7,5,2,0,2,13,0,"{}",187.16450852821487
40,O1_O9,2980,35,24,11,2,9,2980,0,"{}",172.14868901454975
41,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
41,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
41,CRITICAL_SWAP,13,2,1,1,0,1,13,0,"{}",193.2292431178365
41,CRITICAL_INSERT,13,2,2,0,0,0,13,0,"{}",195.31091311796052
41,O1_O9,3075,47,35,12,1,11,3075,0,"{}",172.23781933654487
42,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
42,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
42,CRITICAL_SWAP,13,1,1,0,0,0,13,0,"{}",193.04104300372262
42,CRITICAL_INSERT,13,2,2,0,0,0,13,0,"{}",176.9270441611427
42,O1_O9,3175,31,20,11,2,9,3175,0,"{}",171.89075886339674
43,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
43,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
43,CRITICAL_SWAP,13,2,2,0,0,0,13,0,"{}",184.6339848900338
43,CRITICAL_INSERT,13,4,3,1,0,1,13,0,"{}",189.15415783402022
43,O1_O9,3283,35,24,11,2,9,3283,0,"{}",171.89075886339674
44,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
44,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
44,CRITICAL_SWAP,14,6,6,0,0,0,14,0,"{}",180.4702400970927
44,CRITICAL_INSERT,14,6,5,1,0,1,14,0,"{}",183.52844486576373
44,O1_O9,3396,46,35,11,2,9,3396,0,"{}",171.89075886339674
45,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
45,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
45,CRITICAL_SWAP,14,3,3,0,0,0,14,0,"{}",196.62781159422408
45,CRITICAL_INSERT,14,3,3,0,0,0,14,0,"{}",200.52945211923367
45,O1_O9,3519,56,45,11,2,9,3519,0,"{}",171.89075886339674
46,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
46,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
46,CRITICAL_SWAP,15,4,3,1,0,1,15,0,"{}",192.68136117163684
46,CRITICAL_INSERT,15,7,7,0,0,0,15,0,"{}",193.17904072851516
46,O1_O9,3649,52,40,12,4,8,3649,0,"{}",171.89075886339674
47,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
47,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
47,CRITICAL_SWAP,16,1,1,0,0,0,16,0,"{}",207.76785886251926
47,CRITICAL_INSERT,16,11,10,1,1,0,16,0,"{}",174.53361588018504
47,O1_O9,3789,80,65,15,3,12,3789,0,"{}",171.89075886339674
48,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
48,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
48,CRITICAL_SWAP,16,3,3,0,0,0,16,0,"{}",203.50468085190835
48,CRITICAL_INSERT,16,9,9,0,0,0,16,0,"{}",192.17806820088725
48,O1_O9,3942,70,56,14,0,14,3942,0,"{}",172.47768510862102
49,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
49,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
49,CRITICAL_SWAP,18,6,6,0,0,0,18,0,"{}",233.47461834471582
49,CRITICAL_INSERT,18,13,13,0,0,0,18,0,"{}",214.15429348608325
49,O1_O9,4104,127,109,18,1,17,4104,0,"{}",199.6973783697914
50,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
50,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
50,CRITICAL_SWAP,18,1,1,0,0,0,18,0,"{}",200.73167771453177
50,CRITICAL_INSERT,18,10,10,0,0,0,18,0,"{}",195.09640681796392
50,O1_O9,4284,56,39,17,2,15,4284,0,"{}",170.22022840753465
51,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
51,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
51,CRITICAL_SWAP,18,4,2,2,0,2,18,0,"{}",193.65422499238787
51,CRITICAL_INSERT,18,9,9,0,0,0,18,0,"{}",179.91530443421829
51,O1_O9,4479,67,52,15,0,15,4479,0,"{}",170.22022840753465
52,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
52,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
52,CRITICAL_SWAP,19,4,4,0,0,0,19,0,"{}",197.39967567884224
52,CRITICAL_INSERT,19,12,11,1,1,0,19,0,"{}",180.0211603816578
52,O1_O9,4691,96,78,18,1,17,4691,0,"{}",179.46268084454974
53,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
53,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
53,CRITICAL_SWAP,20,3,3,0,0,0,20,0,"{}",185.11486957453653
53,CRITICAL_INSERT,20,10,10,0,0,0,20,0,"{}",190.7993446470146
53,O1_O9,4924,104,85,19,2,17,4924,0,"{}",171.89075886339674
54,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
54,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
54,CRITICAL_SWAP,21,6,6,0,0,0,21,0,"{}",205.40848511203646
54,CRITICAL_INSERT,21,13,12,1,0,1,21,0,"{}",169.28133265559148
54,O1_O9,5181,130,111,19,3,16,5181,0,"{}",168.99614723726435
55,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
55,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
55,CRITICAL_SWAP,22,6,6,0,0,0,22,0,"{}",176.9270441611427
55,CRITICAL_INSERT,22,10,9,1,0,1,22,0,"{}",196.9351020575056
55,O1_O9,5467,330,309,21,4,17,5467,0,"{}",169.28133265559148
56,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
56,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
56,CRITICAL_SWAP,24,9,9,0,0,0,24,0,"{}",213.7227766895818
56,CRITICAL_INSERT,24,13,13,0,0,0,24,0,"{}",199.8651020169189
56,O1_O9,5784,554,530,24,1,23,5784,0,"{}",168.99614723726435
57,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
57,PARENT,0,0,0,100,99,1,0,0,"{}",Infinity
57,CRITICAL_SWAP,25,7,6,1,0,1,25,0,"{}",194.78455394854566
57,CRITICAL_INSERT,25,20,20,0,0,0,25,0,"{}",187.30844850466178
57,O1_O9,6143,790,766,24,1,23,6143,0,"{}",172.23781933654487
58,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
58,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
58,CRITICAL_SWAP,27,5,5,0,0,0,27,0,"{}",202.69952094775402
58,CRITICAL_INSERT,27,12,11,1,1,0,27,0,"{}",182.06008730142463
58,O1_O9,6550,969,944,25,3,22,6550,0,"{}",168.99614723726435
59,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
59,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
59,CRITICAL_SWAP,30,9,9,0,0,0,30,0,"{}",187.02614858020416
59,CRITICAL_INSERT,30,17,17,0,0,0,30,0,"{}",182.60507450029317
59,O1_O9,7014,1387,1357,30,6,24,7014,0,"{}",168.99614723726435
60,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
60,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
60,CRITICAL_SWAP,32,16,16,0,0,0,32,0,"{}",189.15415783402022
60,CRITICAL_INSERT,32,18,16,2,0,2,32,0,"{}",193.33946841937828
60,O1_O9,7557,1562,1532,30,1,29,7557,0,"{}",168.99614723726435
61,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
61,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
61,CRITICAL_SWAP,35,14,14,0,0,0,35,0,"{}",199.0988165109938
61,CRITICAL_INSERT,35,18,18,0,0,0,35,0,"{}",192.64754497141638
61,O1_O9,8196,1893,1859,34,3,31,8196,0,"{}",168.99614723726435
62,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
62,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
62,CRITICAL_SWAP,16,2,2,0,0,0,16,0,"{}",207.92578121864798
62,CRITICAL_INSERT,16,9,9,0,0,0,16,0,"{}",197.6494316070093
62,O1_O9,3808,56,40,16,1,15,3808,0,"{}",168.99614723726435
