fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,132.428364494480,132.428364494480,145.324223441729,132.428364494480,137.393458320559,,132.428364494480,,7515.118995623061,13514.281942429036,7513.159744250203,13514.281942429036
2000,132.428364494480,132.428364494480,140.192460624069,132.428364494480,134.616785126480,,134.616785126480,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
3000,128.461372973607,128.461372973607,137.072837195038,127.718039430958,127.718039430958,,127.718039430958,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
4000,127.718039430958,127.718039430958,127.718039430958,127.718039430958,127.718039430958,,127.718039430958,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
5000,119.401270174286,119.401270174286,133.546587436779,119.401270174286,127.718039430958,,119.401270174286,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
6000,119.401270174286,119.401270174286,129.321456291595,117.552937319625,117.552937319625,,117.552937319625,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
7000,119.401270174286,119.401270174286,129.321456291595,116.336819503323,116.336819503323,,116.336819503323,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
8000,119.401270174286,119.401270174286,129.321456291595,116.336819503323,116.336819503323,,121.209922554985,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
9000,119.401270174286,119.401270174286,129.321456291595,116.336819503323,116.336819503323,,119.760126435149,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
10000,119.401270174286,119.401270174286,129.321456291595,116.336819503323,116.336819503323,,116.648790830338,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
11000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,112.172896587795,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
12000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,117.634191335704,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
13000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,169.509403725715,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
14000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,127.762776896062,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
15000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,145.368941840499,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
16000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,152.147871807603,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
17000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,141.186951192575,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
18000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,137.032796996656,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
19000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,135.589943602754,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
20000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,143.716892558662,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
21000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,159.844909409581,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
22000,119.401270174286,119.401270174286,129.321456291595,112.172896587795,112.172896587795,,161.278916890290,,7469.200217922718,13514.281942429036,7469.200217922718,13514.281942429036
