candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,245.890431373717,10122.523726395391,15603.026477586262,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,0b9e317c6a249cadebd9a666ca44d4318c47d9a41293c307a5309b5fb9d2a2f0
2,INITIAL,-1,true,true,2,0,184.590245861065,9309.541654309838,15767.094569411853,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,100,100,1,1,2ecda889df36b41fe0ff3d2f768409ab1c409d2e8d89f455cf79b14d878c02b1
3,INITIAL,-1,true,true,5,0,173.137014942445,9154.574532218638,16515.806088802718,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,7,1,100,900,1,1,731d03a0fc0964b5ca487a8beca659313f586c59d622f0ad8ca66e8d9a0ed9b5
4,INITIAL,-1,true,true,32,0,145.616583306471,8816.785274061860,16243.370020617210,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,80,1,53,1,100,2200,1,1,e61d1c568e4d8a11639bacbcba8a8b3416e9fce800de7eb6fe8d8364e9ce3cbb
5,GLOBAL_SLOT_G4_BALANCED,4,true,true,333,1,132.428364494480,9281.503808263158,14697.781598386170,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,260,1,0,0,1100,3300,1,1,444e0cccf1508c2842fe3cfd3209af3f02119802cb4909009c13f72e724af18a
6,GLOBAL_SLOT_G1_CMAX,20,true,true,2609,1,128.461372973607,8843.002939520808,14901.748734529778,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,99ff434abe1dd245e6f0ea16df3c05e94f6ecdcfe8deadb9352132a0c460dfcf
7,GLOBAL_SLOT_G1_CMAX,20,true,true,2903,1,127.718039430958,9150.976422930009,14815.712935812404,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,0e79c121d239005c6d2f0745b310ac441cb1e0ec07b18779c9dc98fd70c6f09d
8,GLOBAL_SLOT_G4_BALANCED,20,true,true,4131,1,119.401270174286,8788.740724468618,14810.290254904925,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,60,2,0,0,4700,34675,1,2,cf7e9edb46221c2746e8ae1b27da2dbe109de3b7ae2cbb6a2b73b1fa14c6b5ee
9,NOT_APPLICABLE,20,true,true,5651,1,117.552937319625,8700.374890317478,15642.425834619366,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,380,2,6,3,30075,91753,2,4,68755e4ff8ff08bb17827e93652377c876198dcea5429c170d580d849cd305c4
10,NOT_APPLICABLE,20,true,true,6703,1,116.336819503323,8961.001121021123,14719.871254524864,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,false,NO,0,0,5,1,30075,30475,2,2,5c8ccbd8c389a0f84f4557f50bfc9327c78c893cbb0dbd303572476e57be84a1
11,NOT_APPLICABLE,20,true,true,10101,1,112.172896587795,8958.432286759873,14512.241019842335,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,840,3,7,2,30075,95353,2,4,be96db644b5bd4a42f25e1781f3a914f913ecad45910aa58dbd217ea387d09e9
12,NOT_APPLICABLE,340,true,true,100932,4,112.159203779535,9222.851598680230,13997.019351100484,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,53157d9f8d08d238bdf9a3a004e01d049cb1110ff1820d931063fda38e8a32c5
13,NOT_APPLICABLE,340,true,true,101001,4,111.806505999066,9217.366353284197,13988.772946615634,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,2920,8,13,3,122599,457100,5,16,a8fd7d232b674299816f2b5e815ce72e1476e13448b11c92daca1615d792410a
14,NOT_APPLICABLE,601,true,true,218873,8,111.473509741621,8507.663507226323,14919.052094368453,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,33fdadd7f721d39bc48226bb7f79a90c265dfd2447444668bdda75f7cf6d8482
15,NOT_APPLICABLE,601,true,true,218881,8,111.343067630773,8559.852703799439,14906.321652353403,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,3a7a3d5d055ad3997c10be58bb822be118ec004c2dbef755e69be33a9a1f9de5
16,NOT_APPLICABLE,601,true,true,218887,8,110.585351213024,8537.541783875010,14570.615843148647,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,3260,4,1,1,244251,340106,9,12,afcd4a0e11b8db640d5f0d3aee62c18026fd83c63162e3a84ab1fcc95eaf49a4
17,NOT_APPLICABLE,600,true,true,281349,10,109.306360553733,8663.602024115862,14740.542784664573,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,f3183fc6a78297eec06cac2058c2d731814cf455d51fb7701b99d2a1dbd19b7e
18,NOT_APPLICABLE,638,true,true,432542,15,109.274205537756,8814.479965470655,14575.074237000910,G1_CMAX,INTER_FACTORY,INTER_FACTORY_INSERTION,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,4287ed54650047f9b81048629655cdb911df2fe8a24843cff84214a178ba26b3
19,NOT_APPLICABLE,638,true,true,432544,15,108.344675678758,8848.329636298415,14816.680701482360,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,a7145760d22431f7449d6dcb5c877de40a7d120f3867b698a9e60e945fc6beda
20,NOT_APPLICABLE,638,true,true,432545,15,107.421666566312,8823.194820443430,14435.931791758994,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,4e8af8a1db0d424a22a67c8eb18b0d517217148f9045e482c88354336f9c5907
