generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,5100,0,1,G1_CMAX,0.45443341377869667,0.49672325075359375,0.4375353091253318,0.1660971168281397,0.15736313684415137,MAC,SEQ,0.49672325075359375,0.45443341377869667,0.04228983697489708,false,BAL,FULL_MASK_AUDIT,3,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5104,1,3,G1_CMAX,0.5772423411519579,0.505455254850805,0.6835169195470602,0.1701450835906197,0.2828423485755436,WOR,SEQ,0.6835169195470602,0.5772423411519579,0.10627457839510224,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N4|N5,APPLY,N1
1,5105,2,3,G1_CMAX,0.580550909176748,0.7273387873046194,0.6839502257911385,0.15522626472322648,0.32109571430059314,MAC,WOR,0.7273387873046194,0.6839502257911385,0.04338856151348092,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5110,3,2,G1_CMAX,0.741689905667863,0.7083278763650052,0.6294272366082119,0.158900031951097,0.5513591595084498,SEQ,MAC,0.741689905667863,0.7083278763650052,0.03336202930285781,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5114,4,0,G1_CMAX,0.6436548958501028,0.7178352491414292,0.6662683926166268,0.1849392618422335,0.18414434246240224,MAC,WOR,0.7178352491414292,0.6662683926166268,0.05156685652480231,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5119,5,3,G1_CMAX,0.5710681811021432,0.3918022466338298,0.6735258949052185,0.14299682467585817,0.16962402222023845,WOR,SEQ,0.6735258949052185,0.5710681811021432,0.10245771380307533,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5123,6,0,G1_CMAX,0.5640039602515972,0.6488881980598947,0.6518755065153011,0.1439184168661753,0.1822667444644077,WOR,MAC,0.6518755065153011,0.6488881980598947,0.002987308455406401,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5128,7,1,G1_CMAX,0.637472890209128,0.7681228403744397,0.5880162995573663,0.16098169770593312,0.3450772073118158,MAC,SEQ,0.7681228403744397,0.637472890209128,0.13064995016531167,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N3
1,5129,8,0,G1_CMAX,0.5533965796242424,0.6371527482391934,0.5616942861597721,0.25346643093428145,0.08607321974807922,MAC,WOR,0.6371527482391934,0.5616942861597721,0.0754584620794213,false,BAL,FULL_MASK_AUDIT,3,N1|N2|N3|N4|N5,APPLY,N3
1,5130,9,3,G1_CMAX,0.42181267429292063,0.5312908219219408,0.6268461711783648,0.1744116567062584,0.2194039366021029,WOR,MAC,0.6268461711783648,0.5312908219219408,0.09555534925642406,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N3
1,5131,10,3,G1_CMAX,0.4960639505484111,0.4491074951118781,0.67117991917182,0.17633918532325052,0.37121543505094634,WOR,SEQ,0.67117991917182,0.4960639505484111,0.17511596862340884,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,APPLY,N3
1,5132,11,2,G1_CMAX,0.7858268992390782,0.3612690485928549,0.5864706980060521,0.22678249247454507,0.16134845519259156,SEQ,WOR,0.7858268992390782,0.5864706980060521,0.1993562012330261,false,BAL,FULL_MASK_AUDIT,3,N1|N2|N3|N4|N5,APPLY,N3
1,5133,12,3,G1_CMAX,0.574776925916696,0.33364709196189674,0.6796004498285306,0.17162522559811105,0.259437346371094,WOR,SEQ,0.6796004498285306,0.574776925916696,0.10482352391183458,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5137,13,2,G1_CMAX,0.7340271530408176,0.6961905540414681,0.6159459654461744,0.18400497473707378,0.5285252440845135,SEQ,MAC,0.7340271530408176,0.6961905540414681,0.037836598999349436,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5142,14,3,G1_CMAX,0.5453631786317615,0.6839553011407207,0.7213464888861467,0.16769243714104537,0.2660438606944181,WOR,MAC,0.7213464888861467,0.6839553011407207,0.03739118774542605,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N3
1,5143,15,1,G1_CMAX,0.5397322454354025,0.430477321512306,0.6404956507971403,0.19497286568310343,0.37136936992838565,WOR,SEQ,0.6404956507971403,0.5397322454354025,0.10076340536173778,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5147,16,1,G1_CMAX,0.6239239061132622,0.3481344275629975,0.6807198709000338,0.21778557269056784,0.3463796708113819,WOR,SEQ,0.6807198709000338,0.6239239061132622,0.056795964786771624,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N4|N5,APPLY,N5
1,5148,17,3,G1_CMAX,0.5476200988557207,0.5031829479414709,0.6325867392254689,0.16300979669522922,0.08768881390363222,WOR,SEQ,0.6325867392254689,0.5476200988557207,0.08496664036974821,false,BAL,FULL_MASK_AUDIT,3,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
