runId,seedSlot,seed,algorithm,status,FE,frontSize,initialPopulationHash,algorithmRunNanos
seed-20260824-ZHANGBO_A4,3,20260824,ZHANGBO_A4,COMPLETED,50000,124,91439f037899eed0654b33e964f6a08baba9abd1e33003c5678d120700711061,10069254861
