seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260913,1,23689,640.7478366051296,640.7478366051296,0.0,58436.598932768706,58436.598932768706,0.0,96610.77297128456,96610.77297128456,0.0,100,62
20260913,2,50000,632.0567622832061,632.0567622832061,0.0,56252.20982411936,56252.20982411936,0.0,93893.87008828906,93893.87008828906,0.0,100,64
