candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,1100.254872134805,138742.824644490320,454099.500012979960,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,f9364a568a5f1a8ca86dc61d946b0b828c520615d5b010fee2e87869010ec9aa
2,INITIAL,-1,true,true,2,0,973.457265449341,135310.789964976750,440381.210652612960,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,100,100,1,1,8a1f74afe42e1902435a8620fa576913fce95f10d4fb65e710e8bfc5e8aa2352
3,INITIAL,-1,true,true,16,0,941.246336397384,133181.917106119940,406303.585807806100,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,4,1,100,500,1,1,3494738f565a7d83ee8968735eb0b7c4a596803ca1f2c3e7a495842c48f38d61
4,INITIAL,-1,true,true,50,0,936.285163079933,131410.298141795040,408449.786508143760,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,4,1,100,500,1,1,cecb9dc831739bd894bf603b0cf404f9ea5d8b9afcfae320d5dabf160693dfe3
5,INITIAL,-1,true,true,98,0,927.396410635534,131676.484525980080,406567.691603698650,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,4,1,100,300,1,1,92052ca3011fcf7df49d8d8e1c933cc4eb5a5987b463a299cbd1efc7ce7644ae
6,GLOBAL_SLOT_G1_CMAX,9,true,true,110,1,919.804858536675,132140.067669179640,408609.729612353900,G1_CMAX,CFVF,CFVF,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,c895075987d1f51cf8ec358f47c334d347100db0318b4c4c6e1994fa57c5abb1
7,GLOBAL_SLOT_G2_TEC,77,true,true,178,1,910.349437433742,130630.074179698070,387149.277344348960,G2_TEC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,40,1,0,0,200,300,1,1,828ba4c2129b6b4ad3c5431ad226ba8a8b392810087f1842e4969636eec7ceab
8,GLOBAL_SLOT_G1_CMAX,84,true,true,309,1,888.353554848793,132954.142300717300,396188.005206316940,G1_CMAX,CFVF,CFVF,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,70efa06805fae220c50253fbc601fac4d1ad1a11c764796c1b523de800fb67c5
9,GLOBAL_SLOT_G3_TWC,23,true,true,396,1,887.463924057323,129519.222508414470,382589.674499004400,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,20,1,0,0,400,400,1,1,f91c29f1a500ce76c42eeec665da371b90ba94a64d857a9e0854edee2deefd3b
10,GLOBAL_SLOT_G4_BALANCED,62,true,true,547,1,879.632503667884,129129.716097199520,387856.164039563100,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,7b728c4e4e099b365b6a3cc54ce3c092772bfd67c86f51db96c34d9d39a24012
11,GLOBAL_SLOT_G3_TWC,23,true,true,691,1,866.692262443820,131258.717004812100,408496.980585655700,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,123048fc8b87b26b908048647192059db67430b6bcfd11aa0d2f6fd76df3c79a
12,GLOBAL_SLOT_G4_BALANCED,62,true,true,924,1,858.672827192011,129337.485402416550,375441.367987604100,G4_BALANCED,CFVF,CFVF,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,5111d2d6c326f0b3cd83466c3971e70c6fcf4a0f8a91604d7686ee04bd20b27e
13,GLOBAL_SLOT_G4_BALANCED,62,true,true,933,1,844.826249150486,128888.977683302450,372272.534119684200,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,300,1,0,0,1000,2900,1,1,0b858cef9e84dd1635f70c917105a9b5c2448dd0d68decfbec41c8cc3f6e6e8b
14,GLOBAL_SLOT_G4_BALANCED,6,true,true,2925,1,825.932058540200,128082.208478115440,369157.393717571160,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,500,2,0,0,3000,7475,1,2,738d89ac7837d127dec76cc295b6e50aaf3168ccd1d70604db1a5c77d20d4103
15,GLOBAL_SLOT_G1_CMAX,123,true,true,7478,2,822.770723215484,127769.057232246660,363897.368410237950,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,240,1,0,0,7575,8675,2,2,93e1ae14b8edc6c10b8e808252d1d7181b7b78e01aded10d0044c43fea997680
16,GLOBAL_SLOT_G1_CMAX,166,true,true,8685,2,818.635659417016,127394.470065226230,355414.692455578540,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,820,2,0,0,8775,15391,2,3,542216d00ab0d1276d4b3e27e6e06116ed6a0687938ce8a1196d414d9653db0a
17,GLOBAL_SLOT_G1_CMAX,232,true,true,15409,3,817.801777274240,127093.625179861090,348635.621802481500,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,480,4,0,0,15491,60332,3,9,2715358807583001c2352896f256136bc2ae6c40e3db0eb885e4fe9abba2b348
18,GLOBAL_SLOT_G1_CMAX,232,true,true,16593,3,814.288057881275,127813.455561134440,354548.186614255100,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,ad0cdfa6e227743410f3d3fd5c86f012fad7c75f01ffc02911fac59c0051e600
19,NOT_APPLICABLE,232,true,true,18941,3,813.121486775905,127607.854067377670,353955.179260907500,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,f8a1cc7bbfdf02ffac0766d1f31edcaa71c2462d05a2f6ca3adc25f5acdcdd21
20,NOT_APPLICABLE,232,true,true,18960,3,811.682740141309,127360.097642144460,354583.719422936300,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,b91645ceddc0afe9096f62892ede095dad4dcbad65e2795dd21ac4169769d36e
21,NOT_APPLICABLE,232,true,true,18965,3,809.949187767457,127487.757297674530,355406.899526137740,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,1e807baeba7b9659524ba6696c960fd9ae8319cc328a38d16320329981074396
22,NOT_APPLICABLE,232,true,true,18974,3,807.447481271202,126843.650488937130,355226.276968909140,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,2200,5,51,8,20281,84605,4,12,5ef5d1088156d500fc53e58afaef2ea271735ecf5d046011a5d8b70be0858f5a
23,NOT_APPLICABLE,232,true,true,20037,3,806.289206730760,128165.977384461150,356233.021887918900,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,106,9,20281,85505,4,12,5d73642aff8c2f3006cf7c64b25277f5618e9d2f6ff87ed665317b2439cb6bd7
24,NOT_APPLICABLE,312,true,true,26072,4,805.448915013022,128402.089515826640,371853.613856834940,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,e20f96ce67fb4b5481d312b14a8480c50d80c9820f3f8b479acc644fac6b4c45
25,NOT_APPLICABLE,312,true,true,26073,4,802.653622049816,128291.380571461220,370298.068858715800,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,1,1,27182,27182,5,5,576d30d028f213ff209d21accd78b9c3945592ccc1f92d2a5dc1f049de9b5940
26,NOT_APPLICABLE,407,true,true,32784,5,802.122214508443,130139.427194843100,360297.560363099800,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,7b6b4b9a151bca45a4826634e58d0479a8019307c9eaa75bded19fa5a4bffe1f
27,NOT_APPLICABLE,407,true,true,32785,5,800.601027187067,129901.152926461830,359445.472929447300,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,54586c9c0b0692402cc78cda37e914358571b611f48f71efe88807169959358e
28,NOT_APPLICABLE,407,true,true,32788,5,799.947255066188,129309.631296956600,358761.873316001730,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,ff81ce0d2f41198d23286c1e95e2f6333dcf47ee29c19be751151600a37e408a
29,NOT_APPLICABLE,407,true,true,32828,5,797.842123524556,128836.081740169520,358593.277645393000,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,a74a42c46de830eb7ba80f5d1d3e9a4a53792fbb2349bbc696dc63accf10fc5c
30,NOT_APPLICABLE,407,true,true,32831,5,797.565600914483,129258.859519989750,359069.633107473960,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,f1d9e504cb876cc53ee2a776dbf5d196bbffcfb329646f9d4580be0c02d45580
31,NOT_APPLICABLE,407,true,true,32836,5,796.319871729416,129334.732985288780,358610.239486963400,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,4973935f143b5de751afe770676213996dc8fb158570ed442da921a23d0d9005
32,NOT_APPLICABLE,407,true,true,32864,5,795.409562898894,129559.052951395890,357615.064825930800,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,b437ac5167625c467fca43cf6b0d40d1a4815a5fd947e4ade89d852384a2adb2
33,NOT_APPLICABLE,407,true,true,32945,5,794.768049947376,129700.476598819350,356583.969011282260,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,7f22e9c865178d012061214002d7ba4c7ccf932ef5dc31df4aa66955f0233edb
