Cmax,TEC,TWC
356.70601523769590,22415.639101363184,39258.910120255954
356.70601523769590,22436.452495937418,39169.167084574394
360.09144541108850,22246.522450892433,39444.325018567810
365.33668850267260,22105.688636112038,40446.707084550544
379.50768955292665,21711.956519552220,48046.895308571910
384.81245995830960,22086.096528114773,40815.745998883890
389.13200310216655,21973.232436840146,42343.758722256620
389.38270073538420,21172.311561902592,43112.241180520390
395.31842817887497,21918.557133080800,42100.741194808170
401.60739845183843,21448.076034321464,42612.240032605230
417.20687940849100,21063.138730734600,44759.020562533970
427.28401870294880,22639.870007515576,37353.914446811585
432.97783972146374,21691.589925865235,41661.675764100830
436.11240462452730,22101.812506683593,40164.498633525970
446.89085022744440,21099.130616489827,44583.761877262616
453.00610629886000,22051.552440392930,40401.044488469420
461.82462357352154,22562.378610502798,37222.379260665390
467.15168173152810,22933.127630826108,36473.178736647460
471.73462511963450,21429.130359013583,42804.207577982920
472.32790963088040,22466.050255838203,36683.632306767080
473.75212044538510,22394.938354347658,38677.940965551270
476.77126296416220,22863.333315229740,36555.203811762156
493.24160705721770,22596.164985198830,36558.422496963240
493.75390974206465,22305.051356922602,37124.114763835080
507.76120709653020,21938.847671310014,38861.928975890300
515.00285312545660,22698.380807474892,36464.220150850550
515.00285312545660,22698.380807474892,36464.220150850550
525.72847861629990,23059.879062432340,35544.081845220640
525.82839249863470,23039.679257868670,36236.263810087680
528.21619390587150,22208.264734716210,38400.524751496480
534.65874123388330,22740.211942403490,35617.639639798340
547.50285069247620,22669.521911320690,35771.218942298474
558.05011037990240,22300.615352647324,37762.459904659576
562.72396728723720,21742.048336198623,41453.349109497560
563.38071203000170,21475.778218048552,41317.039486986770
568.59632280190600,21566.223008919296,40832.147025003316
569.88070972503520,21469.164263495677,41257.735345576190
577.18084571420340,22918.021412300655,35578.830648517294
579.09436272740290,21486.696801928963,40963.200625675030
584.06245224268070,23020.335036343437,35411.726057774760
590.18084394607500,23003.505585247396,35425.600671217966
601.19436235363410,21371.941244795490,40712.711555838660
607.15194133873540,21650.659341232460,40152.246116903490
607.15558985968290,21560.334293498345,39913.805620100380
614.86099775699130,21925.583488606393,38950.248971058890
623.91618178454010,21186.328547242294,41544.146671550840
623.96069621882110,21839.967466901060,39701.688759353085
624.54090216902310,21156.705161937160,42116.401151677330
632.26924117057590,22358.719005182760,36539.406817426030
632.26924117057590,22358.719005182760,36539.406817426030
639.85184380220980,21775.187865048350,38801.982139610030
653.02262768827090,22017.217575055980,38565.851953788470
662.05126585235180,21062.267330459174,45205.669766980200
667.69537548077020,20855.425104980117,46255.401060355950
668.99537496171380,20812.323059769620,45590.469828518790
668.99621582238810,21049.033152185875,45102.722568151090
677.55184357374730,21828.199964390053,38304.837115083690
682.69279665404220,20924.946001768140,44284.645512116020
688.82348196534910,21036.670637279000,42967.694153015866
691.79271452637160,20886.341627852830,44294.876868321844
704.84318314368240,21854.235280030980,38290.695006765220
708.75178933652600,22153.452189223484,36176.580478169870
708.75184351060830,21934.251522536477,37412.798156513550
713.20626793307910,22292.493805731380,36054.650629551440
717.69364322233080,21890.750279008746,37403.755522132946
724.19364321352550,21987.440044672920,37264.324952622960
725.86226401996020,21610.576051680582,39913.187870346740
735.11029132960000,21671.149013264625,38169.228769662880
739.64182270254590,21552.442494248044,39819.214703380014
745.43978182453210,22028.006082479384,37189.254892393496
763.89751279477580,22068.712675068404,35972.233438951356
764.82438715535870,22257.268068654750,35902.622760600460
765.00973514376970,21762.728114523940,37938.959366686715
774.03973931082840,22150.259391902116,35727.318742446290
786.96873951042350,21605.820587487862,37137.098176731090
799.96873045444940,21964.611012816058,37110.920089803040
807.72020345861430,21161.931860783927,40296.600043117000
810.97094992281730,21883.875245577936,37040.232753808380
827.26873236108580,21639.574970794507,37094.220870032805
836.31956159673730,21476.449426299936,40155.855963242560
849.47260774177640,21816.212671637222,36945.562122094440
852.52868966639110,21574.427221666116,39295.868668917690
853.27285090892020,21348.416881118555,39551.173089514430
853.27285090892020,21348.416881118555,39551.173089514430
865.74135261898440,21492.357410134640,38506.286351271190
872.82100283173540,21825.656696202430,36804.056422200080
880.56978489304330,21102.188673661160,40275.331831779600
889.57479868870960,21280.263997916060,39291.206195950144
895.68118376696180,21236.825987021206,39345.337158532915
912.54135305304150,21387.680960982440,38413.532803032685
947.68118027400650,21399.355091633770,37746.351651088040
954.18118044237040,21512.884849842420,37662.523974345840
957.54490890005910,21159.237335306607,39389.784479089130
979.64375311183610,21138.099134760938,39476.952291148875
983.54375311007540,21089.558437422762,40067.134478739160
995.24488322986250,21101.636225199058,39110.419595442800
995.24488322986250,21167.616432665203,39093.945806256730
1010.5195615961959,21163.172758552948,38885.392706032460
1045.6204759123857,21115.243748375207,38778.452113434396
1045.6204759123857,21383.366618126140,38615.392754189030
