generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,scope,exposures,uniqueTeacherCount,top1Share,top5Share,shannonEntropy,normalizedEntropy,cyclesObserved,exposuresPerCycle,closureStatus,closureReason
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,ALL_QG,200,69,0.105000,0.320000,3.778659,0.892434,1,200.000000,OBSERVED,OBSERVED
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,ALL_QP,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,PREVIOUS_CACHE,66,33,0.136364,0.424242,3.205695,0.916828,1,66.000000,OBSERVED,OBSERVED
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,HISTORICAL_CACHE,75,28,0.133333,0.440000,3.033152,0.910254,1,75.000000,OBSERVED,OBSERVED
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,PERSONAL_ARCHIVE,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,DIRECTIONAL_REPRESENTATIVE,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT,UNOBSERVABLE_NO_MATCHING_SCOPE_EVENT
