generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,5100,0,1,G1_CMAX,0.7893933489218175,0.8429365531967471,0.7097384716390243,0.23167132798570106,0.35163405363189215,MAC,SEQ,0.8429365531967471,0.7893933489218175,0.053543204274929646,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5105,1,1,G1_CMAX,0.7937570631628207,0.6499155911695338,0.801199452587815,0.21139891701574248,0.47550434432471433,WOR,SEQ,0.801199452587815,0.7937570631628207,0.007442389424994311,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N4
1,5106,2,1,G1_CMAX,0.7696186922703907,0.7347687430144045,0.7892780424005663,0.2435690422673717,0.4887501900769863,WOR,SEQ,0.7892780424005663,0.7696186922703907,0.019659350130175612,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,APPLY,N4
1,5107,3,0,G1_CMAX,0.6878190006576707,0.7215563517914361,0.6618852074285811,0.12720559199203577,0.5243064461134269,MAC,SEQ,0.7215563517914361,0.6878190006576707,0.033737351133765414,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N3|N4|N5,APPLY,N5
1,5108,4,1,G1_CMAX,0.7689247149647753,0.592736221090135,0.7823660693777765,0.29250147212357025,0.45961400220622844,WOR,SEQ,0.7823660693777765,0.7689247149647753,0.013441354413001205,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N4
1,5109,5,0,G1_CMAX,0.6290590782386719,0.6384980934388982,0.6094340491058706,0.1107996833259248,0.5754967502574042,MAC,SEQ,0.6384980934388982,0.6290590782386719,0.009439015200226275,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5114,6,1,G1_CMAX,0.7898818085576724,0.8339989622350183,0.5612879495085592,0.18079951770304387,0.14196981177926632,MAC,SEQ,0.8339989622350183,0.7898818085576724,0.04411715367734592,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N4
1,5115,7,1,G1_CMAX,0.6399788345122286,0.6589650067567618,0.5960284334870374,0.15424030658982624,0.22689138796824504,MAC,SEQ,0.6589650067567618,0.6399788345122286,0.01898617224453325,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N5
1,5116,8,1,G1_CMAX,0.5994786858282148,0.64702436016845,0.6643497461419465,0.20615820216379804,0.2899751654579569,WOR,MAC,0.6643497461419465,0.64702436016845,0.017325385973496532,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N5
1,5117,9,2,G1_CMAX,0.7607042244542178,0.8195508982252176,0.6749455899626571,0.15318603462712616,0.23609811632177277,MAC,SEQ,0.8195508982252176,0.7607042244542178,0.058846673770999836,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N5
1,5118,10,0,G1_CMAX,0.5317150531215817,0.5161366996251687,0.591406163591835,0.15285292858480676,0.540396042904578,WOR,FAT,0.591406163591835,0.540396042904578,0.051010120687256966,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N5
1,5119,11,0,G1_CMAX,0.693394916269178,0.7276232623098962,0.6692911425959164,0.14579857275640962,0.489607482950008,MAC,SEQ,0.7276232623098962,0.693394916269178,0.034228346040718116,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5124,12,0,G1_CMAX,0.5093028075070418,0.4879243375017528,0.5837095690978956,0.13549898573154806,0.39951276913619327,WOR,SEQ,0.5837095690978956,0.5093028075070418,0.0744067615908538,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N5
1,5125,13,1,G1_CMAX,0.76967828765881,0.8083514849844761,0.6637704985040845,0.20309006945893915,0.2751147099205386,MAC,SEQ,0.8083514849844761,0.76967828765881,0.0386731973256661,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,APPLY,N5
1,5126,14,2,G1_CMAX,0.7581315653670919,0.8487419320472551,0.6699513958209156,0.16776805510797382,0.21210834694198788,MAC,SEQ,0.8487419320472551,0.7581315653670919,0.0906103666801632,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N3
1,5127,15,2,G1_CMAX,0.7594485536671076,0.843703855181583,0.8083973042978587,0.1808616971606291,0.42583023227962763,MAC,WOR,0.843703855181583,0.8083973042978587,0.03530655088372425,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N5
1,5128,16,1,G1_CMAX,0.7859552348111094,0.7653785827104411,0.8131735723982385,0.2565273165316075,0.49391516044530615,WOR,SEQ,0.8131735723982385,0.7859552348111094,0.027218337587129104,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5133,17,1,G1_CMAX,0.7298051225893962,0.626586573610755,0.7453842630854475,0.15180367441308007,0.47592498936168587,WOR,SEQ,0.7453842630854475,0.7298051225893962,0.015579140496051247,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N3|N4|N5,APPLY,N5
1,5134,18,0,G1_CMAX,0.6926719861538146,0.7309089957044181,0.671257907158776,0.15423752854420042,0.6520488532463677,MAC,SEQ,0.7309089957044181,0.6926719861538146,0.038237009550603496,false,BAL,FULL_MASK_AUDIT,13,N1|N2|N3|N4|N5,APPLY,N5
1,5135,19,2,G1_CMAX,0.769405554185379,0.772608440124656,0.5857493000628922,0.15987279605923557,0.22889999931410085,MAC,SEQ,0.772608440124656,0.769405554185379,0.003202885939276978,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,APPLY,N3
1,5136,20,0,G4_BALANCED,0.5984119611643166,0.6230162243616643,0.6347326828622557,0.14072731242652514,0.6185465814450581,WOR,MAC,0.6347326828622557,0.6230162243616643,0.011716458500591442,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5141,21,1,G4_BALANCED,0.8318446447008403,0.8444848197878867,0.5391445007964852,0.21374489842774297,0.2931909894249508,MAC,SEQ,0.8444848197878867,0.8318446447008403,0.012640175087046401,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N5
1,5142,22,1,G4_BALANCED,0.6685315709771112,0.7458129837236401,0.6432313689439441,0.1962199510342783,0.1913210834795004,MAC,SEQ,0.7458129837236401,0.6685315709771112,0.07728141274652889,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N3|N4|N5,APPLY,N5
1,5143,23,0,G4_BALANCED,0.6024007346353206,0.6277117000028054,0.6385801884962963,0.15901631828818158,0.608069083959801,WOR,MAC,0.6385801884962963,0.6277117000028054,0.010868488493490869,false,BAL,FULL_MASK_AUDIT,10,N1|N2|N3|N4|N5,APPLY,N5
