runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260825-SPEA2_F,20260825,SPEA2_F,OFFICIAL_JMETAL_CORE,COMPLETED,50000,100,8635ec0750692742409ddf0e4aca29572f1877080fe18e9f649ff046e9d11c0d,5561627300,0
