seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260911,1,31896,1453.4706179981476,1453.4706179981476,0.0,211346.86324847038,211346.86324847038,0.0,436985.4742142686,436985.4742142686,0.0,100,112
20260911,2,50000,1416.2344931565472,1412.0292193826904,4.2052737738567885,211346.86324847038,211346.86324847038,0.0,436985.4742142686,436985.4742142686,0.0,100,125
