generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,eventId,generation,actualFE,requesterRole,qSystem,scope,teacherSource,cacheType,teacherFingerprint,teacherObjectives,qAction,candidateViewSize,eligibleBestDirectionalScore,selectedDirectionalScore,directionalRegret,offspringFingerprint,offspringImproved
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,1,1,100,G1_CMAX,QG,ALL_QG,G1_CMAX,UNKNOWN,285c67e48ad9c2e28eac9ae3751499cc415948aaf8b87103676ae477d771e076,899.54297825871|56700.389788651664|113172.31849450053,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,2,1,100,G4_BALANCED,QG,ALL_QG,G4_BALANCED,UNKNOWN,e041066546616c9d41a8c5d1bbc5cdfe437fc8ff731b20506bee3be3deec32cb,967.3927643855412|58036.142657448276|103592.50243919367,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,3,1,100,G2_TEC,QG,ALL_QG,G2_TEC,UNKNOWN,99a9ec389f999f5d3d2c6a684c13efdc651d55b08e2f321f0ea3462846d51d9f,898.454829625016|56823.55700881866|108363.80645682965,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,4,1,100,G3_TWC,QG,ALL_QG,G3_TWC,UNKNOWN,c4d88a668975c27746b8ebe8a74998812521e57b01f7f1afeefbaa8e4c3da899,1093.6882439482094|57019.4493744387|101582.53108152398,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5,1,200,G1_CMAX,QG,ALL_QG,G1_CMAX,UNKNOWN,d57df80214173253749535f16f49285d0ceb7f6df9c504097b954b2166fc5f78,717.7432114057962|53526.69999244831|97809.95979816209,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,6,1,200,G4_BALANCED,QG,ALL_QG,G4_BALANCED,UNKNOWN,1196fd0fe187653de87f5b35c3353767a2f96a2e9f8f3c13ee1d4728b35dc0a4,868.8477703423023|52961.59207094468|92638.34957235635,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,7,1,200,G2_TEC,QG,ALL_QG,G2_TEC,UNKNOWN,7bb6ad649a5f83102b198c669a17c3d964d3f7a5e9b1d539b6132f2aa16043a2,846.3047172515231|52586.33634698259|98281.4197248445,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,8,1,200,G3_TWC,QG,ALL_QG,G3_TWC,UNKNOWN,aa2ed65fe44b242302cace2de43f983405afa64e108c084785f617fcf5fcfd0b,890.1738425160396|56063.66596726508|89578.50589391356,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,9,1,300,G1_CMAX,QG,ALL_QG,G1_CMAX,UNKNOWN,d57df80214173253749535f16f49285d0ceb7f6df9c504097b954b2166fc5f78,717.7432114057962|53526.69999244831|97809.95979816209,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10,1,300,G4_BALANCED,QG,ALL_QG,G4_BALANCED,UNKNOWN,1196fd0fe187653de87f5b35c3353767a2f96a2e9f8f3c13ee1d4728b35dc0a4,868.8477703423023|52961.59207094468|92638.34957235635,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,11,1,300,G2_TEC,QG,ALL_QG,G2_TEC,UNKNOWN,72b89ff73a19c68b36ff72a8e2da4af70356c0589133a522c12aa99942be9bea,839.3456594377787|52940.23173308007|98620.41391543188,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,12,1,300,G3_TWC,QG,ALL_QG,G3_TWC,UNKNOWN,45ee2d5d75002ee57d5b8794df530084938be0a0d626ac909f8663b7df719da5,825.9778632835372|53978.284504619354|88758.88604680749,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,13,1,400,G1_CMAX,QG,ALL_QG,G1_CMAX,UNKNOWN,d57df80214173253749535f16f49285d0ceb7f6df9c504097b954b2166fc5f78,717.7432114057962|53526.69999244831|97809.95979816209,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
20k-100_2_4_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,14,1,400,G4_BALANCED,QG,ALL_QG,G4_BALANCED,UNKNOWN,f1e26f201a70f8a14003f4f37f2c4afe68291e77990dbc334847e37cd031dfd4,733.898104767288|52680.62518449062|99682.6149290547,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
