fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,227.482280975900,227.482280975900,227.482280975900,227.482280975900,227.482280975900,,227.482280975900,,9714.475230331835,13354.828022503774,9714.475230331835,13313.156831036524
2000,210.122414484730,210.122414484730,250.004289302130,210.122414484730,214.136909198527,,210.122414484730,,9621.698436124449,12821.999628919802,9621.698436124449,12821.999628919802
3000,210.122414484730,210.122414484730,228.184799253503,210.122414484730,214.136909198527,,215.310831184620,,9460.188563876925,12821.999628919802,9460.188563876925,12821.999628919802
4000,210.122414484730,210.122414484730,211.564779796665,210.122414484730,211.421607854172,,210.440444948779,,9460.188563876925,12821.999628919802,9460.188563876925,12821.999628919802
5000,207.561871777242,207.561871777242,211.564779796665,207.561871777242,207.561871777242,,207.561871777242,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
6000,207.561871777242,207.561871777242,216.003292451619,195.342912828291,195.342912828291,,195.342912828291,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
7000,207.561871777242,207.561871777242,216.003292451619,195.342912828291,195.342912828291,,200.478164799706,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
8000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,191.767542683638,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
9000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,218.919738781601,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
10000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,201.673619881264,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
11000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,235.757990306108,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
12000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,219.986992079413,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
13000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,234.633346417377,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
14000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,255.384475351105,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
15000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,252.538511493824,,9240.928825109619,12821.999628919802,9240.928825109619,12821.999628919802
16000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,249.487004517062,,9240.928825109619,12821.999628919802,9060.773370659230,12821.999628919802
17000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,263.338208097623,,9240.928825109619,12821.999628919802,9060.773370659230,12821.999628919802
18000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,217.438622717287,,9240.928825109619,12821.999628919802,9060.773370659230,12821.999628919802
19000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,263.183898666347,,9240.928825109619,12821.999628919802,9060.773370659230,12821.999628919802
20000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,250.239207667087,,9240.928825109619,12821.999628919802,8973.536744444933,12821.999628919802
21000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,262.724973654321,,9240.928825109619,12821.999628919802,8973.536744444933,12821.999628919802
22000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,261.643016741006,,9240.928825109619,12821.999628919802,8940.734548545282,12821.999628919802
23000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,253.154782826888,,9240.928825109619,12821.999628919802,8940.734548545282,12821.999628919802
24000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,242.929834621840,,9240.928825109619,12821.999628919802,8940.734548545282,12821.999628919802
25000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,282.395814409831,,9240.928825109619,12821.999628919802,8940.734548545282,12821.999628919802
26000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,278.690953682000,,9240.928825109619,12821.999628919802,8940.734548545282,12821.999628919802
27000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,256.064540907233,,9240.928825109619,12821.999628919802,8940.734548545282,12771.049117640378
28000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,280.547804899465,,9240.928825109619,12821.999628919802,8940.734548545282,12771.049117640378
29000,207.561871777242,207.561871777242,216.003292451619,191.767542683638,191.767542683638,,242.407821840311,,9240.928825109619,12821.999628919802,8940.734548545282,12771.049117640378
30000,190.965778065670,190.965778065670,190.965778065670,190.965778065670,191.767542683638,191.767542683638,190.965778065670,191.767542683638,8862.317619952040,12771.049117640378,8862.317619952040,12771.049117640378
31000,190.965778065670,190.965778065670,207.788462320469,190.965778065670,191.767542683638,191.767542683638,193.623075551971,,8854.650561498443,12771.049117640378,8793.295258714168,12771.049117640378
32000,190.965778065670,190.965778065670,202.252829331697,190.965778065670,191.767542683638,191.767542683638,202.252829331697,,8793.295258714168,12771.049117640378,8793.295258714168,12771.049117640378
33000,190.965778065670,190.965778065670,221.748077809435,190.965778065670,191.767542683638,191.767542683638,203.179784242510,,8666.295136734763,12703.671852185913,8666.295136734763,12703.671852185913
34000,190.965778065670,190.965778065670,209.348193873071,190.965778065670,191.767542683638,191.767542683638,206.755776676493,,8666.295136734763,12656.695057728015,8666.295136734763,12656.695057728015
35000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,186.496237924882,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
36000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,190.858777953235,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
37000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,198.524309979970,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
38000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,218.806644216570,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
39000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,212.128250365319,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
40000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,211.470526063307,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
41000,190.965778065670,190.965778065670,207.788462320469,186.496237924882,186.496237924882,191.767542683638,259.423439010997,,8666.295136734763,12656.695057728015,8666.295136734763,12630.607288624287
