runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260824-HMOPSO_QLS_F,20260824,HMOPSO_QLS_F,PAPER_AUTHOR_SOURCE,COMPLETED,49994,18,91439f037899eed0654b33e964f6a08baba9abd1e33003c5678d120700711061,3249557500,13247
