candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,390.289727336793,12521.101617787860,22158.392896546615,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,2a88f049c9e67efcb681048336d3b5d3cf3e5e2898a5767b932afb5784093265
2,INITIAL,-1,true,true,7,0,374.950664309121,13026.976326285432,27505.419032723403,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,a61694c6eb09978263237e6be169cc5bdf1a90d2a38f3c2d8a58eace024e736e
3,INITIAL,-1,true,true,8,0,359.803406026412,13383.120263350957,24618.698210697723,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,37ca211a3b5f682ba4553f93eb31efd49c25f9d36f30a282d6c546f1a1a73aa5
4,INITIAL,-1,true,true,10,0,285.898181982084,11998.732107865717,20796.622001575386,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,2,1,100,200,1,1,224027809a2c51d43154c96c2fde05a9018f03bc12fdab43ff9a36c4855b7f53
5,INITIAL,-1,true,true,11,0,239.704230679308,11468.827488659086,20178.834696494458,UNASSIGNED,INITIAL,INITIAL,true,true,true,true,NO,40,1,26,2,100,7003,1,2,f738475150bbdde9836fef0dd27181adb711ab46a73a7b522a52273703069a4f
6,GLOBAL_SLOT_G4_BALANCED,26,true,true,354,1,239.669278642936,11217.377895493493,19300.489748994518,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,160,1,0,0,400,1900,1,1,0b92dde52c69e480e57045e496385489f20bfd4384da1135b5f058eb4224f7c6
7,GLOBAL_SLOT_G4_BALANCED,99,true,true,554,1,232.670001708215,11217.224885883888,19698.463713222205,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6ac0185a323a28c01e8641520c6445ef34f67f658041c0515ce1f30c1787ec1f
8,GLOBAL_SLOT_G4_BALANCED,3,true,true,2049,1,220.359388306889,10301.088977907337,17896.633858500798,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,540,2,0,0,2800,7403,1,2,6476f267fd7b8482408dea336a61be1de06f5e68476ac70277c85eb48413ff16
9,GLOBAL_SLOT_G1_CMAX,3,true,true,3601,1,215.111952350651,10403.989877373911,17149.780908962028,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,4c9461bfff152cea488bfcb218aaac9399c6f3b6672baa1e1bdd8109977808df
10,NOT_APPLICABLE,37,true,true,5331,1,213.806316021441,11114.134587512171,19236.543195049562,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,b00936680c79be73318f63be4ed9c6f8133e780483eb4e9d7157704de5cafcc3
11,NOT_APPLICABLE,37,true,true,5335,1,207.636429418681,11095.215156281920,19552.454776068100,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,6ed8887c1e4b82d7e87978a709f323a1d2ea861cefb0794e418ccd211d155a01
12,NOT_APPLICABLE,37,true,true,5343,1,207.609131410318,11092.391367430759,19558.325787115940,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,4caeefa6879bd8ea5bcf5a1721d2649f05cd5546f7f6e7d5e22372b40f0099e9
13,NOT_APPLICABLE,37,true,true,5397,1,205.426326177805,11101.835758744939,19604.050505584917,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,be2ee0407734576739afef1bf0bd9ca9a466d9acdcb80fa97e74a94293e54879
14,NOT_APPLICABLE,37,true,true,5404,1,205.248219190196,11100.177884251734,19746.940544656456,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,3c937a51894ed79e97c069c61762cd68b5b11ced5af5b9f08746178553373e59
15,NOT_APPLICABLE,37,true,true,5413,1,202.523058982443,11036.997694398666,19337.585808500780,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,NO,0,0,20,5,6903,38042,2,6,9b1f02aa53304ae427b9cb1326dfe90b60ad44a462b1bc5131806fb203e08446
16,NOT_APPLICABLE,448,true,true,43250,6,202.151863167759,10293.300049924177,17881.831357341445,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,0847451321b4c1b1799b3f70aace9e8d7d6f8a9f8c3ecca06896654b7de044a0
17,NOT_APPLICABLE,448,true,true,43257,6,201.981012785497,10288.551808434642,17827.241010037140,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,3a6ce04135b1da765e6c45d42da0c20de0493917f5f78e529998a31cc0906bf5
18,NOT_APPLICABLE,448,true,true,43285,6,201.883349469098,10286.793759690560,17778.402934344347,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,0,0,,,,,2fd95bc8f6bc554d8fbafde3b4d93e18b2a5f9b45ff09cce2f71e03df5cdc537
